"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA/AO","Heterosexual / straight","75","[c]","24150","25110"
"Leaver CS","2021","30-39","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA/AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Heterosexual / straight","90","[c]","28810","28220"
"Leaver CS","2021","30-39","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Unknown","80","[c]","30640","31060"
"Leaver CS","2021","30-39","London","G6/G7","Heterosexual / straight","175","[c]","57870","54920"
"Leaver CS","2021","30-39","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G6/G7","Unknown","100","[c]","56230","54580"
"Leaver CS","2021","30-39","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO/HEO","Heterosexual / straight","180","[c]","38460","38700"
"Leaver CS","2021","30-39","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO/HEO","Unknown","105","[c]","37530","38480"
"Leaver CS","2021","30-39","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AA/AO","Heterosexual / straight","690","[c]","21320","21010"
"Leaver CS","2021","30-39","Outside London","AA/AO","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AA/AO","Undeclared","80","[c]","22120","21010"
"Leaver CS","2021","30-39","Outside London","AA/AO","Unknown","680","[c]","21380","21010"
"Leaver CS","2021","30-39","Outside London","EO","Heterosexual / straight","280","[c]","26500","26970"
"Leaver CS","2021","30-39","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","EO","Undeclared","45","[c]","27370","27130"
"Leaver CS","2021","30-39","Outside London","EO","Unknown","265","[c]","27600","27570"
"Leaver CS","2021","30-39","Outside London","G6/G7","Heterosexual / straight","70","[c]","53990","52220"
"Leaver CS","2021","30-39","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G6/G7","Unknown","60","[c]","57150","55000"
"Leaver CS","2021","30-39","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO/HEO","Heterosexual / straight","270","[c]","35690","35730"
"Leaver CS","2021","30-39","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO/HEO","Unknown","185","[c]","35530","35680"
"Leaver CS","2021","30-39","Outside London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA/AO","Heterosexual / straight","45","[c]","23330","23540"
"Leaver CS","2021","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Heterosexual / straight","55","[c]","29240","29040"
"Leaver CS","2021","40-49","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Unknown","50","[c]","29620","31060"
"Leaver CS","2021","40-49","London","G6/G7","Heterosexual / straight","105","[c]","60670","58030"
"Leaver CS","2021","40-49","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G6/G7","Unknown","75","[c]","62520","60690"
"Leaver CS","2021","40-49","London","SCS level","Heterosexual / straight","40","[c]","93370","92560"
"Leaver CS","2021","40-49","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO/HEO","Heterosexual / straight","80","[c]","38100","37600"
"Leaver CS","2021","40-49","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO/HEO","Unknown","55","[c]","38870","38850"
"Leaver CS","2021","40-49","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AA/AO","Heterosexual / straight","480","[c]","21010","21010"
"Leaver CS","2021","40-49","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AA/AO","Undeclared","70","[c]","21700","21010"
"Leaver CS","2021","40-49","Outside London","AA/AO","Unknown","680","[c]","21100","21010"
"Leaver CS","2021","40-49","Outside London","EO","Heterosexual / straight","265","[c]","27400","27570"
"Leaver CS","2021","40-49","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","EO","Undeclared","35","[c]","27340","26700"
"Leaver CS","2021","40-49","Outside London","EO","Unknown","260","[c]","27190","27570"
"Leaver CS","2021","40-49","Outside London","G6/G7","Heterosexual / straight","95","[c]","59410","55370"
"Leaver CS","2021","40-49","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G6/G7","Unknown","80","[c]","57950","54950"
"Leaver CS","2021","40-49","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO/HEO","Heterosexual / straight","250","[c]","36800","36490"
"Leaver CS","2021","40-49","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO/HEO","Unknown","190","[c]","37060","37320"
"Leaver CS","2021","40-49","Outside London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA/AO","Heterosexual / straight","70","[c]","23780","23500"
"Leaver CS","2021","50-59","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA/AO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Heterosexual / straight","75","[c]","29400","29590"
"Leaver CS","2021","50-59","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Unknown","85","[c]","30780","31060"
"Leaver CS","2021","50-59","London","G6/G7","Heterosexual / straight","105","[c]","63380","62090"
"Leaver CS","2021","50-59","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","G6/G7","Unknown","100","[c]","65790","63550"
"Leaver CS","2021","50-59","London","SCS level","Heterosexual / straight","45","[c]","105420","99940"
"Leaver CS","2021","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","SEO/HEO","Heterosexual / straight","100","[c]","39290","38890"
"Leaver CS","2021","50-59","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","SEO/HEO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","AA/AO","Heterosexual / straight","785","[c]","21410","21010"
"Leaver CS","2021","50-59","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","AA/AO","Undeclared","145","[c]","21850","21010"
"Leaver CS","2021","50-59","Outside London","AA/AO","Unknown","1160","[c]","21160","21010"
"Leaver CS","2021","50-59","Outside London","EO","Heterosexual / straight","520","[c]","27600","27570"
"Leaver CS","2021","50-59","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","EO","Undeclared","95","[c]","27870","27300"
"Leaver CS","2021","50-59","Outside London","EO","Unknown","685","[c]","28070","27570"
"Leaver CS","2021","50-59","Outside London","G6/G7","Heterosexual / straight","220","[c]","61220","57810"
"Leaver CS","2021","50-59","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","G6/G7","Unknown","215","[c]","60140","56800"
"Leaver CS","2021","50-59","Outside London","SCS level","Heterosexual / straight","30","[c]","98400","97740"
"Leaver CS","2021","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","SEO/HEO","Heterosexual / straight","495","[c]","37700","36920"
"Leaver CS","2021","50-59","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","SEO/HEO","Undeclared","90","[c]","39350","37850"
"Leaver CS","2021","50-59","Outside London","SEO/HEO","Unknown","600","[c]","37150","36030"
"Leaver CS","2021","50-59","Outside London","Unknown","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","100","[c]","39190","34160"
"Leaver CS","2021","60-64","London","AA/AO","Heterosexual / straight","50","[c]","23590","23500"
"Leaver CS","2021","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","EO","Heterosexual / straight","50","[c]","29870","30070"
"Leaver CS","2021","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","EO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","G6/G7","Heterosexual / straight","65","[c]","65190","62140"
"Leaver CS","2021","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","G6/G7","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SEO/HEO","Heterosexual / straight","80","[c]","42180","42200"
"Leaver CS","2021","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","SEO/HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","AA/AO","Heterosexual / straight","645","[c]","21330","21010"
"Leaver CS","2021","60-64","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","AA/AO","Undeclared","140","[c]","21610","21010"
"Leaver CS","2021","60-64","Outside London","AA/AO","Unknown","700","[c]","21250","20810"
"Leaver CS","2021","60-64","Outside London","EO","Heterosexual / straight","455","[c]","27600","27570"
"Leaver CS","2021","60-64","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","EO","Undeclared","90","[c]","28120","27240"
"Leaver CS","2021","60-64","Outside London","EO","Unknown","430","[c]","27610","27570"
"Leaver CS","2021","60-64","Outside London","G6/G7","Heterosexual / straight","190","[c]","61970","59500"
"Leaver CS","2021","60-64","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","G6/G7","Unknown","155","[c]","61380","59200"
"Leaver CS","2021","60-64","Outside London","SCS level","Heterosexual / straight","35","[c]","98060","100020"
"Leaver CS","2021","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","SEO/HEO","Heterosexual / straight","425","[c]","37930","36500"
"Leaver CS","2021","60-64","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","SEO/HEO","Undeclared","130","[c]","37820","35230"
"Leaver CS","2021","60-64","Outside London","SEO/HEO","Unknown","400","[c]","37680","36090"
"Leaver CS","2021","60-64","Outside London","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
