"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Medicine","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","AA","Heterosexual / straight","485","[c]","17680","17430"
"Leaver CS","2021","No function","Operational Delivery","AA","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","AA","Undeclared","85","[c]","17810","17540"
"Leaver CS","2021","No function","Operational Delivery","AA","Unknown","420","[c]","18100","17990"
"Leaver CS","2021","No function","Operational Delivery","AO","Heterosexual / straight","1955","[c]","21150","20690"
"Leaver CS","2021","No function","Operational Delivery","AO","LGBO","140","[c]","20760","19960"
"Leaver CS","2021","No function","Operational Delivery","AO","Undeclared","270","[c]","21110","20690"
"Leaver CS","2021","No function","Operational Delivery","AO","Unknown","1295","[c]","21130","21050"
"Leaver CS","2021","No function","Operational Delivery","EO","Heterosexual / straight","500","[c]","27120","26700"
"Leaver CS","2021","No function","Operational Delivery","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","EO","Undeclared","120","[c]","27950","26780"
"Leaver CS","2021","No function","Operational Delivery","EO","Unknown","260","[c]","28560","26750"
"Leaver CS","2021","No function","Operational Delivery","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G7","Heterosexual / straight","85","[c]","54470","53120"
"Leaver CS","2021","No function","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","G7","Unknown","40","[c]","54480","55360"
"Leaver CS","2021","No function","Operational Delivery","HEO","Heterosexual / straight","260","[c]","33920","32900"
"Leaver CS","2021","No function","Operational Delivery","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","HEO","Undeclared","45","[c]","32730","33350"
"Leaver CS","2021","No function","Operational Delivery","HEO","Unknown","105","[c]","33670","33180"
"Leaver CS","2021","No function","Operational Delivery","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","SEO","Heterosexual / straight","145","[c]","43780","42660"
"Leaver CS","2021","No function","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","SEO","Undeclared","40","[c]","44630","43960"
"Leaver CS","2021","No function","Operational Delivery","SEO","Unknown","50","[c]","44250","41300"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Heterosexual / straight","415","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","EO","Unknown","50","[c]","22050","18200"
"Leaver CS","2021","No function","Policy","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G7","Heterosexual / straight","60","[c]","55690","53600"
"Leaver CS","2021","No function","Policy","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","G7","Unknown","40","[c]","53820","53740"
"Leaver CS","2021","No function","Policy","HEO","Heterosexual / straight","45","[c]","33450","32830"
"Leaver CS","2021","No function","Policy","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","HEO","Unknown","45","[c]","32950","32870"
"Leaver CS","2021","No function","Policy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AA","Heterosexual / straight","40","[c]","17790","17180"
"Leaver CS","2021","No function","Science and Engineering","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AO","Heterosexual / straight","60","[c]","21050","20150"
"Leaver CS","2021","No function","Science and Engineering","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","AO","Unknown","40","[c]","22510","21720"
"Leaver CS","2021","No function","Science and Engineering","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G7","Heterosexual / straight","30","[c]","51150","51430"
"Leaver CS","2021","No function","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","HEO","Heterosexual / straight","70","[c]","30020","29270"
"Leaver CS","2021","No function","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","HEO","Unknown","40","[c]","33440","34530"
"Leaver CS","2021","No function","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SEO","Heterosexual / straight","60","[c]","40420","40560"
"Leaver CS","2021","No function","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","HEO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","HEO","Unknown","55","[c]","29980","28420"
"Leaver CS","2021","No function","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
