"Status","Year","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","London","10","[c]","45550","40670"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","London","90","[c]","51530","48560"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Outside London","10","[c]","40960","32090"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","Outside London","20","[c]","39520","38360"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","Outside London","40","[c]","38700","36030"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","Outside London","10","[c]","44540","50010"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","Outside London","15","[c]","39600","30830"
"Leaver Dept.","2021","Economics","London","London","100","[c]","42960","37350"
"Leaver Dept.","2021","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","London","120","[c]","51270","50980"
"Leaver Dept.","2021","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Outside London","15","[c]","40400","36310"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Outside London","30","[c]","39240","35570"
"Leaver Dept.","2021","Finance","Wales","Outside London","20","[c]","39850","40190"
"Leaver Dept.","2021","Finance","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Outside London","10","[c]","40760","38630"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Outside London","15","[c]","43450","35720"
"Leaver Dept.","2021","Human Resources","London","London","135","[c]","43580","38650"
"Leaver Dept.","2021","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Outside London","40","[c]","29620","25420"
"Leaver Dept.","2021","Human Resources","Scotland","Outside London","10","[c]","35850","34190"
"Leaver Dept.","2021","Human Resources","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Outside London","40","[c]","36780","32160"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","Outside London","30","[c]","35360","31000"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Outside London","20","[c]","43180","39680"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","London","35","[c]","38890","36730"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","London","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","London","20","[c]","49660","52570"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","Outside London","10","[c]","38260","32830"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","London","85","[c]","57990","57690"
"Leaver Dept.","2021","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Outside London","105","[c]","22260","21170"
"Leaver Dept.","2021","Operational Delivery","East of England","Outside London","60","[c]","26700","25220"
"Leaver Dept.","2021","Operational Delivery","London","London","535","[c]","37410","31080"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Outside London","85","[c]","24770","21430"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Outside London","250","[c]","24740","22720"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","Outside London","110","[c]","27860","24130"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Outside London","175","[c]","26380","23520"
"Leaver Dept.","2021","Operational Delivery","South West (England)","Outside London","105","[c]","27760","21510"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","15","[c]","46910","40600"
"Leaver Dept.","2021","Operational Delivery","Wales","Outside London","180","[c]","26720","21590"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Outside London","220","[c]","23330","21050"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","Outside London","135","[c]","26460","24110"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","London","30","[c]","45780","40700"
"Leaver Dept.","2021","Operational Research","South East (England)","Outside London","10","[c]","32200","28650"
"Leaver Dept.","2021","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","London","135","[c]","41250","32120"
"Leaver Dept.","2021","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Outside London","10","[c]","27800","25360"
"Leaver Dept.","2021","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","Outside London","20","[c]","33050","24900"
"Leaver Dept.","2021","Other","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Outside London","85","[c]","34860","29210"
"Leaver Dept.","2021","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","Outside London","10","[c]","31440","26640"
"Leaver Dept.","2021","Planning","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","London","1455","[c]","45070","39910"
"Leaver Dept.","2021","Policy","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Outside London","20","[c]","39330","36340"
"Leaver Dept.","2021","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Outside London","20","[c]","37920","32840"
"Leaver Dept.","2021","Policy","South West (England)","Outside London","35","[c]","41210","36520"
"Leaver Dept.","2021","Policy","Unknown","Unknown","20","[c]","50440","51710"
"Leaver Dept.","2021","Policy","Wales","Outside London","30","[c]","33480","32750"
"Leaver Dept.","2021","Policy","West Midlands (England)","Outside London","25","[c]","37600","35600"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","Outside London","50","[c]","36150","36050"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","London","130","[c]","48370","44940"
"Leaver Dept.","2021","Project Delivery","North East (England)","Outside London","10","[c]","37490","36450"
"Leaver Dept.","2021","Project Delivery","North West (England)","Outside London","20","[c]","43780","43020"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Outside London","15","[c]","40880","33930"
"Leaver Dept.","2021","Project Delivery","South East (England)","Outside London","15","[c]","49430","40580"
"Leaver Dept.","2021","Project Delivery","South West (England)","Outside London","155","[c]","36730","32860"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","Outside London","10","[c]","46940","49070"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Outside London","15","[c]","40170","33300"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","Outside London","20","[c]","39200","35950"
"Leaver Dept.","2021","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","London","15","[c]","50540","56360"
"Leaver Dept.","2021","Property","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","London","London","20","[c]","44050","41520"
"Leaver Dept.","2021","Science and Engineering","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","South East (England)","Outside London","10","[c]","33310","28650"
"Leaver Dept.","2021","Science and Engineering","South West (England)","Outside London","85","[c]","34420","32360"
"Leaver Dept.","2021","Science and Engineering","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","London","25","[c]","42000","35070"
"Leaver Dept.","2021","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","London","London","30","[c]","38790","34930"
"Leaver Dept.","2021","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","London","London","70","[c]","41360","35930"
"Leaver Dept.","2021","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","South West (England)","Outside London","15","[c]","34790","32010"
"Leaver Dept.","2021","Statistics","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","115","[c]","26780","27570"
"Leaver Dept.","2021","Unknown","East of England","Outside London","65","[c]","30080","29290"
"Leaver Dept.","2021","Unknown","London","London","2010","[c]","44010","38470"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","465","[c]","26430","26120"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","665","[c]","29220","27570"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","415","[c]","28680","27570"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","115","[c]","28440","27570"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","135","[c]","28690","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","655","[c]","34440","32000"
"Leaver Dept.","2021","Unknown","Wales","Outside London","205","[c]","27220","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","205","[c]","26300","27570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","350","[c]","33860","31640"
"New entrant CS","2021","Commercial","East Midlands (England)","Outside London","10","[c]","28160","21050"
"New entrant CS","2021","Commercial","East of England","Outside London","20","[c]","30710","30870"
"New entrant CS","2021","Commercial","London","London","115","[c]","45280","40650"
"New entrant CS","2021","Commercial","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Outside London","45","[c]","35660","35900"
"New entrant CS","2021","Commercial","Scotland","Outside London","20","[c]","27930","27080"
"New entrant CS","2021","Commercial","South East (England)","Outside London","40","[c]","32400","26670"
"New entrant CS","2021","Commercial","South West (England)","Outside London","110","[c]","34140","33000"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Outside London","20","[c]","35970","35410"
"New entrant CS","2021","Commercial","West Midlands (England)","Outside London","25","[c]","34980","34800"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Outside London","55","[c]","34360","29360"
"New entrant CS","2021","Communications","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Outside London","15","[c]","29180","27200"
"New entrant CS","2021","Communications","London","London","305","[c]","38040","33210"
"New entrant CS","2021","Communications","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Outside London","15","[c]","25720","25000"
"New entrant CS","2021","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Outside London","25","[c]","31780","29540"
"New entrant CS","2021","Communications","South West (England)","Outside London","25","[c]","32800","30090"
"New entrant CS","2021","Communications","Wales","Outside London","25","[c]","34260","30020"
"New entrant CS","2021","Communications","West Midlands (England)","Outside London","20","[c]","36110","30090"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Outside London","25","[c]","38690","30190"
"New entrant CS","2021","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","London","30","[c]","33870","30720"
"New entrant CS","2021","Counter Fraud","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","East Midlands (England)","Outside London","55","[c]","35090","31810"
"New entrant CS","2021","Digital, Data and Technology","East of England","Outside London","60","[c]","32610","29180"
"New entrant CS","2021","Digital, Data and Technology","London","London","570","[c]","47960","43530"
"New entrant CS","2021","Digital, Data and Technology","North East (England)","Outside London","45","[c]","34820","31810"
"New entrant CS","2021","Digital, Data and Technology","North West (England)","Outside London","160","[c]","40420","36620"
"New entrant CS","2021","Digital, Data and Technology","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Scotland","Outside London","50","[c]","39010","38630"
"New entrant CS","2021","Digital, Data and Technology","South East (England)","Outside London","135","[c]","39700","35900"
"New entrant CS","2021","Digital, Data and Technology","South West (England)","Outside London","300","[c]","35430","32060"
"New entrant CS","2021","Digital, Data and Technology","Wales","Outside London","210","[c]","34760","30730"
"New entrant CS","2021","Digital, Data and Technology","West Midlands (England)","Outside London","125","[c]","39580","36500"
"New entrant CS","2021","Digital, Data and Technology","Yorkshire and The Humber","Outside London","130","[c]","40830","38390"
"New entrant CS","2021","Economics","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","London","400","[c]","32680","32540"
"New entrant CS","2021","Economics","North West (England)","Outside London","10","[c]","32460","31810"
"New entrant CS","2021","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Wales","Outside London","40","[c]","22650","19130"
"New entrant CS","2021","Economics","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Yorkshire and The Humber","Outside London","10","[c]","27150","23440"
"New entrant CS","2021","Finance","East Midlands (England)","Outside London","15","[c]","29840","25980"
"New entrant CS","2021","Finance","East of England","Outside London","15","[c]","30720","33000"
"New entrant CS","2021","Finance","London","London","250","[c]","41730","35400"
"New entrant CS","2021","Finance","North East (England)","Outside London","20","[c]","33040","31810"
"New entrant CS","2021","Finance","North West (England)","Outside London","40","[c]","33790","31410"
"New entrant CS","2021","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Outside London","35","[c]","26530","20140"
"New entrant CS","2021","Finance","South East (England)","Outside London","65","[c]","33530","30600"
"New entrant CS","2021","Finance","South West (England)","Outside London","115","[c]","30430","25000"
"New entrant CS","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Outside London","35","[c]","30790","23050"
"New entrant CS","2021","Finance","West Midlands (England)","Outside London","45","[c]","41880","38630"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Outside London","70","[c]","32990","28970"
"New entrant CS","2021","Human Resources","East Midlands (England)","Outside London","25","[c]","38450","31810"
"New entrant CS","2021","Human Resources","East of England","Outside London","15","[c]","22080","20500"
"New entrant CS","2021","Human Resources","London","London","245","[c]","37920","32640"
"New entrant CS","2021","Human Resources","North East (England)","Outside London","10","[c]","33110","31900"
"New entrant CS","2021","Human Resources","North West (England)","Outside London","120","[c]","30320","26270"
"New entrant CS","2021","Human Resources","Scotland","Outside London","35","[c]","26480","21720"
"New entrant CS","2021","Human Resources","South East (England)","Outside London","40","[c]","29350","26680"
"New entrant CS","2021","Human Resources","South West (England)","Outside London","115","[c]","31220","26670"
