"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Male","55","[c]","35820","30780"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Female","75","[c]","27220","25150"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Male","60","[c]","28200","27570"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Female","60","[c]","34120","32420"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Female","200","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Male","160","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Female","35","[c]","32120","27760"
"Leaver CS","2021","Undeclared","Home Office","Male","35","[c]","32520","29990"
"Leaver CS","2021","Undeclared","Ministry of Defence","Female","70","[c]","29930","26670"
"Leaver CS","2021","Undeclared","Ministry of Defence","Male","155","[c]","34730","33450"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Female","270","[c]","27340","21400"
"Leaver CS","2021","Undeclared","Ministry of Justice","Male","360","[c]","28400","21550"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Female","60","[c]","44820","51250"
"Leaver CS","2021","Unknown","Attorney General's Departments","Male","40","[c]","42780","40390"
"Leaver CS","2021","Unknown","Cabinet Office","Female","95","[c]","42200","32000"
"Leaver CS","2021","Unknown","Cabinet Office","Male","100","[c]","47270","33470"
"Leaver CS","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","70","[c]","31330","24980"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","100","[c]","38260","31500"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","280","[c]","31950","26420"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","235","[c]","35950","29300"
"Leaver CS","2021","Unknown","Department for International Trade","Female","55","[c]","29310","18200"
"Leaver CS","2021","Unknown","Department for International Trade","Male","45","[c]","34030","26120"
"Leaver CS","2021","Unknown","Department for Transport","Female","55","[c]","22630","21590"
"Leaver CS","2021","Unknown","Department for Transport","Male","75","[c]","29900","26260"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Female","410","[c]","27230","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Male","290","[c]","27250","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Female","185","[c]","42950","34530"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","85","[c]","45260","40020"
"Leaver CS","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Female","45","[c]","28960","22350"
"Leaver CS","2021","Unknown","HM Land Registry","Male","45","[c]","29220","22350"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Female","1080","[c]","24790","21250"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Male","785","[c]","26560","24500"
"Leaver CS","2021","Unknown","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Female","80","[c]","27400","26890"
"Leaver CS","2021","Unknown","Home Office","Male","65","[c]","26640","24880"
"Leaver CS","2021","Unknown","Ministry of Defence","Female","255","[c]","30580","28100"
"Leaver CS","2021","Unknown","Ministry of Defence","Male","525","[c]","31990","29880"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Female","675","[c]","23360","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","Male","645","[c]","25290","21030"
"Leaver CS","2021","Unknown","National Crime Agency","Female","35","[c]","39660","38380"
"Leaver CS","2021","Unknown","National Crime Agency","Male","70","[c]","44190","40710"
"Leaver CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Female","240","[c]","32510","26850"
"Leaver CS","2021","Unknown","Scottish Government","Male","290","[c]","35240","33650"
"Leaver CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Female","75","[c]","24930","19130"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Male","100","[c]","27110","19520"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Female","75","[c]","37580","32910"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Male","50","[c]","42210","34590"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Female","90","[c]","30230","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Male","55","[c]","34490","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Female","45","[c]","37850","34840"
"Leaver Dept.","2021","Declared disabled","Home Office","Male","40","[c]","32830","26410"
"Leaver Dept.","2021","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Female","55","[c]","34080","32750"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Male","35","[c]","36270","33080"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Female","85","[c]","32390","26410"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Male","70","[c]","30310","26410"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Female","90","[c]","42340","38290"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Male","40","[c]","46590","43870"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Female","390","[c]","41530","34550"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Male","285","[c]","43900","35590"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","180","[c]","45480","40050"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","165","[c]","46390","48700"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","70","[c]","49890","49720"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","55","[c]","46270","49600"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Female","105","[c]","45910","40940"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Male","60","[c]","41140","37130"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
