"Status","Year","Region_ITL1","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Outside London","EO","130","[c]","26240","27370"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Outside London","G6/G7","40","[c]","55240","52630"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Outside London","SEO/HEO","115","[c]","34110","32830"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","AA/AO","90","[c]","20730","21010"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","EO","55","[c]","27100","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","SEO/HEO","35","[c]","35620","33800"
"Leaver Dept.","2021","North West (England)","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","AA/AO","125","[c]","21000","21010"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","EO","125","[c]","25590","25040"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","G6/G7","25","[c]","56390","54250"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","SEO/HEO","75","[c]","33480","31990"
"Leaver Dept.","2021","North West (England)","Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","G6/G7","50","[c]","57070","54970"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Overseas","SEO/HEO","50","[c]","36480","36900"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","AA/AO","85","[c]","21390","21010"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","EO","55","[c]","27260","27570"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","G6/G7","20","[c]","59310","57690"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","SEO/HEO","40","[c]","36510","35170"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","G6/G7","15","[c]","55250","53310"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","SEO/HEO","20","[c]","38520","39060"
"Leaver Dept.","2021","Scotland","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Outside London","AA/AO","125","[c]","20450","20650"
"Leaver Dept.","2021","Scotland","West Central Scotland","Outside London","EO","105","[c]","26100","27120"
"Leaver Dept.","2021","Scotland","West Central Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Outside London","SEO/HEO","65","[c]","33600","33300"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","[c]","58050","59570"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","25","[c]","36400","34900"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","AA/AO","45","[c]","20230","19520"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","EO","40","[c]","27280","27570"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","G6/G7","25","[c]","59610","57570"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SEO/HEO","65","[c]","33530","33300"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Outside London","AA/AO","30","[c]","22530","23590"
"Leaver Dept.","2021","South East (England)","Kent","Outside London","EO","25","[c]","29460","29290"
"Leaver Dept.","2021","South East (England)","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Outside London","SEO/HEO","15","[c]","36550","35620"
"Leaver Dept.","2021","South East (England)","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Outside London","AA/AO","35","[c]","21620","21010"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Outside London","EO","25","[c]","26550","25990"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Outside London","SEO/HEO","20","[c]","33830","33510"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Outside London","AA/AO","40","[c]","20750","21010"
"Leaver Dept.","2021","South West (England)","Devon","Outside London","EO","20","[c]","25620","27570"
"Leaver Dept.","2021","South West (England)","Devon","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Outside London","SEO/HEO","25","[c]","32200","31990"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Outside London","EO","15","[c]","25780","27260"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Outside London","SEO/HEO","15","[c]","38210","41340"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","55","[c]","20250","20430"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","145","[c]","24440","25370"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","125","[c]","53860","52800"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","320","[c]","33210","32870"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","43060","34210"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","25","[c]","27610","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G6/G7","80","[c]","57600","54700"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","15","[c]","81430","74420"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO/HEO","570","[c]","31830","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Outside London","AA/AO","125","[c]","20530","21010"
"Leaver Dept.","2021","Wales","East Wales","Outside London","EO","90","[c]","26150","26890"
"Leaver Dept.","2021","Wales","East Wales","Outside London","G6/G7","50","[c]","55530","55090"
"Leaver Dept.","2021","Wales","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Outside London","SEO/HEO","125","[c]","35340","35910"
"Leaver Dept.","2021","Wales","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","AA/AO","80","[c]","20630","21170"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","EO","45","[c]","26350","26780"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","G6/G7","10","[c]","57700","52800"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","SEO/HEO","50","[c]","36580","36710"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","15","[c]","20600","21010"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","20","[c]","25070","26240"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","10","[c]","36130","36390"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","AA/AO","45","[c]","20090","20370"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","EO","20","[c]","24470","26220"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","SEO/HEO","20","[c]","36600","34080"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","AA/AO","160","[c]","20350","19930"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","EO","115","[c]","25110","24770"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","G6/G7","30","[c]","55540","53110"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","SEO/HEO","80","[c]","32750","30990"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","EO","15","[c]","27150","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","AA/AO","15","[c]","20450","20370"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","EO","20","[c]","26470","26670"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","G6/G7","20","[c]","55180","53860"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SEO/HEO","50","[c]","35090","35430"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","AA/AO","25","[c]","21030","21010"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","EO","40","[c]","26110","25730"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","G6/G7","20","[c]","53410","51020"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SEO/HEO","65","[c]","34600","35310"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","AA/AO","95","[c]","20310","20880"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","EO","100","[c]","26390","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","G6/G7","35","[c]","56540","54090"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SEO/HEO","105","[c]","34840","34090"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","AA/AO","475","[c]","21090","21010"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","EO","520","[c]","26570","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","G6/G7","55","[c]","55860","52580"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","205","[c]","33880","31810"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Unknown","55","[c]","23800","22920"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","450","[c]","20820","21010"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","325","[c]","27320","27570"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","[c]","54960","48350"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","45","[c]","35170","35870"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","22270","22920"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","AA/AO","125","[c]","20440","20500"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","EO","95","[c]","27120","27570"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","SEO/HEO","40","[c]","35340","33300"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Outside London","Unknown","15","[c]","24240","22920"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","AA/AO","300","[c]","23280","22850"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","EO","375","[c]","28470","29290"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","65","[c]","35360","34330"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Outside London","Unknown","70","[c]","21430","22920"
"New entrant CS","2021","East of England","East Anglia","Outside London","AA/AO","640","[c]","21970","21010"
"New entrant CS","2021","East of England","East Anglia","Outside London","EO","505","[c]","26940","27570"
"New entrant CS","2021","East of England","East Anglia","Outside London","G6/G7","40","[c]","60350","55000"
"New entrant CS","2021","East of England","East Anglia","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","East of England","East Anglia","Outside London","SEO/HEO","155","[c]","33670","33000"
"New entrant CS","2021","East of England","East Anglia","Outside London","Unknown","65","[c]","22520","22920"
"New entrant CS","2021","East of England","Essex","Outside London","AA/AO","255","[c]","23000","24180"
"New entrant CS","2021","East of England","Essex","Outside London","EO","390","[c]","28600","29290"
"New entrant CS","2021","East of England","Essex","Outside London","G6/G7","15","[c]","64570","59840"
"New entrant CS","2021","East of England","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Essex","Outside London","SEO/HEO","80","[c]","33730","31810"
"New entrant CS","2021","East of England","Essex","Outside London","Unknown","55","[c]","21430","22920"
"New entrant CS","2021","London","Inner London - East","London","AA/AO","595","[c]","24440","25110"
"New entrant CS","2021","London","Inner London - East","London","EO","1315","[c]","30110","31060"
"New entrant CS","2021","London","Inner London - East","London","G6/G7","390","[c]","59010","56570"
"New entrant CS","2021","London","Inner London - East","London","SCS level","65","[c]","95380","90200"
"New entrant CS","2021","London","Inner London - East","London","SEO/HEO","845","[c]","37190","36800"
"New entrant CS","2021","London","Inner London - East","London","Unknown","125","[c]","26580","26810"
"New entrant CS","2021","London","Inner London - West","London","AA/AO","970","[c]","23880","22680"
"New entrant CS","2021","London","Inner London - West","London","EO","1820","[c]","28040","27680"
"New entrant CS","2021","London","Inner London - West","London","G6/G7","1330","[c]","58330","55000"
"New entrant CS","2021","London","Inner London - West","London","SCS level","260","[c]","89610","80000"
"New entrant CS","2021","London","Inner London - West","London","SEO/HEO","3920","[c]","35080","34020"
"New entrant CS","2021","London","Inner London - West","London","Unknown","35","[c]","27540","26810"
"New entrant CS","2021","London","Outer London - East and North East","London","AA/AO","315","[c]","25390","25110"
"New entrant CS","2021","London","Outer London - East and North East","London","EO","560","[c]","31000","31060"
"New entrant CS","2021","London","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Outer London - East and North East","London","SEO/HEO","10","[c]","34830","36650"
"New entrant CS","2021","London","Outer London - East and North East","London","Unknown","45","[c]","26610","26810"
"New entrant CS","2021","London","Outer London - South","London","AA/AO","290","[c]","23630","24120"
"New entrant CS","2021","London","Outer London - South","London","EO","425","[c]","30450","31060"
"New entrant CS","2021","London","Outer London - South","London","G6/G7","95","[c]","62360","59000"
"New entrant CS","2021","London","Outer London - South","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","London","Outer London - South","London","SEO/HEO","235","[c]","36960","36160"
"New entrant CS","2021","London","Outer London - South","London","Unknown","25","[c]","25030","26810"
"New entrant CS","2021","London","Outer London - West and North West","London","AA/AO","335","[c]","24270","24660"
"New entrant CS","2021","London","Outer London - West and North West","London","EO","835","[c]","30350","31060"
"New entrant CS","2021","London","Outer London - West and North West","London","G6/G7","35","[c]","57930","53120"
"New entrant CS","2021","London","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Outer London - West and North West","London","SEO/HEO","190","[c]","34940","33000"
"New entrant CS","2021","London","Outer London - West and North West","London","Unknown","35","[c]","25440","26810"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","AA/AO","1405","[c]","20620","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","EO","765","[c]","26320","25560"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","G6/G7","75","[c]","54600","52580"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","270","[c]","33620","31810"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Unknown","40","[c]","22530","22920"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","AA/AO","505","[c]","21400","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","EO","110","[c]","26130","26130"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","G6/G7","10","[c]","51800","49860"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","SEO/HEO","40","[c]","34350","36280"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","Unknown","35","[c]","23680","22920"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","AA/AO","235","[c]","21370","21010"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","EO","330","[c]","28520","27570"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","G6/G7","25","[c]","52020","48370"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","SEO/HEO","70","[c]","36460","36740"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","Unknown","15","[c]","22290","18460"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","AA/AO","75","[c]","22820","21050"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","EO","20","[c]","26670","25010"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","SEO/HEO","20","[c]","33350","32860"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","Unknown","30","[c]","38140","33000"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","AA/AO","970","[c]","20500","20140"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","EO","985","[c]","26590","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","G6/G7","175","[c]","56420","53000"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","SCS level","15","[c]","92720","91000"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","SEO/HEO","470","[c]","33510","31810"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","Unknown","55","[c]","23480","22920"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","AA/AO","960","[c]","21080","21010"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","EO","205","[c]","27270","27570"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","G6/G7","25","[c]","55530","55860"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","SEO/HEO","70","[c]","34030","33180"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","Unknown","25","[c]","20400","18460"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","AA/AO","610","[c]","20560","20140"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","EO","360","[c]","26260","27570"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","G6/G7","60","[c]","54210","52580"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","SEO/HEO","175","[c]","34160","31810"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","Unknown","30","[c]","20910","19420"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","AA/AO","225","[c]","20210","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","EO","85","[c]","26160","25560"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","SEO/HEO","40","[c]","34680","32400"
"New entrant CS","2021","Overseas","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","SEO/HEO","25","[c]","36530","33150"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","AA/AO","1010","[c]","20810","20760"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","EO","410","[c]","26880","27570"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","G6/G7","190","[c]","55720","52480"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","SCS level","10","[c]","102700","95930"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","SEO/HEO","465","[c]","35170","33550"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","AA/AO","115","[c]","20770","20780"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","EO","70","[c]","27300","27570"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
