"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Debt","30","[c]","20140","20140"
"New entrant CS","2021","16-19","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","170","[c]","20740","20140"
"New entrant CS","2021","16-19","Unknown","Project Delivery","50","[c]","17010","16780"
"New entrant CS","2021","16-19","Unknown","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Security","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","65","[c]","21750","21430"
"New entrant CS","2021","16-19","White","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Debt","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","No function","175","[c]","21370","20600"
"New entrant CS","2021","16-19","White","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","White","Unknown","190","[c]","22030","21010"
"New entrant CS","2021","20-29","Asian","Analysis","60","[c]","31020","30120"
"New entrant CS","2021","20-29","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Communications","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Debt","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Digital, Data & Technology","55","[c]","30260","28910"
"New entrant CS","2021","20-29","Asian","Finance","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Legal","60","[c]","29100","26550"
"New entrant CS","2021","20-29","Asian","No function","555","[c]","26600","25450"
"New entrant CS","2021","20-29","Asian","Project Delivery","35","[c]","29650","27540"
"New entrant CS","2021","20-29","Asian","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","1050","[c]","27640","27570"
"New entrant CS","2021","20-29","Black","Analysis","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Debt","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","315","[c]","26860","26410"
"New entrant CS","2021","20-29","Black","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","540","[c]","28720","31060"
"New entrant CS","2021","20-29","Chinese","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","No function","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Analysis","35","[c]","31620","31700"
"New entrant CS","2021","20-29","Mixed","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","No function","265","[c]","27540","26880"
"New entrant CS","2021","20-29","Mixed","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","355","[c]","27200","27570"
"New entrant CS","2021","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","No function","40","[c]","29810","30600"
"New entrant CS","2021","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","80","[c]","28850","29290"
"New entrant CS","2021","20-29","Undeclared","Analysis","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","No function","180","[c]","26450","25080"
"New entrant CS","2021","20-29","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","115","[c]","27000","27570"
"New entrant CS","2021","20-29","Unknown","Analysis","195","[c]","31260","30000"
"New entrant CS","2021","20-29","Unknown","Commercial","70","[c]","33780","28970"
"New entrant CS","2021","20-29","Unknown","Communications","335","[c]","27240","25560"
"New entrant CS","2021","20-29","Unknown","Counter Fraud","40","[c]","26430","25560"
"New entrant CS","2021","20-29","Unknown","Debt","315","[c]","20290","20140"
"New entrant CS","2021","20-29","Unknown","Digital, Data & Technology","225","[c]","31860","30930"
"New entrant CS","2021","20-29","Unknown","Finance","105","[c]","29740","31810"
"New entrant CS","2021","20-29","Unknown","Grants Management","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Human Resources","70","[c]","25830","27130"
"New entrant CS","2021","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Legal","185","[c]","25940","24000"
"New entrant CS","2021","20-29","Unknown","No function","4045","[c]","25190","22850"
"New entrant CS","2021","20-29","Unknown","Project Delivery","145","[c]","26960","26150"
"New entrant CS","2021","20-29","Unknown","Property","75","[c]","23790","24150"
"New entrant CS","2021","20-29","Unknown","Security","120","[c]","24100","23540"
"New entrant CS","2021","20-29","Unknown","Unknown","1840","[c]","27810","27570"
"New entrant CS","2021","20-29","White","Analysis","500","[c]","30870","31800"
"New entrant CS","2021","20-29","White","Commercial","120","[c]","29220","26670"
"New entrant CS","2021","20-29","White","Communications","235","[c]","27880","25560"
"New entrant CS","2021","20-29","White","Counter Fraud","35","[c]","28130","25830"
"New entrant CS","2021","20-29","White","Debt","105","[c]","20710","20140"
"New entrant CS","2021","20-29","White","Digital, Data & Technology","270","[c]","31170","29180"
"New entrant CS","2021","20-29","White","Finance","130","[c]","28470","26350"
"New entrant CS","2021","20-29","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Human Resources","205","[c]","26390","26000"
"New entrant CS","2021","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Legal","355","[c]","28640","25520"
"New entrant CS","2021","20-29","White","No function","4995","[c]","26270","24250"
"New entrant CS","2021","20-29","White","Project Delivery","360","[c]","30100","28430"
"New entrant CS","2021","20-29","White","Property","155","[c]","26100","24500"
"New entrant CS","2021","20-29","White","Security","140","[c]","23430","23540"
"New entrant CS","2021","20-29","White","Unknown","4250","[c]","25470","26670"
"New entrant CS","2021","30-39","Asian","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Communications","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Debt","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Digital, Data & Technology","60","[c]","45360","40530"
"New entrant CS","2021","30-39","Asian","Finance","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Legal","45","[c]","41260","43920"
"New entrant CS","2021","30-39","Asian","No function","235","[c]","30490","26880"
"New entrant CS","2021","30-39","Asian","Project Delivery","40","[c]","40890","40000"
"New entrant CS","2021","30-39","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","650","[c]","29060","27570"
"New entrant CS","2021","30-39","Black","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Legal","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","No function","185","[c]","30100","27500"
"New entrant CS","2021","30-39","Black","Project Delivery","35","[c]","34970","33300"
"New entrant CS","2021","30-39","Black","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","415","[c]","29110","31060"
"New entrant CS","2021","30-39","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","No function","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","No function","125","[c]","32150","28780"
"New entrant CS","2021","30-39","Mixed","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","200","[c]","29150","27570"
"New entrant CS","2021","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","No function","40","[c]","29770","26810"
"New entrant CS","2021","30-39","Other ethnicity","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","45","[c]","28150","27570"
"New entrant CS","2021","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","95","[c]","34670","31370"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","95","[c]","28470","27570"
"New entrant CS","2021","30-39","Unknown","Analysis","65","[c]","40700","37020"
"New entrant CS","2021","30-39","Unknown","Commercial","85","[c]","59870","63000"
"New entrant CS","2021","30-39","Unknown","Communications","165","[c]","31250","25560"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","150","[c]","20520","20140"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","195","[c]","41450","38590"
"New entrant CS","2021","30-39","Unknown","Finance","50","[c]","34050","32790"
"New entrant CS","2021","30-39","Unknown","Grants Management","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","50","[c]","34440","32560"
"New entrant CS","2021","30-39","Unknown","Legal","90","[c]","38830","36160"
"New entrant CS","2021","30-39","Unknown","No function","1595","[c]","27500","22850"
"New entrant CS","2021","30-39","Unknown","Project Delivery","90","[c]","40910","39530"
"New entrant CS","2021","30-39","Unknown","Property","40","[c]","30890","27450"
"New entrant CS","2021","30-39","Unknown","Security","70","[c]","26700","24620"
"New entrant CS","2021","30-39","Unknown","Unknown","1160","[c]","32150","27570"
"New entrant CS","2021","30-39","White","Analysis","135","[c]","37020","36000"
"New entrant CS","2021","30-39","White","Commercial","80","[c]","38500","36500"
"New entrant CS","2021","30-39","White","Communications","150","[c]","34310","28120"
"New entrant CS","2021","30-39","White","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Debt","50","[c]","20570","20140"
"New entrant CS","2021","30-39","White","Digital, Data & Technology","245","[c]","42180","38650"
"New entrant CS","2021","30-39","White","Finance","95","[c]","38620","35790"
"New entrant CS","2021","30-39","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Human Resources","145","[c]","33110","29540"
"New entrant CS","2021","30-39","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Legal","205","[c]","42330","43920"
"New entrant CS","2021","30-39","White","No function","2500","[c]","30460","26550"
"New entrant CS","2021","30-39","White","Project Delivery","330","[c]","36740","34020"
"New entrant CS","2021","30-39","White","Property","105","[c]","31480","28120"
"New entrant CS","2021","30-39","White","Security","110","[c]","27230","25460"
"New entrant CS","2021","30-39","White","Unknown","2930","[c]","27770","27570"
"New entrant CS","2021","40-49","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Debt","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","40","[c]","46300","41760"
"New entrant CS","2021","40-49","Asian","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","155","[c]","33180","27850"
"New entrant CS","2021","40-49","Asian","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","350","[c]","30830","27570"
"New entrant CS","2021","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Debt","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","125","[c]","33850","31310"
"New entrant CS","2021","40-49","Black","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","315","[c]","29260","29290"
"New entrant CS","2021","40-49","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","No function","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
