"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Southend-on-Sea","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Staffordshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Staffordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Suffolk","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Suffolk","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Suffolk","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Sunderland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swansea","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swansea","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swansea","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","Unknown","60","[c]","42450","35060"
"Leaver CS","2021","Undeclared","Wiltshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Worcestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","45","[c]","33470","29700"
"Leaver CS","2021","Unknown","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","Unknown","55","[c]","31350","26650"
"Leaver CS","2021","Unknown","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","Unknown","115","[c]","29660","23990"
"Leaver CS","2021","Unknown","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","Unknown","45","[c]","23420","21010"
"Leaver CS","2021","Unknown","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Unknown","100","[c]","35540","27570"
"Leaver CS","2021","Unknown","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Unknown","40","[c]","35250","27570"
"Leaver CS","2021","Unknown","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","Unknown","130","[c]","32630","22680"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","145","[c]","30940","24500"
"Leaver CS","2021","Unknown","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","Heterosexual / straight","40","[c]","43720","39500"
"Leaver CS","2021","Unknown","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","Undeclared","40","[c]","29380","26550"
"Leaver CS","2021","Unknown","City of Edinburgh","Unknown","200","[c]","38090","32140"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Unknown","75","[c]","23030","21010"
"Leaver CS","2021","Unknown","Dorset CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
