"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","United Kingdom Statistics Authority","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SEO/HEO","Heterosexual / straight","40","[c]","38530","37410"
"Leaver CS","2021","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6/G7","Heterosexual / straight","55","[c]","57270","54760"
"Leaver Dept.","2021","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Heterosexual / straight","70","[c]","27200","27500"
"Leaver Dept.","2021","Cabinet Office","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Unknown","30","[c]","27160","27500"
"Leaver Dept.","2021","Cabinet Office","G6/G7","Heterosexual / straight","175","[c]","57620","56340"
"Leaver Dept.","2021","Cabinet Office","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6/G7","Unknown","95","[c]","57250","54700"
"Leaver Dept.","2021","Cabinet Office","SCS level","Heterosexual / straight","35","[c]","83910","80460"
"Leaver Dept.","2021","Cabinet Office","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO/HEO","Heterosexual / straight","330","[c]","34250","32910"
"Leaver Dept.","2021","Cabinet Office","SEO/HEO","LGBO","55","[c]","34270","33290"
"Leaver Dept.","2021","Cabinet Office","SEO/HEO","Undeclared","45","[c]","34710","32490"
"Leaver Dept.","2021","Cabinet Office","SEO/HEO","Unknown","405","[c]","31600","32000"
"Leaver Dept.","2021","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","35","[c]","26040","27000"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","135","[c]","56260","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","45","[c]","55280","53350"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","160","[c]","35520","33800"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","65","[c]","35950","34310"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","50","[c]","55030","54000"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","45","[c]","34820","32620"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G6/G7","Heterosexual / straight","50","[c]","56210","54400"
"Leaver Dept.","2021","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SEO/HEO","Heterosexual / straight","75","[c]","36430","36960"
"Leaver Dept.","2021","Department for Education","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","65","[c]","21160","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Unknown","65","[c]","27810","27550"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","115","[c]","55630","54280"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","280","[c]","35380","34620"
"Leaver Dept.","2021","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6/G7","Heterosexual / straight","45","[c]","55820","54970"
"Leaver Dept.","2021","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6/G7","Unknown","40","[c]","53690","51970"
"Leaver Dept.","2021","Department for International Trade","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","Heterosexual / straight","60","[c]","34710","33510"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","Unknown","60","[c]","35380","34860"
"Leaver Dept.","2021","Department for Transport","AA/AO","Heterosexual / straight","55","[c]","21300","21590"
"Leaver Dept.","2021","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Heterosexual / straight","40","[c]","27380","26470"
"Leaver Dept.","2021","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6/G7","Heterosexual / straight","40","[c]","59020","54760"
"Leaver Dept.","2021","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO/HEO","Heterosexual / straight","115","[c]","36960","35430"
"Leaver Dept.","2021","Department for Transport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO/HEO","Unknown","40","[c]","37650","35140"
"Leaver Dept.","2021","Department for Work and Pensions","AA/AO","Heterosexual / straight","195","[c]","21260","21010"
"Leaver Dept.","2021","Department for Work and Pensions","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","AA/AO","Unknown","100","[c]","21000","21010"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Heterosexual / straight","425","[c]","28050","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","LGBO","30","[c]","27800","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Undeclared","45","[c]","28310","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Unknown","150","[c]","28050","27570"
"Leaver Dept.","2021","Department for Work and Pensions","G6/G7","Heterosexual / straight","60","[c]","58510","57230"
"Leaver Dept.","2021","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","185","[c]","34590","33180"
"Leaver Dept.","2021","Department for Work and Pensions","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO/HEO","Unknown","75","[c]","35430","35310"
"Leaver Dept.","2021","Department of Health and Social Care","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6/G7","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO/HEO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
