"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
