"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Outside London","SEO/HEO","Unknown","120","[c]","36240","34530"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA/AO","Unknown","360","[c]","21610","22250"
"Leaver CS","2021","Unknown","London","EO","Heterosexual / straight","35","[c]","27990","27380"
"Leaver CS","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Unknown","370","[c]","28230","30090"
"Leaver CS","2021","Unknown","London","G6/G7","Heterosexual / straight","50","[c]","60080","56300"
"Leaver CS","2021","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6/G7","Unknown","235","[c]","59970","57920"
"Leaver CS","2021","Unknown","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Unknown","50","[c]","93570","86890"
"Leaver CS","2021","Unknown","London","SEO/HEO","Heterosexual / straight","50","[c]","39030","39630"
"Leaver CS","2021","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","Unknown","360","[c]","36220","35080"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AA/AO","Heterosexual / straight","220","[c]","21530","20920"
"Leaver CS","2021","Unknown","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AA/AO","Undeclared","85","[c]","22270","20850"
"Leaver CS","2021","Unknown","Outside London","AA/AO","Unknown","2575","[c]","20900","21010"
"Leaver CS","2021","Unknown","Outside London","EO","Heterosexual / straight","100","[c]","28740","28910"
"Leaver CS","2021","Unknown","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Undeclared","40","[c]","28450","29200"
"Leaver CS","2021","Unknown","Outside London","EO","Unknown","950","[c]","26650","27570"
"Leaver CS","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","50","[c]","62170","56890"
"Leaver CS","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6/G7","Unknown","250","[c]","59440","56550"
"Leaver CS","2021","Unknown","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Unknown","40","[c]","95460","86390"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","160","[c]","38140","38580"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","Undeclared","45","[c]","39310","38550"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","Unknown","620","[c]","36080","36030"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SEO/HEO","Heterosexual / straight","35","[c]","37120","36960"
"Leaver CS","2021","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SEO/HEO","Unknown","30","[c]","37740","36960"
"Leaver CS","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","30","[c]","66450","61900"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","45","[c]","31550","29250"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","475","[c]","34970","32400"
"Leaver Dept.","2021","Declared disabled","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","Heterosexual / straight","50","[c]","28450","27690"
"Leaver Dept.","2021","Declared disabled","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6/G7","Heterosexual / straight","80","[c]","57770","55610"
"Leaver Dept.","2021","Declared disabled","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO/HEO","Heterosexual / straight","110","[c]","36230","35510"
"Leaver Dept.","2021","Declared disabled","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","AA/AO","Heterosexual / straight","80","[c]","20640","21010"
"Leaver Dept.","2021","Declared disabled","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","EO","Heterosexual / straight","115","[c]","25560","26100"
"Leaver Dept.","2021","Declared disabled","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SEO/HEO","Heterosexual / straight","115","[c]","34890","33360"
"Leaver Dept.","2021","Declared disabled","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","30","[c]","32480","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","Heterosexual / straight","105","[c]","23720","23670"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","EO","Heterosexual / straight","360","[c]","28490","28060"
"Leaver Dept.","2021","Declared non-disabled","London","EO","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","EO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","Heterosexual / straight","695","[c]","58260","56340"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","LGBO","60","[c]","55760","54700"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","Undeclared","75","[c]","57430","54760"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","Unknown","110","[c]","59080","56130"
"Leaver Dept.","2021","Declared non-disabled","London","SCS level","Heterosexual / straight","130","[c]","89140","80000"
"Leaver Dept.","2021","Declared non-disabled","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","Heterosexual / straight","945","[c]","36810","35230"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","LGBO","100","[c]","36000","34700"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","Undeclared","65","[c]","37470","36800"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","Unknown","175","[c]","38210","36650"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","AA/AO","Heterosexual / straight","635","[c]","20720","21010"
"Leaver Dept.","2021","Declared non-disabled","Outside London","AA/AO","LGBO","50","[c]","20550","21010"
"Leaver Dept.","2021","Declared non-disabled","Outside London","AA/AO","Undeclared","40","[c]","20860","21010"
"Leaver Dept.","2021","Declared non-disabled","Outside London","AA/AO","Unknown","380","[c]","21010","21010"
"Leaver Dept.","2021","Declared non-disabled","Outside London","EO","Heterosexual / straight","695","[c]","25770","26670"
"Leaver Dept.","2021","Declared non-disabled","Outside London","EO","LGBO","55","[c]","25870","27470"
"Leaver Dept.","2021","Declared non-disabled","Outside London","EO","Undeclared","50","[c]","26400","26700"
"Leaver Dept.","2021","Declared non-disabled","Outside London","EO","Unknown","245","[c]","27260","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","G6/G7","Heterosexual / straight","245","[c]","55910","54540"
"Leaver Dept.","2021","Declared non-disabled","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","G6/G7","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SEO/HEO","Heterosexual / straight","720","[c]","33850","32710"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SEO/HEO","LGBO","45","[c]","34800","34090"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SEO/HEO","Undeclared","50","[c]","36130","36360"
"Leaver Dept.","2021","Declared non-disabled","Outside London","SEO/HEO","Unknown","185","[c]","35030","34290"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
