"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Heterosexual / straight","600","[c]","32430","32560"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","LGBO","80","[c]","33540","32910"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Undeclared","40","[c]","33400","32830"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Heterosexual / straight","145","[c]","40180","40390"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Unknown","255","[c]","20960","20920"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","215","[c]","27260","27310"
"Leaver Dept.","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Unknown","95","[c]","53520","53000"
"Leaver Dept.","2021","20-29","Unknown","HEO","Heterosexual / straight","35","[c]","32470","32400"
"Leaver Dept.","2021","20-29","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Unknown","650","[c]","31810","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Unknown","105","[c]","39750","39190"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Heterosexual / straight","45","[c]","26530","27230"
"Leaver Dept.","2021","30-39","Declared disabled","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Heterosexual / straight","35","[c]","53230","52610"
"Leaver Dept.","2021","30-39","Declared disabled","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Heterosexual / straight","45","[c]","32780","32560"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Heterosexual / straight","220","[c]","21180","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Heterosexual / straight","305","[c]","26480","27000"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Unknown","90","[c]","27630","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Heterosexual / straight","105","[c]","65360","64930"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Heterosexual / straight","335","[c]","54450","54240"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","LGBO","35","[c]","52960","53600"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Undeclared","35","[c]","54420","54160"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Heterosexual / straight","325","[c]","32630","32560"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Heterosexual / straight","215","[c]","40670","40640"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Unknown","120","[c]","20900","20880"
"Leaver Dept.","2021","30-39","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Unknown","95","[c]","26780","26280"
"Leaver Dept.","2021","30-39","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Unknown","55","[c]","63680","64290"
"Leaver Dept.","2021","30-39","Unknown","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Unknown","175","[c]","53690","53290"
"Leaver Dept.","2021","30-39","Unknown","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Unknown","220","[c]","32240","32040"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Unknown","110","[c]","40440","39650"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Heterosexual / straight","35","[c]","26980","27570"
"Leaver Dept.","2021","40-49","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Heterosexual / straight","110","[c]","21180","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","190","[c]","26850","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Unknown","70","[c]","27700","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Heterosexual / straight","100","[c]","66020","66020"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Heterosexual / straight","160","[c]","55090","54700"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Heterosexual / straight","140","[c]","33090","32510"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","85","[c]","86390","77940"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO","Heterosexual / straight","150","[c]","40210","40220"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
