"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","EO","Female","Heterosexual / straight","55","[c]","26900","26890"
"Leaver CS","2021","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Female","Undeclared","40","[c]","27860","27300"
"Leaver CS","2021","Undeclared","EO","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Male","Heterosexual / straight","50","[c]","26840","27570"
"Leaver CS","2021","Undeclared","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Male","Undeclared","55","[c]","28650","27530"
"Leaver CS","2021","Undeclared","EO","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Male","Undeclared","40","[c]","35990","33930"
"Leaver CS","2021","Undeclared","HEO","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Male","Undeclared","35","[c]","43380","42900"
"Leaver CS","2021","Undeclared","SEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Female","Unknown","260","[c]","19010","18800"
"Leaver CS","2021","Unknown","AA","Male","Heterosexual / straight","40","[c]","19060","18920"
"Leaver CS","2021","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Male","Unknown","250","[c]","19420","19520"
"Leaver CS","2021","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Female","Heterosexual / straight","110","[c]","21470","21010"
"Leaver CS","2021","Unknown","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Female","Undeclared","35","[c]","22540","22820"
"Leaver CS","2021","Unknown","AO","Female","Unknown","1350","[c]","21070","21010"
"Leaver CS","2021","Unknown","AO","Male","Heterosexual / straight","75","[c]","23740","21890"
"Leaver CS","2021","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Male","Unknown","1105","[c]","21760","21010"
"Leaver CS","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Heterosexual / straight","45","[c]","27340","27420"
"Leaver CS","2021","Unknown","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Unknown","700","[c]","27010","27570"
"Leaver CS","2021","Unknown","EO","Male","Heterosexual / straight","80","[c]","29430","29930"
"Leaver CS","2021","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Unknown","640","[c]","27260","27570"
"Leaver CS","2021","Unknown","EO","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Unknown","75","[c]","71750","66640"
"Leaver CS","2021","Unknown","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Unknown","75","[c]","70790","69250"
"Leaver CS","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Unknown","160","[c]","55130","54520"
"Leaver CS","2021","Unknown","G7","Male","Heterosexual / straight","30","[c]","55250","55000"
"Leaver CS","2021","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Unknown","205","[c]","55480","55000"
"Leaver CS","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Heterosexual / straight","75","[c]","34260","34100"
"Leaver CS","2021","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Unknown","335","[c]","32610","32180"
"Leaver CS","2021","Unknown","HEO","Male","Heterosexual / straight","65","[c]","36410","34260"
"Leaver CS","2021","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Unknown","350","[c]","33340","32620"
"Leaver CS","2021","Unknown","HEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Unknown","50","[c]","91220","85080"
"Leaver CS","2021","Unknown","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Unknown","60","[c]","101020","94870"
"Leaver CS","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Heterosexual / straight","40","[c]","41870","41120"
"Leaver CS","2021","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Unknown","150","[c]","40750","39910"
"Leaver CS","2021","Unknown","SEO","Male","Heterosexual / straight","50","[c]","43560","42790"
"Leaver CS","2021","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Unknown","200","[c]","40220","39930"
"Leaver CS","2021","Unknown","SEO","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","310","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","290","[c]","35430","32400"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Female","Heterosexual / straight","40","[c]","21610","21010"
"Leaver Dept.","2021","Declared disabled","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Male","Heterosexual / straight","45","[c]","20870","21010"
"Leaver Dept.","2021","Declared disabled","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Female","Heterosexual / straight","105","[c]","26370","26820"
"Leaver Dept.","2021","Declared disabled","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Male","Heterosexual / straight","60","[c]","26750","27570"
"Leaver Dept.","2021","Declared disabled","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Female","Heterosexual / straight","55","[c]","54780","53720"
"Leaver Dept.","2021","Declared disabled","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Male","Heterosexual / straight","35","[c]","53390","53310"
"Leaver Dept.","2021","Declared disabled","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Female","Heterosexual / straight","85","[c]","32540","32830"
"Leaver Dept.","2021","Declared disabled","HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Male","Heterosexual / straight","80","[c]","32740","32490"
"Leaver Dept.","2021","Declared disabled","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Female","Heterosexual / straight","55","[c]","39590","39280"
"Leaver Dept.","2021","Declared disabled","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Male","Heterosexual / straight","40","[c]","40170","40580"
"Leaver Dept.","2021","Declared disabled","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
