"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","EO","40","[c]","26690","27190"
"Leaver Dept.","2021","40-49","Declared disabled","White","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","EO","45","[c]","27960","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","AO","120","[c]","20970","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","EO","190","[c]","26690","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","G6","105","[c]","66150","65600"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","G7","165","[c]","54730","54540"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","HEO","145","[c]","32950","32320"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","SCS level","95","[c]","89240","80390"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","SEO","150","[c]","40010","39710"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","AO","70","[c]","21170","21030"
"Leaver Dept.","2021","40-49","Unknown","Unknown","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G7","80","[c]","52920","52520"
"Leaver Dept.","2021","40-49","Unknown","Unknown","HEO","45","[c]","32400","32320"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SEO","45","[c]","39890","38320"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
