"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office for Standards in Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Government","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","United Kingdom Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
