"Status","Year","Age","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Unknown","White","10","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","White","10","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","White","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","White","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Asian","40","[c]","23670","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Black","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Mixed","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","White","365","[c]","21660","21010"
"New entrant CS","2021","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","White","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Asian","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","355","[c]","20560","20140"
"New entrant CS","2021","16-19","Unknown","White","40","[c]","21680","21690"
"New entrant CS","2021","20-29","Declared disabled","Asian","130","[c]","28040","27570"
"New entrant CS","2021","20-29","Declared disabled","Black","105","[c]","28430","29290"
"New entrant CS","2021","20-29","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Mixed","95","[c]","26690","27570"
"New entrant CS","2021","20-29","Declared disabled","Other ethnicity","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","White","1135","[c]","26040","26160"
"New entrant CS","2021","20-29","Declared non-disabled","Asian","1550","[c]","27570","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Black","755","[c]","28340","28500"
"New entrant CS","2021","20-29","Declared non-disabled","Chinese","40","[c]","29590","27620"
"New entrant CS","2021","20-29","Declared non-disabled","Mixed","545","[c]","27610","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Other ethnicity","110","[c]","29800","30650"
"New entrant CS","2021","20-29","Declared non-disabled","Undeclared","150","[c]","28070","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","100","[c]","26780","24910"
"New entrant CS","2021","20-29","Declared non-disabled","White","8880","[c]","26250","25560"
"New entrant CS","2021","20-29","Undeclared","Asian","75","[c]","27810","27570"
"New entrant CS","2021","20-29","Undeclared","Black","35","[c]","28720","29570"
"New entrant CS","2021","20-29","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Mixed","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Other ethnicity","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Undeclared","120","[c]","28470","27570"
"New entrant CS","2021","20-29","Undeclared","Unknown","125","[c]","31240","30270"
"New entrant CS","2021","20-29","Undeclared","White","370","[c]","27100","27570"
"New entrant CS","2021","20-29","Unknown","Asian","200","[c]","27790","27140"
"New entrant CS","2021","20-29","Unknown","Black","90","[c]","28900","27270"
"New entrant CS","2021","20-29","Unknown","Chinese","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","95","[c]","29940","28590"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","90","[c]","23100","19130"
"New entrant CS","2021","20-29","Unknown","Unknown","7530","[c]","26090","24880"
"New entrant CS","2021","20-29","Unknown","White","1485","[c]","28090","26920"
"New entrant CS","2021","30-39","Declared disabled","Asian","80","[c]","31150","29290"
"New entrant CS","2021","30-39","Declared disabled","Black","50","[c]","30490","31060"
"New entrant CS","2021","30-39","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","45","[c]","29430","27570"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","White","710","[c]","28660","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","890","[c]","31020","28590"
"New entrant CS","2021","30-39","Declared non-disabled","Black","580","[c]","29650","29290"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","35","[c]","34200","31060"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","300","[c]","32310","29140"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","80","[c]","29520","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","100","[c]","31850","29290"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","75","[c]","33300","30750"
"New entrant CS","2021","30-39","Declared non-disabled","White","5300","[c]","30370","27570"
"New entrant CS","2021","30-39","Undeclared","Asian","45","[c]","30430","27570"
"New entrant CS","2021","30-39","Undeclared","Black","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","90","[c]","35330","31060"
"New entrant CS","2021","30-39","Undeclared","Unknown","50","[c]","43090","42470"
"New entrant CS","2021","30-39","Undeclared","White","205","[c]","29950","27570"
"New entrant CS","2021","30-39","Unknown","Asian","120","[c]","35290","31910"
"New entrant CS","2021","30-39","Unknown","Black","60","[c]","36170","33790"
"New entrant CS","2021","30-39","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Mixed","45","[c]","34060","29540"
"New entrant CS","2021","30-39","Unknown","Other ethnicity","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","3695","[c]","31140","27570"
"New entrant CS","2021","30-39","Unknown","White","895","[c]","34930","32770"
"New entrant CS","2021","40-49","Declared disabled","Asian","40","[c]","29490","28640"
"New entrant CS","2021","40-49","Declared disabled","Black","45","[c]","33640","31060"
"New entrant CS","2021","40-49","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Mixed","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Other ethnicity","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","White","590","[c]","29410","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Asian","495","[c]","33070","28590"
"New entrant CS","2021","40-49","Declared non-disabled","Black","440","[c]","31120","30920"
"New entrant CS","2021","40-49","Declared non-disabled","Chinese","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Mixed","150","[c]","30210","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Other ethnicity","55","[c]","31540","30990"
"New entrant CS","2021","40-49","Declared non-disabled","Undeclared","75","[c]","34230","29290"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","55","[c]","34250","31060"
"New entrant CS","2021","40-49","Declared non-disabled","White","3915","[c]","31960","27570"
"New entrant CS","2021","40-49","Undeclared","Asian","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Black","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Mixed","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Undeclared","50","[c]","40370","38890"
"New entrant CS","2021","40-49","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","White","185","[c]","32890","27570"
"New entrant CS","2021","40-49","Unknown","Asian","100","[c]","38200","34830"
"New entrant CS","2021","40-49","Unknown","Black","35","[c]","38120","36030"
"New entrant CS","2021","40-49","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Mixed","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other ethnicity","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Undeclared","30","[c]","39000","36880"
"New entrant CS","2021","40-49","Unknown","Unknown","2390","[c]","34530","27570"
"New entrant CS","2021","40-49","Unknown","White","570","[c]","38140","36030"
"New entrant CS","2021","50-59","Declared disabled","Asian","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Black","45","[c]","29270","29290"
"New entrant CS","2021","50-59","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Mixed","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","White","495","[c]","28090","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Asian","190","[c]","31300","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Black","275","[c]","31200","29290"
"New entrant CS","2021","50-59","Declared non-disabled","Chinese","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Mixed","85","[c]","32050","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Other ethnicity","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Undeclared","70","[c]","27530","26250"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","35","[c]","30410","25630"
"New entrant CS","2021","50-59","Declared non-disabled","White","3660","[c]","30450","27570"
"New entrant CS","2021","50-59","Undeclared","Asian","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Black","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Mixed","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other ethnicity","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Undeclared","60","[c]","35210","29590"
"New entrant CS","2021","50-59","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","White","170","[c]","30980","27570"
"New entrant CS","2021","50-59","Unknown","Asian","35","[c]","39880","36260"
"New entrant CS","2021","50-59","Unknown","Black","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Mixed","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","1885","[c]","33710","26580"
"New entrant CS","2021","50-59","Unknown","White","475","[c]","36140","34140"
"New entrant CS","2021","60-64","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Black","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Mixed","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","White","100","[c]","27670","27570"
"New entrant CS","2021","60-64","Declared non-disabled","Asian","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Black","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Mixed","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","White","720","[c]","29740","27570"
"New entrant CS","2021","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","50","[c]","31330","27570"
"New entrant CS","2021","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Black","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","310","[c]","31640","26860"
"New entrant CS","2021","60-64","Unknown","White","55","[c]","37600","32040"
"New entrant CS","2021","65+","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","White","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Asian","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Black","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","White","140","[c]","34360","27570"
"New entrant CS","2021","65+","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","White","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","75","[c]","33140","22760"
"New entrant CS","2021","65+","Unknown","White","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
