"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","White","Department for International Trade","London","50","[c]","43010","38540"
"Leaver Dept.","2021","Declared non-disabled","White","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","London","95","[c]","48570","42680"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","Wales","75","[c]","28420","25770"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","London","75","[c]","46580","40270"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","North East (England)","130","[c]","27120","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","North West (England)","130","[c]","30630","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","Scotland","110","[c]","26350","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","South East (England)","35","[c]","27950","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","South West (England)","45","[c]","27640","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","Wales","50","[c]","26880","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","West Midlands (England)","40","[c]","26440","27570"
"Leaver Dept.","2021","Declared non-disabled","White","Department for Work and Pensions","Yorkshire and The Humber","100","[c]","34010","31020"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","London","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","London","105","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","North East (England)","110","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","North West (England)","125","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","Scotland","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","South West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","Wales","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Revenue and Customs","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","London","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","London","290","[c]","46760","41800"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","North East (England)","40","[c]","24680","21430"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","North West (England)","140","[c]","26990","24820"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","Scotland","30","[c]","29280","24890"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Home Office","Yorkshire and The Humber","45","[c]","29790","24890"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","East of England","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","London","65","[c]","49010","45200"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","South East (England)","40","[c]","39900","37320"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","South West (England)","310","[c]","35900","32720"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","London","150","[c]","42770","37750"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","East Midlands (England)","55","[c]","22670","21170"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","East of England","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","London","185","[c]","43770","36800"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","North West (England)","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","South East (England)","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","South West (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","Wales","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","West Midlands (England)","75","[c]","26500","22570"
"Leaver Dept.","2021","Declared non-disabled","White","Ministry of Justice","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Northern Ireland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office of Rail and Road","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Scottish Government","Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","United Kingdom Statistics Authority","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","United Kingdom Statistics Authority","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Welsh Government","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
