"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Female","Heterosexual / straight","45","[c]","26830","26510"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Female","Unknown","195","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Male","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Female","Heterosexual / straight","35","[c]","30520","26670"
"Leaver CS","2021","Undeclared","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Female","Undeclared","30","[c]","28970","26670"
"Leaver CS","2021","Undeclared","Ministry of Defence","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Male","Heterosexual / straight","65","[c]","32700","28910"
"Leaver CS","2021","Undeclared","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Male","Undeclared","75","[c]","36410","37280"
"Leaver CS","2021","Undeclared","Ministry of Defence","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Female","Heterosexual / straight","100","[c]","26060","20240"
"Leaver CS","2021","Undeclared","Ministry of Justice","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Female","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Female","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Male","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Male","Undeclared","85","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Male","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
