"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","HEO","30","[c]","35290","33700"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","AO","35","[c]","21100","21020"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","G7","50","[c]","54290","51250"
"Leaver CS","2021","Declared non-disabled","Legal","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","AO","30","[c]","22840","23470"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","G7","85","[c]","57720","55610"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Outside London","SEO","55","[c]","44380","43460"
"Leaver CS","2021","Declared non-disabled","No function","London","AA","55","[c]","19190","19130"
"Leaver CS","2021","Declared non-disabled","No function","London","AO","235","[c]","22930","22790"
"Leaver CS","2021","Declared non-disabled","No function","London","EO","130","[c]","27900","27020"
"Leaver CS","2021","Declared non-disabled","No function","London","G6","40","[c]","70070","67000"
"Leaver CS","2021","Declared non-disabled","No function","London","G7","135","[c]","56180","53830"
"Leaver CS","2021","Declared non-disabled","No function","London","HEO","125","[c]","33590","32830"
"Leaver CS","2021","Declared non-disabled","No function","London","SCS level","65","[c]","107990","95220"
"Leaver CS","2021","Declared non-disabled","No function","London","SEO","110","[c]","41430","40470"
"Leaver CS","2021","Declared non-disabled","No function","London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","AA","500","[c]","17470","17180"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","AO","1845","[c]","20790","20170"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","EO","500","[c]","25930","26380"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","G6","45","[c]","75080","74730"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","G7","125","[c]","56620","53710"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","HEO","315","[c]","32130","31730"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","SEO","235","[c]","43730","41320"
"Leaver CS","2021","Declared non-disabled","No function","Outside London","Unknown","325","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","EO","100","[c]","22750","22080"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","G7","45","[c]","54040","54540"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","HEO","115","[c]","31550","32430"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","SEO","115","[c]","41120","40860"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","AA","35","[c]","18720","18610"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","AO","45","[c]","23180","21710"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","EO","90","[c]","26970","26100"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","HEO","50","[c]","33710","33300"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","SEO","35","[c]","42250","42390"
"Leaver CS","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","AA","60","[c]","19800","19560"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","AO","85","[c]","33250","38120"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","AA","65","[c]","21710","21770"
"Leaver CS","2021","Declared non-disabled","Unknown","London","AO","240","[c]","24980","25110"
"Leaver CS","2021","Declared non-disabled","Unknown","London","EO","350","[c]","29760","30300"
"Leaver CS","2021","Declared non-disabled","Unknown","London","G6","80","[c]","71350","70490"
"Leaver CS","2021","Declared non-disabled","Unknown","London","G7","135","[c]","57090","56260"
"Leaver CS","2021","Declared non-disabled","Unknown","London","HEO","205","[c]","35050","35410"
"Leaver CS","2021","Declared non-disabled","Unknown","London","SCS level","65","[c]","92060","84540"
"Leaver CS","2021","Declared non-disabled","Unknown","London","SEO","130","[c]","43020","42150"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","AA","240","[c]","19260","18800"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","AO","2835","[c]","21080","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","EO","2090","[c]","27520","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","G6","150","[c]","71510","70550"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","G7","260","[c]","55070","54270"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","HEO","785","[c]","33950","33450"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","SCS level","45","[c]","88770","83970"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","SEO","425","[c]","40750","40300"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","AA","105","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","AO","335","[c]","21360","20300"
"Leaver CS","2021","Undeclared","No function","Outside London","EO","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","HEO","70","[c]","33050","33350"
"Leaver CS","2021","Undeclared","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
