"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Statistics","London","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Scotland","290","270","25500","22570"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","East of England","85","85","34770","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","London","20","20","47540","40730"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","North West (England)","185","180","33650","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","Wales","65","65","31160","28540"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","West Midlands (England)","10","10","29680","31560"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Communications","North West (England)","15","15","35870","34270"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","East of England","40","40","35620","29990"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","London","25","25","50800","49300"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","North West (England)","40","40","40510","36500"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","Wales","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Finance","North West (England)","25","25","39550","35420"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Human Resources","East of England","10","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Human Resources","North West (England)","20","20","36700","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","East of England","25","25","34000","27770"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","London","20","20","52170","49300"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","North West (England)","100","95","44840","46920"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","Wales","25","25","31420","28890"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","West Midlands (England)","15","15","26710","27770"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","East of England","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","North West (England)","10","10","49460","47240"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","Wales","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Communications","Scotland","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","Scotland","50","50","40730","36930"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","Scotland","20","20","39520","38610"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","Scotland","30","30","33810","31110"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Knowledge and Information Management","Scotland","20","20","38010","31720"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","Scotland","600","565","54610","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","Scotland","1270","1170","26330","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Policy","Scotland","20","20","47900","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","London","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","Yorkshire and The Humber","10","10","41500","38180"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","London","30","30","43110","39750"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
