"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AO","Female","95","[c]","20870","21010"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AO","Male","70","[c]","21340","21010"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Female","80","[c]","26450","27570"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AO","Female","70","[c]","21820","21010"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Female","40","[c]","27520","27570"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AO","Female","120","[c]","20700","21010"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AO","Female","100","[c]","21320","21010"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AO","Male","50","[c]","24550","21010"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Female","45","[c]","26440","27570"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Male","40","[c]","27080","26890"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","AO","Female","160","[c]","20550","20430"
"Leaver CS","2021","Declared non-disabled","West Midlands","AO","Male","100","[c]","20650","21010"
"Leaver CS","2021","Declared non-disabled","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Female","100","[c]","26670","27570"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Male","45","[c]","25880","26000"
"Leaver CS","2021","Declared non-disabled","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AO","Female","120","[c]","21150","21170"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AO","Male","90","[c]","21320","21590"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Female","40","[c]","27140","27570"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Male","65","[c]","29280","28850"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AO","Female","115","[c]","20470","20180"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AO","Male","80","[c]","20820","21010"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Female","80","[c]","26640","26890"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Male","60","[c]","26760","26890"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
