"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Female","Heterosexual / straight","225","[c]","21490","21010"
"Leaver Dept.","2021","20-29","AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Female","Unknown","245","[c]","21070","21010"
"Leaver Dept.","2021","20-29","AO","Male","Heterosexual / straight","100","[c]","21200","21010"
"Leaver Dept.","2021","20-29","AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Male","Unknown","190","[c]","20940","20880"
"Leaver Dept.","2021","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","EO","Female","Heterosexual / straight","305","[c]","26630","27350"
"Leaver Dept.","2021","20-29","EO","Female","LGBO","35","[c]","27770","27370"
"Leaver Dept.","2021","20-29","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","EO","Female","Unknown","175","[c]","27530","27550"
"Leaver Dept.","2021","20-29","EO","Male","Heterosexual / straight","220","[c]","26930","27570"
"Leaver Dept.","2021","20-29","EO","Male","LGBO","35","[c]","25940","26810"
"Leaver Dept.","2021","20-29","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","EO","Male","Unknown","160","[c]","27190","27420"
"Leaver Dept.","2021","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Female","Heterosexual / straight","85","[c]","54030","53600"
"Leaver Dept.","2021","20-29","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Female","Unknown","60","[c]","53560","53000"
"Leaver Dept.","2021","20-29","G7","Male","Heterosexual / straight","75","[c]","53620","53380"
"Leaver Dept.","2021","20-29","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Male","Unknown","55","[c]","53350","53170"
"Leaver Dept.","2021","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Female","Heterosexual / straight","435","[c]","32390","32490"
"Leaver Dept.","2021","20-29","HEO","Female","LGBO","50","[c]","32440","32310"
"Leaver Dept.","2021","20-29","HEO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Female","Unknown","405","[c]","31820","32000"
"Leaver Dept.","2021","20-29","HEO","Male","Heterosexual / straight","300","[c]","32520","32620"
"Leaver Dept.","2021","20-29","HEO","Male","LGBO","65","[c]","33410","32560"
"Leaver Dept.","2021","20-29","HEO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Male","Unknown","380","[c]","32070","32000"
"Leaver Dept.","2021","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Female","Heterosexual / straight","105","[c]","40130","40480"
"Leaver Dept.","2021","20-29","SEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Female","Unknown","75","[c]","39930","39420"
"Leaver Dept.","2021","20-29","SEO","Male","Heterosexual / straight","75","[c]","40070","40050"
"Leaver Dept.","2021","20-29","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Male","Unknown","60","[c]","39810","39250"
"Leaver Dept.","2021","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Female","Heterosexual / straight","140","[c]","21060","21010"
"Leaver Dept.","2021","30-39","AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Female","Unknown","140","[c]","20850","21010"
"Leaver Dept.","2021","30-39","AO","Male","Heterosexual / straight","120","[c]","21310","21010"
"Leaver Dept.","2021","30-39","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Male","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Female","Heterosexual / straight","225","[c]","26400","26780"
"Leaver Dept.","2021","30-39","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Female","Unknown","110","[c]","27070","27570"
"Leaver Dept.","2021","30-39","EO","Male","Heterosexual / straight","155","[c]","26610","27570"
"Leaver Dept.","2021","30-39","EO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Male","Unknown","95","[c]","27220","27570"
"Leaver Dept.","2021","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Female","Heterosexual / straight","65","[c]","65540","64990"
"Leaver Dept.","2021","30-39","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Male","Heterosexual / straight","55","[c]","65650","64990"
"Leaver Dept.","2021","30-39","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Female","Heterosexual / straight","220","[c]","54110","54160"
"Leaver Dept.","2021","30-39","G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Female","Unknown","130","[c]","53860","53870"
"Leaver Dept.","2021","30-39","G7","Male","Heterosexual / straight","185","[c]","54350","54020"
"Leaver Dept.","2021","30-39","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Male","Unknown","125","[c]","53550","53290"
"Leaver Dept.","2021","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Female","Heterosexual / straight","205","[c]","32550","32560"
"Leaver Dept.","2021","30-39","HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Female","Unknown","155","[c]","32310","32220"
"Leaver Dept.","2021","30-39","HEO","Male","Heterosexual / straight","195","[c]","32750","32560"
"Leaver Dept.","2021","30-39","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Male","Unknown","165","[c]","32360","32000"
"Leaver Dept.","2021","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Female","Heterosexual / straight","145","[c]","40370","40600"
"Leaver Dept.","2021","30-39","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Female","Unknown","85","[c]","40740","40330"
"Leaver Dept.","2021","30-39","SEO","Male","Heterosexual / straight","135","[c]","40890","40640"
"Leaver Dept.","2021","30-39","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Male","Unknown","90","[c]","40620","39980"
"Leaver Dept.","2021","30-39","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Female","Heterosexual / straight","80","[c]","20960","21010"
"Leaver Dept.","2021","40-49","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Female","Unknown","95","[c]","21350","21010"
"Leaver Dept.","2021","40-49","AO","Male","Heterosexual / straight","65","[c]","21420","21010"
"Leaver Dept.","2021","40-49","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Male","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Female","Heterosexual / straight","165","[c]","26950","27570"
"Leaver Dept.","2021","40-49","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Female","Unknown","80","[c]","27940","27570"
"Leaver Dept.","2021","40-49","EO","Male","Heterosexual / straight","85","[c]","27060","27570"
"Leaver Dept.","2021","40-49","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
