"Status","Year","Disability","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Outside London","Female","LGBO","825","[c]","25800","24880"
"New entrant CS","2021","Declared non-disabled","Outside London","Female","Undeclared","550","[c]","26940","26350"
"New entrant CS","2021","Declared non-disabled","Outside London","Female","Unknown","265","[c]","29820","26170"
"New entrant CS","2021","Declared non-disabled","Outside London","Male","Heterosexual / straight","8485","[c]","27810","26160"
"New entrant CS","2021","Declared non-disabled","Outside London","Male","LGBO","815","[c]","26060","26140"
"New entrant CS","2021","Declared non-disabled","Outside London","Male","Undeclared","375","[c]","28950","26840"
"New entrant CS","2021","Declared non-disabled","Outside London","Male","Unknown","260","[c]","30460","26180"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","135","[c]","29240","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","110","[c]","30920","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Female","Heterosexual / straight","180","[c]","36160","31060"
"New entrant CS","2021","Undeclared","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Female","Undeclared","95","[c]","36780","32320"
"New entrant CS","2021","Undeclared","London","Female","Unknown","80","[c]","38620","34710"
"New entrant CS","2021","Undeclared","London","Male","Heterosexual / straight","120","[c]","34440","31060"
"New entrant CS","2021","Undeclared","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Male","Undeclared","105","[c]","42150","34020"
"New entrant CS","2021","Undeclared","London","Male","Unknown","85","[c]","40140","34710"
"New entrant CS","2021","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Female","Heterosexual / straight","430","[c]","27370","27570"
"New entrant CS","2021","Undeclared","Outside London","Female","LGBO","70","[c]","25500","27570"
"New entrant CS","2021","Undeclared","Outside London","Female","Undeclared","155","[c]","30160","27570"
"New entrant CS","2021","Undeclared","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Male","Heterosexual / straight","285","[c]","27460","26350"
"New entrant CS","2021","Undeclared","Outside London","Male","LGBO","55","[c]","26020","26360"
"New entrant CS","2021","Undeclared","Outside London","Male","Undeclared","145","[c]","28770","25290"
"New entrant CS","2021","Undeclared","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Female","Heterosexual / straight","655","[c]","36690","32640"
"New entrant CS","2021","Unknown","London","Female","LGBO","55","[c]","34000","32540"
"New entrant CS","2021","Unknown","London","Female","Undeclared","70","[c]","35630","32710"
"New entrant CS","2021","Unknown","London","Female","Unknown","2470","[c]","34770","30850"
"New entrant CS","2021","Unknown","London","Male","Heterosexual / straight","445","[c]","39680","35050"
"New entrant CS","2021","Unknown","London","Male","LGBO","55","[c]","38420","34000"
"New entrant CS","2021","Unknown","London","Male","Undeclared","45","[c]","35960","34020"
"New entrant CS","2021","Unknown","London","Male","Unknown","1940","[c]","38360","32170"
"New entrant CS","2021","Unknown","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Female","Heterosexual / straight","1395","[c]","29580","26130"
"New entrant CS","2021","Unknown","Outside London","Female","LGBO","125","[c]","27690","24880"
"New entrant CS","2021","Unknown","Outside London","Female","Undeclared","130","[c]","28360","22820"
"New entrant CS","2021","Unknown","Outside London","Female","Unknown","5880","[c]","26000","22850"
"New entrant CS","2021","Unknown","Outside London","Male","Heterosexual / straight","1170","[c]","32610","29540"
"New entrant CS","2021","Unknown","Outside London","Male","LGBO","105","[c]","29010","25480"
"New entrant CS","2021","Unknown","Outside London","Male","Undeclared","105","[c]","32100","27250"
"New entrant CS","2021","Unknown","Outside London","Male","Unknown","5590","[c]","26850","23320"
"New entrant CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","325","[c]","34090","28000"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","210","[c]","39750","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
