"Status","Year","Age","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Female","75","[c]","20640","20140"
"New entrant CS","2021","40-49","Debt","Male","65","[c]","20690","20140"
"New entrant CS","2021","40-49","Digital, Data & Technology","Female","140","[c]","43940","40600"
"New entrant CS","2021","40-49","Digital, Data & Technology","Male","295","[c]","45480","42000"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Female","85","[c]","40000","38450"
"New entrant CS","2021","40-49","Finance","Male","70","[c]","42930","38250"
"New entrant CS","2021","40-49","Grants Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Female","120","[c]","37140","32000"
"New entrant CS","2021","40-49","Human Resources","Male","45","[c]","41370","33370"
"New entrant CS","2021","40-49","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Female","130","[c]","43760","48080"
"New entrant CS","2021","40-49","Legal","Male","80","[c]","44970","48080"
"New entrant CS","2021","40-49","No function","Female","1625","[c]","31510","25010"
"New entrant CS","2021","40-49","No function","Male","1160","[c]","33260","25980"
"New entrant CS","2021","40-49","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Female","155","[c]","40230","38630"
"New entrant CS","2021","40-49","Project Delivery","Male","205","[c]","42750","40000"
"New entrant CS","2021","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Female","55","[c]","31670","28120"
"New entrant CS","2021","40-49","Property","Male","75","[c]","37030","33000"
"New entrant CS","2021","40-49","Security","Female","40","[c]","28230","24220"
"New entrant CS","2021","40-49","Security","Male","110","[c]","30060","25540"
"New entrant CS","2021","40-49","Unknown","Female","2490","[c]","29190","27570"
"New entrant CS","2021","40-49","Unknown","Male","1860","[c]","30120","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Female","55","[c]","59860","50560"
"New entrant CS","2021","50-59","Commercial","Male","80","[c]","70330","70000"
"New entrant CS","2021","50-59","Communications","Female","45","[c]","34950","29180"
"New entrant CS","2021","50-59","Communications","Male","55","[c]","33040","26750"
"New entrant CS","2021","50-59","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Female","50","[c]","20300","20140"
"New entrant CS","2021","50-59","Debt","Male","60","[c]","20820","20140"
"New entrant CS","2021","50-59","Digital, Data & Technology","Female","60","[c]","46450","44600"
"New entrant CS","2021","50-59","Digital, Data & Technology","Male","165","[c]","46890","47550"
"New entrant CS","2021","50-59","Finance","Female","55","[c]","35550","32620"
"New entrant CS","2021","50-59","Finance","Male","50","[c]","44260","38740"
"New entrant CS","2021","50-59","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Female","70","[c]","40020","32040"
"New entrant CS","2021","50-59","Human Resources","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Female","60","[c]","41910","40000"
"New entrant CS","2021","50-59","Legal","Male","60","[c]","44450","48080"
"New entrant CS","2021","50-59","No function","Female","1210","[c]","28710","22680"
"New entrant CS","2021","50-59","No function","Male","1055","[c]","32530","26130"
"New entrant CS","2021","50-59","Project Delivery","Female","100","[c]","39140","35900"
"New entrant CS","2021","50-59","Project Delivery","Male","195","[c]","43930","40580"
"New entrant CS","2021","50-59","Property","Female","45","[c]","28290","23530"
"New entrant CS","2021","50-59","Property","Male","105","[c]","37430","33300"
"New entrant CS","2021","50-59","Security","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Male","150","[c]","30410","26350"
"New entrant CS","2021","50-59","Unknown","Female","2235","[c]","27890","27570"
"New entrant CS","2021","50-59","Unknown","Male","1605","[c]","29340","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Female","235","[c]","31210","23050"
"New entrant CS","2021","60-64","No function","Male","190","[c]","31870","22570"
"New entrant CS","2021","60-64","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Male","35","[c]","42240","40000"
"New entrant CS","2021","60-64","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","360","[c]","25990","27570"
"New entrant CS","2021","60-64","Unknown","Male","360","[c]","28810","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Female","60","[c]","36420","28590"
"New entrant CS","2021","65+","No function","Male","70","[c]","40540","29180"
"New entrant CS","2021","65+","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","50","[c]","25250","21010"
"New entrant CS","2021","65+","Unknown","Male","45","[c]","26870","26570"
"New entrant CS","2021","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated functions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
