"Status","Year","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Unknown","60","[c]","29050","26530"
"Leaver CS","2021","Property","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Heterosexual / straight","50","[c]","32510","31370"
"Leaver CS","2021","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Heterosexual / straight","50","[c]","33150","38120"
"Leaver CS","2021","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Heterosexual / straight","65","[c]","29250","27050"
"Leaver CS","2021","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Unknown","35","[c]","30070","28750"
"Leaver CS","2021","Security","South West (England)","Heterosexual / straight","40","[c]","26590","20060"
"Leaver CS","2021","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Heterosexual / straight","245","[c]","27780","27570"
"Leaver CS","2021","Unknown","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Undeclared","35","[c]","26390","27370"
"Leaver CS","2021","Unknown","East Midlands (England)","Unknown","475","[c]","26080","26890"
"Leaver CS","2021","Unknown","East of England","Heterosexual / straight","265","[c]","27040","25280"
"Leaver CS","2021","Unknown","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Undeclared","45","[c]","27140","26670"
"Leaver CS","2021","Unknown","East of England","Unknown","510","[c]","27710","27570"
"Leaver CS","2021","Unknown","London","Heterosexual / straight","860","[c]","37520","31060"
"Leaver CS","2021","Unknown","London","LGBO","65","[c]","41030","32230"
"Leaver CS","2021","Unknown","London","Undeclared","140","[c]","42760","37570"
"Leaver CS","2021","Unknown","London","Unknown","1225","[c]","36480","31060"
"Leaver CS","2021","Unknown","North East (England)","Heterosexual / straight","355","[c]","26160","21010"
"Leaver CS","2021","Unknown","North East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Undeclared","35","[c]","28020","21010"
"Leaver CS","2021","Unknown","North East (England)","Unknown","835","[c]","24930","21010"
"Leaver CS","2021","Unknown","North West (England)","Heterosexual / straight","675","[c]","26550","24110"
"Leaver CS","2021","Unknown","North West (England)","LGBO","50","[c]","27640","21430"
"Leaver CS","2021","Unknown","North West (England)","Undeclared","65","[c]","25810","24510"
"Leaver CS","2021","Unknown","North West (England)","Unknown","840","[c]","25510","21430"
"Leaver CS","2021","Unknown","Northern Ireland","Heterosexual / straight","40","[c]","25040","21430"
"Leaver CS","2021","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Heterosexual / straight","45","[c]","36730","36960"
"Leaver CS","2021","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","55","[c]","38660","36960"
"Leaver CS","2021","Unknown","Scotland","Heterosexual / straight","485","[c]","32060","27150"
"Leaver CS","2021","Unknown","Scotland","LGBO","30","[c]","29550","27570"
"Leaver CS","2021","Unknown","Scotland","Undeclared","65","[c]","30930","27570"
"Leaver CS","2021","Unknown","Scotland","Unknown","935","[c]","34160","27570"
"Leaver CS","2021","Unknown","South East (England)","Heterosexual / straight","500","[c]","27540","26390"
"Leaver CS","2021","Unknown","South East (England)","LGBO","30","[c]","27530","25780"
"Leaver CS","2021","Unknown","South East (England)","Undeclared","90","[c]","28610","27080"
"Leaver CS","2021","Unknown","South East (England)","Unknown","385","[c]","29750","27570"
"Leaver CS","2021","Unknown","South West (England)","Heterosexual / straight","380","[c]","27890","24890"
"Leaver CS","2021","Unknown","South West (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Undeclared","60","[c]","27910","21580"
"Leaver CS","2021","Unknown","South West (England)","Unknown","355","[c]","27440","27570"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","530","[c]","34050","31060"
"Leaver CS","2021","Unknown","Wales","Heterosexual / straight","330","[c]","32690","27570"
"Leaver CS","2021","Unknown","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Undeclared","35","[c]","30780","24050"
"Leaver CS","2021","Unknown","Wales","Unknown","635","[c]","25760","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","Heterosexual / straight","290","[c]","27740","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Undeclared","50","[c]","27370","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","560","[c]","28400","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Heterosexual / straight","455","[c]","28620","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Undeclared","70","[c]","28640","27240"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","860","[c]","30160","27570"
"Leaver Dept.","2021","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Heterosexual / straight","140","[c]","42900","39130"
"Leaver Dept.","2021","Analysis","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Heterosexual / straight","85","[c]","44820","40890"
"Leaver Dept.","2021","Communications","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Unknown","60","[c]","41410","39080"
"Leaver Dept.","2021","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Heterosexual / straight","75","[c]","49940","50240"
"Leaver Dept.","2021","Digital, Data & Technology","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Unknown","30","[c]","50740","53180"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
