"Status","Year","Function_of_post","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Crown Commercial Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Commercial Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Debt Management Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Debt Management Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Equipment and Support","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Equipment and Support","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","FCDO Services","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","FCDO Services","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Government Legal Department","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Government Legal Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Prison and Probation Service","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Insolvency Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Insolvency Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Maritime and Coastguard Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Maritime and Coastguard Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Met Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Met Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Female","50","[c]","32030","22080"
"Leaver CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Male","35","[c]","36560","33300"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Savings and Investments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Savings and Investments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Public Health England","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Public Health England","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Prison Service","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Prison Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Prison Service","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Prison Service","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Submarine Delivery Agency","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Hydrographic Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Hydrographic Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Valuation Office Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Valuation Office Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wilton Park","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wilton Park","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Internal Audit","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Prison and Probation Service","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Prison and Probation Service","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","Legal","Female","70","[c]","56500","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service","Legal","Male","70","[c]","55720","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service","Operational Delivery","Female","75","[c]","26110","23520"
"Leaver CS","2021","Legal","Crown Prosecution Service","Operational Delivery","Male","30","[c]","29590","22740"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Defence Science and Technology Laboratory","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Defence Science and Technology Laboratory","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Legal","Female","50","[c]","61730","62000"
"Leaver CS","2021","Legal","Government Legal Department","Legal","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Legal","Female","65","[c]","40550","43460"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Legal","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Operational Delivery","Female","55","[c]","28260","22820"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Operational Delivery","Male","50","[c]","27050","21610"
"Leaver CS","2021","Legal","Serious Fraud Office","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Serious Fraud Office","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Operational Delivery","Female","45","[c]","25480","22350"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Operational Delivery","Male","35","[c]","26070","24920"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Veterinarian","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","Female","60","[c]","37920","28890"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","Male","55","[c]","46710","32910"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Female","40","[c]","23530","21850"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Operational Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","Science and Engineering","Male","100","[c]","27990","26480"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
