"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
