"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO/HEO","145","[c]","36500","35070"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","AA/AO","40","[c]","21450","21090"
"Leaver Dept.","2021","Black","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","SEO/HEO","55","[c]","35280","34140"
"Leaver Dept.","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","EO","90","[c]","28200","27570"
"Leaver Dept.","2021","Black","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SEO/HEO","70","[c]","38210","37040"
"Leaver Dept.","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","G6/G7","40","[c]","55390","53770"
"Leaver Dept.","2021","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","SEO/HEO","60","[c]","34530","32910"
"Leaver Dept.","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","40","[c]","28480","27570"
"Leaver Dept.","2021","Mixed","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
