"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Public Health England","AA/AO","75","[c]","20760","20150"
"Leaver CS","2021","20-29","Declared non-disabled","Public Health England","EO","30","[c]","25170","24690"
"Leaver CS","2021","20-29","Declared non-disabled","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Public Health England","SEO/HEO","35","[c]","33760","32650"
"Leaver CS","2021","20-29","Declared non-disabled","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Submarine Delivery Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Valuation Office Agency","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Courts and Tribunals Service","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Prison and Probation Service","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Prison and Probation Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Public Health England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Public Health England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Animal and Plant Health Agency","AA/AO","40","[c]","22460","21050"
"Leaver CS","2021","20-29","Unknown","Animal and Plant Health Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","AA/AO","35","[c]","20340","19120"
"Leaver CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office (excl. agencies)","SEO/HEO","30","[c]","30780","28420"
"Leaver CS","2021","20-29","Unknown","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Prosecution Service","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Crown Prosecution Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Defence Equipment and Support","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Defence Equipment and Support","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Defence Science and Technology Laboratory","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","45","[c]","20620","18200"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","30","[c]","35550","34230"
"Leaver CS","2021","20-29","Unknown","Department for International Development","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","AA/AO","45","[c]","18490","18200"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","85","[c]","21490","21010"
"Leaver CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","EO","105","[c]","29140","28430"
"Leaver CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Driver and Vehicle Standards Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","FCDO Services","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign and Commonwealth Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Government Actuary's Department","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Government Legal Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Courts and Tribunals Service","AA/AO","165","[c]","19870","19060"
"Leaver CS","2021","20-29","Unknown","HM Courts and Tribunals Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Courts and Tribunals Service","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Land Registry","AA/AO","30","[c]","22550","22350"
"Leaver CS","2021","20-29","Unknown","HM Land Registry","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Land Registry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Prison and Probation Service","AA/AO","355","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Prison and Probation Service","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Prison and Probation Service","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Revenue and Customs (excl. agencies)","AA/AO","145","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Revenue and Customs (excl. agencies)","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Revenue and Customs (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Home Office (incl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Home Office (incl. agencies)","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Home Office (incl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Home Office (incl. agencies)","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Insolvency Service","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Defence (excl. agencies)","AA/AO","35","[c]","22540","20920"
"Leaver CS","2021","20-29","Unknown","Ministry of Defence (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Defence (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
