"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Commercial","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","London","15","[c]","57330","62720"
"Leaver CS","2021","Commercial","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","45","[c]","86050","78880"
"Leaver CS","2021","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","London","90","[c]","41480","37560"
"Leaver CS","2021","Communications","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","South East (England)","20","[c]","35100","32570"
"Leaver CS","2021","Communications","Communications","South West (England)","20","[c]","31070","27930"
"Leaver CS","2021","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Communications","Wales","10","[c]","30000","25770"
"Leaver CS","2021","Communications","Communications","West Midlands (England)","10","[c]","39180","34870"
"Leaver CS","2021","Communications","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other","London","15","[c]","22760","20870"
"Leaver CS","2021","Communications","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","London","30","[c]","44840","40850"
"Leaver CS","2021","Communications","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","London","15","[c]","45200","35770"
"Leaver CS","2021","Counter Fraud","Counter Fraud","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","10","[c]","34920","32430"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","London","110","[c]","47760","45250"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","North West (England)","15","[c]","42380","45480"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Scotland","20","[c]","39140","36340"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","South East (England)","30","[c]","41780","38880"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","South West (England)","65","[c]","36280","33290"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Wales","80","[c]","39140","36290"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","20","[c]","37880","30830"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","London","45","[c]","47170","52500"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","East of England","15","[c]","39450","38580"
"Leaver CS","2021","Finance","Finance","London","55","[c]","52040","51000"
"Leaver CS","2021","Finance","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","North West (England)","15","[c]","26560","21580"
"Leaver CS","2021","Finance","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","South East (England)","35","[c]","39700","33300"
"Leaver CS","2021","Finance","Finance","South West (England)","45","[c]","38950","33700"
"Leaver CS","2021","Finance","Finance","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","North East (England)","10","[c]","22460","21050"
"Leaver CS","2021","Grants Management","Operational Delivery","North West (England)","25","[c]","23190","21050"
"Leaver CS","2021","Grants Management","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","South West (England)","10","[c]","26630","25700"
"Leaver CS","2021","Grants Management","Operational Delivery","West Midlands (England)","15","[c]","23390","21050"
"Leaver CS","2021","Grants Management","Operational Delivery","Yorkshire and The Humber","10","[c]","26420","22980"
"Leaver CS","2021","Grants Management","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","East of England","20","[c]","32920","26960"
"Leaver CS","2021","Human Resources","Human Resources","London","90","[c]","48670","42690"
"Leaver CS","2021","Human Resources","Human Resources","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","North West (England)","25","[c]","28150","22080"
"Leaver CS","2021","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Scotland","25","[c]","31820","30540"
"Leaver CS","2021","Human Resources","Human Resources","South East (England)","30","[c]","31240","25970"
"Leaver CS","2021","Human Resources","Human Resources","South West (England)","30","[c]","34790","22000"
"Leaver CS","2021","Human Resources","Human Resources","Wales","15","[c]","40500","43030"
"Leaver CS","2021","Human Resources","Human Resources","West Midlands (England)","15","[c]","36240","31770"
"Leaver CS","2021","Human Resources","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","London","15","[c]","54790","57120"
"Leaver CS","2021","Human Resources","Unknown","North East (England)","15","[c]","21210","20800"
"Leaver CS","2021","Human Resources","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","East Midlands (England)","20","[c]","48300","49400"
"Leaver CS","2021","Legal","Legal","East of England","15","[c]","51490","54850"
"Leaver CS","2021","Legal","Legal","London","170","[c]","56920","55000"
"Leaver CS","2021","Legal","Legal","North East (England)","15","[c]","49650","55610"
"Leaver CS","2021","Legal","Legal","North West (England)","30","[c]","51130","55610"
"Leaver CS","2021","Legal","Legal","Scotland","20","[c]","53760","52490"
"Leaver CS","2021","Legal","Legal","South East (England)","35","[c]","47530","45980"
"Leaver CS","2021","Legal","Legal","South West (England)","25","[c]","50380","46530"
"Leaver CS","2021","Legal","Legal","Wales","15","[c]","58170","55610"
"Leaver CS","2021","Legal","Legal","West Midlands (England)","30","[c]","45530","45220"
"Leaver CS","2021","Legal","Legal","Yorkshire and The Humber","30","[c]","52010","55610"
"Leaver CS","2021","Legal","Operational Delivery","East Midlands (England)","10","[c]","20530","21170"
"Leaver CS","2021","Legal","Operational Delivery","East of England","15","[c]","22940","23520"
"Leaver CS","2021","Legal","Operational Delivery","London","45","[c]","32690","26410"
"Leaver CS","2021","Legal","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Scotland","100","[c]","27690","22820"
"Leaver CS","2021","Legal","Operational Delivery","South East (England)","20","[c]","29590","23520"
"Leaver CS","2021","Legal","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","West Midlands (England)","10","[c]","24690","21950"
"Leaver CS","2021","Legal","Operational Delivery","Yorkshire and The Humber","10","[c]","22340","21950"
"Leaver CS","2021","Legal","Other","London","20","[c]","28100","26680"
"Leaver CS","2021","Legal","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","London","15","[c]","70630","75500"
"Leaver CS","2021","No function","Inspector of Education and Training","North West (England)","15","[c]","67240","75500"
"Leaver CS","2021","No function","Inspector of Education and Training","South West (England)","10","[c]","66820","75500"
"Leaver CS","2021","No function","Inspector of Education and Training","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","West Midlands (England)","10","[c]","61760","51360"
"Leaver CS","2021","No function","Inspector of Education and Training","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","London","40","[c]","41260","32120"
"Leaver CS","2021","No function","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","London","40","[c]","41270","36180"
"Leaver CS","2021","No function","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Yorkshire and The Humber","15","[c]","32230","28130"
"Leaver CS","2021","No function","Medicine","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","London","20","[c]","88190","89810"
"Leaver CS","2021","No function","Medicine","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","North West (England)","10","[c]","78420","90250"
"Leaver CS","2021","No function","Medicine","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","East Midlands (England)","595","[c]","22620","20100"
"Leaver CS","2021","No function","Operational Delivery","East of England","590","[c]","27910","22350"
"Leaver CS","2021","No function","Operational Delivery","London","1000","[c]","33520","26960"
"Leaver CS","2021","No function","Operational Delivery","North East (England)","305","[c]","24460","21590"
"Leaver CS","2021","No function","Operational Delivery","North West (England)","765","[c]","27220","22020"
"Leaver CS","2021","No function","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Scotland","350","[c]","30210","26590"
"Leaver CS","2021","No function","Operational Delivery","South East (England)","925","[c]","24910","21300"
"Leaver CS","2021","No function","Operational Delivery","South West (England)","565","[c]","29070","24000"
"Leaver CS","2021","No function","Operational Delivery","Unknown","15","[c]","26470","18880"
"Leaver CS","2021","No function","Operational Delivery","Wales","645","[c]","23090","21590"
"Leaver CS","2021","No function","Operational Delivery","West Midlands (England)","670","[c]","25870","20880"
"Leaver CS","2021","No function","Operational Delivery","Yorkshire and The Humber","625","[c]","26360","20870"
"Leaver CS","2021","No function","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","South East (England)","20","[c]","26830","17180"
"Leaver CS","2021","No function","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","London","70","[c]","43770","35000"
"Leaver CS","2021","No function","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Scotland","30","[c]","35600","26070"
"Leaver CS","2021","No function","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","South West (England)","25","[c]","42680","41020"
"Leaver CS","2021","No function","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","London","430","[c]","45830","39340"
"Leaver CS","2021","No function","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","North West (England)","10","[c]","42010","44790"
"Leaver CS","2021","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","South East (England)","15","[c]","40140","39410"
"Leaver CS","2021","No function","Policy","South West (England)","15","[c]","36600","35900"
"Leaver CS","2021","No function","Policy","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Yorkshire and The Humber","15","[c]","36760","24920"
"Leaver CS","2021","No function","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","East Midlands (England)","10","[c]","48900","38640"
"Leaver CS","2021","No function","Science and Engineering","East of England","100","[c]","29640","25260"
"Leaver CS","2021","No function","Science and Engineering","London","85","[c]","38790","39780"
"Leaver CS","2021","No function","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","North West (England)","30","[c]","25580","23690"
"Leaver CS","2021","No function","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","South East (England)","100","[c]","29630","27760"
"Leaver CS","2021","No function","Science and Engineering","South West (England)","135","[c]","28530","24560"
"Leaver CS","2021","No function","Science and Engineering","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","West Midlands (England)","10","[c]","33390","34530"
"Leaver CS","2021","No function","Science and Engineering","Yorkshire and The Humber","15","[c]","45250","40890"
"Leaver CS","2021","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","105","[c]","49440","35590"
"Leaver CS","2021","No function","Unknown","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","40","[c]","[c]","[c]"
