"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Internal Audit","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Nottingham","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Heart of Essex","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Croydon","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Tower Hamlets","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Westminster","Female","120","[c]","50480","50950"
"Leaver CS","2021","Legal","London","Westminster","Male","95","[c]","49400","50520"
"Leaver CS","2021","Legal","North East (England)","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Liverpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","City of Edinburgh","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","City of Edinburgh","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Glasgow City","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Glasgow City","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","East Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Milton Keynes","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Gloucestershire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Birmingham","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Birmingham","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Leeds","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Leeds","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","York","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Leicester","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Leicester","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Lincolnshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Lincolnshire","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","North Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","North Nottinghamshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Nottingham","Female","85","[c]","25070","21080"
"Leaver CS","2021","No function","East Midlands (England)","Nottingham","Male","75","[c]","25680","22350"
"Leaver CS","2021","No function","East Midlands (England)","South and West Derbyshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","South Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","West Northamptonshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","West Northamptonshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Bedford","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Bedford","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Breckland and South Norfolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Breckland and South Norfolk","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Cambridgeshire CC","Female","60","[c]","37740","26600"
"Leaver CS","2021","No function","East of England","Cambridgeshire CC","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Essex Haven Gateway","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Heart of Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Heart of Essex","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Hertfordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Hertfordshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Luton","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Luton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","North and West Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Norwich and East Norfolk","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Norwich and East Norfolk","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Peterborough","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Peterborough","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","Suffolk","Female","105","[c]","25270","20230"
"Leaver CS","2021","No function","East of England","Suffolk","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Barnet","Female","75","[c]","35410","31760"
"Leaver CS","2021","No function","London","Barnet","Male","30","[c]","46700","40470"
"Leaver CS","2021","No function","London","Bexley and Greenwich","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Bexley and Greenwich","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Camden and City of London","Female","70","[c]","31550","26130"
"Leaver CS","2021","No function","London","Camden and City of London","Male","45","[c]","32350","23500"
"Leaver CS","2021","No function","London","Croydon","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Croydon","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Ealing","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Enfield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Hackney and Newham","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Hackney and Newham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Haringey and Islington","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Haringey and Islington","Male","30","[c]","[c]","[c]"
