"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Property","Property","230","[c]","33270","29530"
"Leaver CS","2021","Declared non-disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","45","[c]","30020","26530"
"Leaver CS","2021","Declared non-disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Security","200","[c]","30450","26750"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Communications","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","45","[c]","45560","42090"
"Leaver CS","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Finance","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","40","[c]","34480","32430"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","105","[c]","42120","34910"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","525","[c]","28840","25310"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","560","[c]","27000","25970"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","190","[c]","47060","40860"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","65","[c]","33440","29050"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","6485","[c]","28200","26120"
"Leaver CS","2021","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","620","[c]","28790","22560"
"Leaver CS","2021","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","55","[c]","30900","34530"
"Leaver CS","2021","Undeclared","No function","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","30","[c]","36430","34550"
"Leaver CS","2021","Undeclared","Security","Security","35","[c]","35460","39070"
"Leaver CS","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Operational Delivery","35","[c]","29460","27300"
"Leaver CS","2021","Undeclared","Unknown","Other","60","[c]","25930","21580"
"Leaver CS","2021","Undeclared","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","565","[c]","30070","27570"
"Leaver CS","2021","Unknown","Analysis","Economics","50","[c]","26740","19130"
"Leaver CS","2021","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Social Research","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Statistics","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Commercial","40","[c]","34150","34800"
"Leaver CS","2021","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","50","[c]","78400","67600"
"Leaver CS","2021","Unknown","Communications","Communications","65","[c]","37330","35300"
"Leaver CS","2021","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","155","[c]","41650","38450"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Finance","45","[c]","42650","37190"
"Leaver CS","2021","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Operational Delivery","85","[c]","24610","21050"
"Leaver CS","2021","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Human Resources","65","[c]","38960","30750"
"Leaver CS","2021","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Legal","85","[c]","51980","55000"
"Leaver CS","2021","Unknown","Legal","Operational Delivery","140","[c]","26280","22820"
"Leaver CS","2021","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","International Trade","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Operational Delivery","1925","[c]","27570","22490"
"Leaver CS","2021","Unknown","No function","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other","45","[c]","35440","30150"
"Leaver CS","2021","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Policy","240","[c]","39530","33460"
"Leaver CS","2021","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Psychology","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Science and Engineering","135","[c]","33260","28300"
"Leaver CS","2021","Unknown","No function","Unknown","115","[c]","35050","28420"
"Leaver CS","2021","Unknown","No function","Veterinarian","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Other","30","[c]","28070","19040"
"Leaver CS","2021","Unknown","Project Delivery","Policy","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Project Delivery","70","[c]","34710","33630"
"Leaver CS","2021","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Operational Delivery","30","[c]","23520","19850"
"Leaver CS","2021","Unknown","Property","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Property","115","[c]","27030","24500"
"Leaver CS","2021","Unknown","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Security","110","[c]","27960","24750"
"Leaver CS","2021","Unknown","Security","Unknown","40","[c]","26920","23850"
"Leaver CS","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Medicine","70","[c]","41660","37890"
"Leaver CS","2021","Unknown","Unknown","Operational Delivery","60","[c]","28410","24880"
"Leaver CS","2021","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other","380","[c]","32710","30780"
"Leaver CS","2021","Unknown","Unknown","Policy","35","[c]","43840","38830"
"Leaver CS","2021","Unknown","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","3015","[c]","31460","27570"
"Leaver CS","2021","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Operational Delivery","105","[c]","25110","22570"
"Leaver Dept.","2021","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Policy","85","[c]","42270","36750"
"Leaver Dept.","2021","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","90","[c]","39680","32320"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Project Delivery","30","[c]","40590","33300"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
