"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","AO","45","[c]","18560","18200"
"Leaver CS","2021","Unknown","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","AO","80","[c]","21140","19130"
"Leaver CS","2021","Unknown","Undeclared","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","AA","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","AO","240","[c]","22900","22680"
"Leaver CS","2021","Unknown","Unknown","London","EO","340","[c]","28300","30300"
"Leaver CS","2021","Unknown","Unknown","London","G6","55","[c]","69360","66410"
"Leaver CS","2021","Unknown","Unknown","London","G7","150","[c]","56580","55750"
"Leaver CS","2021","Unknown","Unknown","London","HEO","210","[c]","33300","32750"
"Leaver CS","2021","Unknown","Unknown","London","SCS level","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","SEO","90","[c]","41550","40220"
"Leaver CS","2021","Unknown","Unknown","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","AA","405","[c]","19280","19120"
"Leaver CS","2021","Unknown","Unknown","Outside London","AO","1785","[c]","21320","21010"
"Leaver CS","2021","Unknown","Unknown","Outside London","EO","825","[c]","26580","27570"
"Leaver CS","2021","Unknown","Unknown","Outside London","G6","55","[c]","69890","69160"
"Leaver CS","2021","Unknown","Unknown","Outside London","G7","130","[c]","54850","54730"
"Leaver CS","2021","Unknown","Unknown","Outside London","HEO","275","[c]","32560","32140"
"Leaver CS","2021","Unknown","Unknown","Outside London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","SEO","180","[c]","40560","39510"
"Leaver CS","2021","Unknown","Unknown","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","HEO","35","[c]","30600","28420"
"Leaver CS","2021","Unknown","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","475","[c]","34970","32400"
"Leaver CS","2021","Unknown","White","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","G7","45","[c]","54160","54670"
"Leaver CS","2021","Unknown","White","London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Outside London","AA","100","[c]","19160","19120"
"Leaver CS","2021","Unknown","White","Outside London","AO","445","[c]","22790","21490"
"Leaver CS","2021","Unknown","White","Outside London","EO","225","[c]","28830","28410"
"Leaver CS","2021","Unknown","White","Outside London","G6","30","[c]","74270","73940"
"Leaver CS","2021","Unknown","White","Outside London","G7","70","[c]","54860","55000"
"Leaver CS","2021","Unknown","White","Outside London","HEO","170","[c]","34080","33540"
"Leaver CS","2021","Unknown","White","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Outside London","SEO","125","[c]","42010","42190"
"Leaver CS","2021","Unknown","White","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","HEO","35","[c]","36800","36960"
"Leaver CS","2021","Unknown","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
