"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Office for Standards in Education, Children's Services and Skills","Outside London","15","[c]","47210","51360"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of the Public Guardian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectorate","Outside London","15","[c]","48550","54140"
"Leaver CS","2021","65+","Public Health England","London","15","[c]","55490","38890"
"Leaver CS","2021","65+","Public Health England","Outside London","20","[c]","43650","29660"
"Leaver CS","2021","65+","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Registers of Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Royal Fleet Auxiliary","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Rural Payments Agency","Outside London","10","[c]","26950","25000"
"Leaver CS","2021","65+","Scottish Courts and Tribunals Service","Outside London","20","[c]","26440","20070"
"Leaver CS","2021","65+","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government (excl. agencies)","Outside London","25","[c]","42190","35500"
"Leaver CS","2021","65+","Scottish Prison Service","Outside London","25","[c]","35090","33650"
"Leaver CS","2021","65+","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Hydrographic Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Intellectual Property Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Outside London","45","[c]","23910","19520"
"Leaver CS","2021","65+","Valuation Office Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Valuation Office Agency","Outside London","20","[c]","29840","26500"
"Leaver CS","2021","65+","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government (excl. agencies)","Outside London","20","[c]","39670","36500"
"Leaver CS","2021","65+","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office (incl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Advisory, Conciliation and Arbitration Service","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Animal and Plant Health Agency","Outside London","15","[c]","22130","21050"
"Leaver Dept.","2021","20-29","Attorney General's Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office (excl. agencies)","London","275","[c]","35280","33630"
"Leaver Dept.","2021","20-29","Cabinet Office (excl. agencies)","Outside London","25","[c]","24120","20800"
"Leaver Dept.","2021","20-29","Cabinet Office (excl. agencies)","Unknown","445","[c]","31890","32000"
"Leaver Dept.","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Companies House","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","London","15","[c]","32460","27150"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Office and Procurator Fiscal Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Prosecution Service","London","15","[c]","29370","27440"
"Leaver Dept.","2021","20-29","Crown Prosecution Service","Outside London","15","[c]","25260","21950"
"Leaver Dept.","2021","20-29","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Defence Equipment and Support","Outside London","135","[c]","25970","25970"
"Leaver Dept.","2021","20-29","Defence Science and Technology Laboratory","Outside London","20","[c]","26910","28650"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","175","[c]","38200","33640"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","15","[c]","43070","38160"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","London","90","[c]","38080","32620"
"Leaver Dept.","2021","20-29","Department for Education (excl. agencies)","London","60","[c]","36870","35120"
"Leaver Dept.","2021","20-29","Department for Education (excl. agencies)","Outside London","15","[c]","31050","29730"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","155","[c]","35840","33510"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","25","[c]","32570","30130"
"Leaver Dept.","2021","20-29","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Development","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","London","110","[c]","35340","32120"
"Leaver Dept.","2021","20-29","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport (excl. agencies)","London","85","[c]","37940","34710"
"Leaver Dept.","2021","20-29","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions (excl. agencies)","London","90","[c]","35350","31080"
"Leaver Dept.","2021","20-29","Department for Work and Pensions (excl. agencies)","Outside London","270","[c]","25500","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care (excl. agencies)","London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Driver and Vehicle Licensing Agency","Outside London","25","[c]","22150","21590"
"Leaver Dept.","2021","20-29","Driver and Vehicle Standards Agency","Outside London","10","[c]","25520","21590"
"Leaver Dept.","2021","20-29","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","85","[c]","42060","38600"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Legal Department","London","25","[c]","31120","27350"
"Leaver Dept.","2021","20-29","Health and Safety Executive","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Courts and Tribunals Service","London","45","[c]","28660","26410"
"Leaver Dept.","2021","20-29","HM Courts and Tribunals Service","Outside London","85","[c]","19770","19930"
"Leaver Dept.","2021","20-29","HM Prison and Probation Service","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Prison and Probation Service","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs (excl. agencies)","London","130","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","430","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury (excl. agencies)","London","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office (incl. agencies)","London","230","[c]","35480","34250"
"Leaver Dept.","2021","20-29","Home Office (incl. agencies)","Outside London","125","[c]","24170","24110"
"Leaver Dept.","2021","20-29","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Insolvency Service","Outside London","15","[c]","24200","20880"
"Leaver Dept.","2021","20-29","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal Aid Agency","Outside London","10","[c]","19880","18880"
"Leaver Dept.","2021","20-29","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Maritime and Coastguard Agency","Outside London","10","[c]","25280","23970"
"Leaver Dept.","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence (excl. agencies)","London","55","[c]","39070","37640"
"Leaver Dept.","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","65","[c]","30730","28750"
"Leaver Dept.","2021","20-29","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","150","[c]","33570","32560"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","10","[c]","30930","29890"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","London","115","[c]","35360","31390"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","Outside London","15","[c]","27090","28510"
"Leaver Dept.","2021","20-29","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","London","15","[c]","36230","27930"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","Outside London","30","[c]","20990","19930"
"Leaver Dept.","2021","20-29","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","Outside London","15","[c]","24160","21050"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Submarine Delivery Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Teaching Regulation Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","50","[c]","28160","29540"
"Leaver Dept.","2021","20-29","Valuation Office Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","Outside London","15","[c]","24640","23300"
"Leaver Dept.","2021","20-29","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","Outside London","15","[c]","25830","24250"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","London","220","[c]","50490","54470"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","Outside London","35","[c]","35050","33300"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","Unknown","135","[c]","38260","32000"
"Leaver Dept.","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","Outside London","105","[c]","34820","33010"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Outside London","15","[c]","40740","46080"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","130","[c]","49410","52300"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","32570","29960"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","15","[c]","54200","54650"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","London","75","[c]","48730","49720"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","London","50","[c]","48620","53760"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Outside London","20","[c]","32550","29960"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","75","[c]","44540","39650"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","45","[c]","39750","36970"
"Leaver Dept.","2021","30-39","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","60","[c]","46190","50700"
"Leaver Dept.","2021","30-39","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","London","75","[c]","48220","43550"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions (excl. agencies)","London","65","[c]","43750","36650"
"Leaver Dept.","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","290","[c]","27180","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","45","[c]","25980","21590"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Outside London","20","[c]","31550","31150"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","10","[c]","42280","36740"
"Leaver Dept.","2021","30-39","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","60","[c]","52070","53000"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Forestry and Land Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","London","30","[c]","48760","51250"
"Leaver Dept.","2021","30-39","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Health and Safety Executive","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","London","35","[c]","31020","26410"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Outside London","85","[c]","23490","20910"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs (excl. agencies)","London","100","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","395","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","London","185","[c]","43330","41960"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Outside London","160","[c]","26060","24890"
"Leaver Dept.","2021","30-39","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Outside London","10","[c]","29640","23440"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Outside London","10","[c]","21500","22570"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Outside London","10","[c]","31970","31470"
"Leaver Dept.","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Met Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","London","55","[c]","47780","45200"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Outside London","65","[c]","33780","33300"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","London","115","[c]","47770","51580"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","15","[c]","37990","35230"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","London","90","[c]","43340","40480"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Outside London","40","[c]","36720","34160"
"Leaver Dept.","2021","30-39","National Crime Agency","London","10","[c]","48330","45320"
"Leaver Dept.","2021","30-39","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Infrastructure Commission","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","31750","28940"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","London","15","[c]","49860","47630"
