"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","London","190","[c]","37950","28480"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","North West (England)","70","[c]","23620","21010"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","South East (England)","35","[c]","26440","25150"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Insolvency Service","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal Aid Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Met Office","Unknown","South West (England)","75","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","70","[c]","27800","29930"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","East of England","35","[c]","24860","21580"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","South East (England)","135","[c]","26540","22570"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","South West (England)","90","[c]","26420","22080"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Wales","35","[c]","30120","30690"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","35","[c]","27790","26320"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Other","Yorkshire and The Humber","45","[c]","23070","21130"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Policy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","30","[c]","42410","39510"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Property","South West (England)","20","[c]","[c]","[c]"
