"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Project Delivery","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Westminster","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Project Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Westminster","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Antrim and Newtownabbey","AA/AO","10","10","[c]","[c]"
"In post","2021","Property","Property","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Ards and North Down","AA/AO","10","10","18320","17980"
"In post","2021","Property","Property","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","53990","54540"
"In post","2021","Property","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","85","80","35140","33640"
"In post","2021","Property","Property","Belfast","AA/AO","10","10","18740","17980"
"In post","2021","Property","Property","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Berkshire","AA/AO","15","15","18270","17990"
"In post","2021","Property","Property","Berkshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Berkshire","SEO/HEO","25","20","36980","34610"
"In post","2021","Property","Property","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Birmingham","AA/AO","15","15","19990","20880"
"In post","2021","Property","Property","Birmingham","EO","60","55","26170","26000"
"In post","2021","Property","Property","Birmingham","G6/G7","25","20","56870","56520"
"In post","2021","Property","Property","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Birmingham","SEO/HEO","100","95","36790","33300"
"In post","2021","Property","Property","Bournemouth and Poole","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Breckland and South Norfolk","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Property","Brent","AA/AO","15","15","25670","25000"
"In post","2021","Property","Property","Brent","EO","45","40","29670","29450"
"In post","2021","Property","Property","Brent","G6/G7","10","10","62820","62500"
"In post","2021","Property","Property","Brent","SEO/HEO","50","45","41760","37380"
"In post","2021","Property","Property","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Bristol, City of","AA/AO","15","10","19480","21050"
"In post","2021","Property","Property","Bristol, City of","EO","40","35","25780","25930"
"In post","2021","Property","Property","Bristol, City of","G6/G7","25","25","56030","55460"
"In post","2021","Property","Property","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Bristol, City of","SEO/HEO","70","65","36490","35440"
"In post","2021","Property","Property","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Buckinghamshire CC","EO","15","15","24900","26670"
"In post","2021","Property","Property","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Buckinghamshire CC","SEO/HEO","15","15","37900","35300"
"In post","2021","Property","Property","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Calderdale and Kirklees","EO","15","15","26640","26020"
"In post","2021","Property","Property","Calderdale and Kirklees","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Calderdale and Kirklees","SEO/HEO","10","10","36050","32550"
"In post","2021","Property","Property","Cambridgeshire CC","AA/AO","15","10","20660","20920"
"In post","2021","Property","Property","Cambridgeshire CC","EO","45","45","26410","26500"
"In post","2021","Property","Property","Cambridgeshire CC","G6/G7","30","30","56980","54990"
"In post","2021","Property","Property","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cambridgeshire CC","SEO/HEO","115","105","37750","35480"
"In post","2021","Property","Property","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Camden and City of London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Property","Cardiff and Vale of Glamorgan","AA/AO","10","10","[c]","[c]"
"In post","2021","Property","Property","Cardiff and Vale of Glamorgan","EO","20","20","26360","25970"
"In post","2021","Property","Property","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cardiff and Vale of Glamorgan","SEO/HEO","55","50","36490","33960"
"In post","2021","Property","Property","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Central Bedfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Central Hampshire","AA/AO","25","25","18470","17230"
"In post","2021","Property","Property","Central Hampshire","EO","25","25","26290","26670"
"In post","2021","Property","Property","Central Hampshire","G6/G7","35","35","56110","54540"
"In post","2021","Property","Property","Central Hampshire","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Property","Central Hampshire","SEO/HEO","70","70","37880","37150"
"In post","2021","Property","Property","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","City of Edinburgh","AA/AO","15","15","20410","18800"
"In post","2021","Property","Property","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2021","Property","Property","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","City of Edinburgh","SEO/HEO","35","35","38430","37880"
"In post","2021","Property","Property","Clackmannanshire and Fife","AA/AO","15","15","20270","20920"
"In post","2021","Property","Property","Clackmannanshire and Fife","EO","10","10","[c]","[c]"
"In post","2021","Property","Property","Clackmannanshire and Fife","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Clackmannanshire and Fife","SEO/HEO","55","50","37270","34610"
"In post","2021","Property","Property","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cornwall and Isles of Scilly","AA/AO","20","15","20020","20920"
"In post","2021","Property","Property","Cornwall and Isles of Scilly","EO","10","10","26560","26500"
"In post","2021","Property","Property","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Cornwall and Isles of Scilly","SEO/HEO","20","15","34900","33300"
"In post","2021","Property","Property","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Coventry","G6/G7","20","20","58040","61010"
"In post","2021","Property","Property","Coventry","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Property","Croydon","AA/AO","10","10","24710","25000"
"In post","2021","Property","Property","Croydon","EO","75","70","29730","29450"
"In post","2021","Property","Property","Croydon","G6/G7","20","15","61110","61690"
"In post","2021","Property","Property","Croydon","SEO/HEO","80","75","41130","37380"
"In post","2021","Property","Property","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Darlington","EO","10","5","[c]","[c]"
"In post","2021","Property","Property","Darlington","G6/G7","10","10","53050","50630"
"In post","2021","Property","Property","Darlington","SEO/HEO","20","20","34110","34190"
"In post","2021","Property","Property","Derby","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Derry City and Strabane","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Devon CC","AA/AO","15","15","19270","19620"
"In post","2021","Property","Property","Devon CC","EO","40","40","26040","26000"
"In post","2021","Property","Property","Devon CC","G6/G7","10","10","53190","54990"
"In post","2021","Property","Property","Devon CC","SEO/HEO","55","55","37500","37170"
"In post","2021","Property","Property","Dorset CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Dorset CC","SEO/HEO","15","15","34730","33300"
"In post","2021","Property","Property","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Durham CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Durham CC","EO","10","10","25570","25860"
"In post","2021","Property","Property","Durham CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Durham CC","SEO/HEO","15","10","41090","42000"
"In post","2021","Property","Property","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","37200","36880"
"In post","2021","Property","Property","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Property","Property","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","15","15","19090","18760"
"In post","2021","Property","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","15","15","36300","37300"
"In post","2021","Property","Property","East Kent","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","East Kent","EO","20","15","26540","26670"
"In post","2021","Property","Property","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Kent","SEO/HEO","30","30","36880","33300"
"In post","2021","Property","Property","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Riding of Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Sussex CC","EO","10","10","26620","26250"
"In post","2021","Property","Property","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","East Sussex CC","SEO/HEO","15","10","39060","39950"
"In post","2021","Property","Property","Essex Haven Gateway","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Essex Haven Gateway","EO","25","25","26380","26500"
"In post","2021","Property","Property","Essex Haven Gateway","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Essex Haven Gateway","SEO/HEO","30","30","37100","33630"
"In post","2021","Property","Property","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Flintshire and Wrexham","EO","10","10","26490","26000"
"In post","2021","Property","Property","Flintshire and Wrexham","G6/G7","10","5","[c]","[c]"
"In post","2021","Property","Property","Flintshire and Wrexham","SEO/HEO","35","30","40640","42660"
"In post","2021","Property","Property","Glasgow City","AA/AO","25","25","20200","20060"
"In post","2021","Property","Property","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Glasgow City","SEO/HEO","20","20","39850","42300"
"In post","2021","Property","Property","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Gloucestershire","SEO/HEO","25","25","35040","33300"
"In post","2021","Property","Property","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Greater Manchester South West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Harrow and Hillingdon","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Harrow and Hillingdon","SEO/HEO","10","10","40470","38410"
"In post","2021","Property","Property","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Herefordshire, County of","AA/AO","10","10","18690","18760"
"In post","2021","Property","Property","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Hounslow and Richmond upon Thames","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","10","10","[c]","[c]"
"In post","2021","Property","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","20","20","37710","34880"
"In post","2021","Property","Property","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Kingston upon Hull, City of","EO","25","20","26550","26280"
"In post","2021","Property","Property","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Kingston upon Hull, City of","SEO/HEO","25","25","36010","33250"
"In post","2021","Property","Property","Lambeth","AA/AO","10","10","[c]","[c]"
"In post","2021","Property","Property","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lambeth","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lambeth","SEO/HEO","10","10","43620","45670"
"In post","2021","Property","Property","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lancaster and Wyre","EO","15","10","26300","26000"
"In post","2021","Property","Property","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lancaster and Wyre","SEO/HEO","15","10","37700","33630"
"In post","2021","Property","Property","Leeds","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Leeds","EO","45","40","26150","26000"
"In post","2021","Property","Property","Leeds","G6/G7","30","30","56410","54990"
"In post","2021","Property","Property","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Leeds","SEO/HEO","80","75","34960","32750"
"In post","2021","Property","Property","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Leicestershire CC and Rutland","AA/AO","70","70","18980","18760"
"In post","2021","Property","Property","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lincolnshire","AA/AO","30","25","18190","17230"
"In post","2021","Property","Property","Lincolnshire","EO","10","10","26550","26670"
"In post","2021","Property","Property","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lincolnshire","SEO/HEO","30","30","35540","33630"
"In post","2021","Property","Property","Lisburn and Castlereagh","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Lisburn and Castlereagh","G6/G7","5","5","[c]","[c]"
"In post","2021","Property","Property","Lisburn and Castlereagh","SEO/HEO","30","30","38640","38610"
"In post","2021","Property","Property","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Liverpool","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Luton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Manchester","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","Manchester","EO","45","45","25730","25860"
"In post","2021","Property","Property","Manchester","G6/G7","45","40","57500","57130"
"In post","2021","Property","Property","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Manchester","SEO/HEO","65","60","36970","36500"
"In post","2021","Property","Property","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Mid and East Antrim","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Mid Lancashire","EO","15","15","26430","26500"
"In post","2021","Property","Property","Mid Lancashire","G6/G7","10","10","[c]","[c]"
"In post","2021","Property","Property","Mid Lancashire","SEO/HEO","25","25","35690","33300"
"In post","2021","Property","Property","Milton Keynes","AA/AO","10","10","22470","23070"
"In post","2021","Property","Property","Milton Keynes","EO","45","45","27780","28170"
"In post","2021","Property","Property","Milton Keynes","G6/G7","20","20","60190","57600"
"In post","2021","Property","Property","Milton Keynes","SEO/HEO","85","85","41040","41160"
"In post","2021","Property","Property","Milton Keynes","Unknown","30","30","21050","21600"
"In post","2021","Property","Property","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Monmouthshire and Newport","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Property","Property","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North and West Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Property","Property","North Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Property","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Hampshire","SEO/HEO","20","20","35420","33300"
"In post","2021","Property","Property","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","North Yorkshire CC","AA/AO","25","20","17930","17230"
"In post","2021","Property","Property","North Yorkshire CC","EO","30","30","26460","26670"
"In post","2021","Property","Property","North Yorkshire CC","G6/G7","10","5","[c]","[c]"
"In post","2021","Property","Property","North Yorkshire CC","SEO/HEO","60","60","36920","35480"
"In post","2021","Property","Property","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Property","Northumberland","SEO/HEO","10","5","[c]","[c]"
