"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Records of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Records of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Scottish Charity Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Scottish Charity Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","East of England","Female","30","[c]","30160","21720"
"Leaver CS","2021","Undeclared","Public Health England","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
