"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Undeclared","45","[c]","27060","26930"
"Leaver Dept.","2021","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G7","Undeclared","35","[c]","57130","54760"
"Leaver Dept.","2021","Undeclared","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HEO","Undeclared","40","[c]","33160","33300"
"Leaver Dept.","2021","Undeclared","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO","Undeclared","30","[c]","40310","40600"
"Leaver Dept.","2021","Undeclared","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Unknown","515","[c]","21050","21000"
"Leaver Dept.","2021","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Unknown","430","[c]","27270","27500"
"Leaver Dept.","2021","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Unknown","135","[c]","65920","64620"
"Leaver Dept.","2021","Unknown","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Unknown","450","[c]","53820","53570"
"Leaver Dept.","2021","Unknown","HEO","Heterosexual / straight","35","[c]","33100","32370"
"Leaver Dept.","2021","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Unknown","965","[c]","32030","32000"
"Leaver Dept.","2021","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Unknown","75","[c]","84710","76600"
"Leaver Dept.","2021","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Unknown","325","[c]","40430","39690"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AO","Heterosexual / straight","620","[c]","21020","21010"
"Leaver Dept.","2021","White","AO","LGBO","65","[c]","21080","21010"
"Leaver Dept.","2021","White","AO","Undeclared","45","[c]","20850","21010"
"Leaver Dept.","2021","White","AO","Unknown","360","[c]","21180","21010"
"Leaver Dept.","2021","White","EO","Heterosexual / straight","925","[c]","26430","27310"
"Leaver Dept.","2021","White","EO","LGBO","105","[c]","26420","27150"
"Leaver Dept.","2021","White","EO","Undeclared","65","[c]","27080","27570"
"Leaver Dept.","2021","White","EO","Unknown","280","[c]","27100","27570"
"Leaver Dept.","2021","White","G6","Heterosexual / straight","255","[c]","65850","65370"
"Leaver Dept.","2021","White","G6","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G7","Heterosexual / straight","715","[c]","54430","54070"
"Leaver Dept.","2021","White","G7","LGBO","80","[c]","53680","53380"
"Leaver Dept.","2021","White","G7","Undeclared","65","[c]","54920","54050"
"Leaver Dept.","2021","White","G7","Unknown","115","[c]","53320","53350"
"Leaver Dept.","2021","White","HEO","Heterosexual / straight","1090","[c]","32450","32430"
"Leaver Dept.","2021","White","HEO","LGBO","155","[c]","32770","32490"
"Leaver Dept.","2021","White","HEO","Undeclared","70","[c]","33120","32620"
"Leaver Dept.","2021","White","HEO","Unknown","220","[c]","32750","32000"
"Leaver Dept.","2021","White","SCS level","Heterosexual / straight","160","[c]","90010","81110"
"Leaver Dept.","2021","White","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS level","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO","Heterosexual / straight","590","[c]","40320","40220"
"Leaver Dept.","2021","White","SEO","LGBO","50","[c]","39930","39960"
"Leaver Dept.","2021","White","SEO","Undeclared","55","[c]","40980","40850"
"Leaver Dept.","2021","White","SEO","Unknown","105","[c]","40190","38570"
"Leaver Dept.","2021","White","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA","Heterosexual / straight","55","[c]","20730","20460"
"New entrant CS","2021","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AO","Heterosexual / straight","955","[c]","21900","21010"
"New entrant CS","2021","Asian","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AO","Undeclared","45","[c]","21650","21010"
"New entrant CS","2021","Asian","AO","Unknown","40","[c]","22020","21010"
"New entrant CS","2021","Asian","EO","Heterosexual / straight","1790","[c]","28730","27610"
"New entrant CS","2021","Asian","EO","LGBO","45","[c]","28030","27610"
"New entrant CS","2021","Asian","EO","Undeclared","55","[c]","28220","27570"
"New entrant CS","2021","Asian","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G7","Heterosexual / straight","195","[c]","55540","53530"
"New entrant CS","2021","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HEO","Heterosexual / straight","440","[c]","32990","32560"
"New entrant CS","2021","Asian","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO","Heterosexual / straight","220","[c]","40430","40000"
"New entrant CS","2021","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Heterosexual / straight","55","[c]","24030","22920"
"New entrant CS","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA","Heterosexual / straight","50","[c]","21960","21050"
"New entrant CS","2021","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AO","Heterosexual / straight","535","[c]","23260","22850"
"New entrant CS","2021","Black","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Heterosexual / straight","1235","[c]","29320","31060"
"New entrant CS","2021","Black","EO","LGBO","55","[c]","29180","29290"
"New entrant CS","2021","Black","EO","Undeclared","40","[c]","29270","31060"
"New entrant CS","2021","Black","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G7","Heterosexual / straight","95","[c]","53830","52660"
"New entrant CS","2021","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HEO","Heterosexual / straight","270","[c]","32880","32600"
"New entrant CS","2021","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO","Heterosexual / straight","145","[c]","40450","40050"
"New entrant CS","2021","Black","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Heterosexual / straight","100","[c]","24570","23760"
"New entrant CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","EO","Heterosexual / straight","35","[c]","27830","27570"
"New entrant CS","2021","Chinese","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AO","Heterosexual / straight","345","[c]","22520","21010"
"New entrant CS","2021","Mixed","AO","LGBO","55","[c]","22700","21010"
"New entrant CS","2021","Mixed","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","EO","Heterosexual / straight","500","[c]","28450","27570"
"New entrant CS","2021","Mixed","EO","LGBO","75","[c]","28640","27570"
"New entrant CS","2021","Mixed","EO","Undeclared","45","[c]","28260","27570"
"New entrant CS","2021","Mixed","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G7","Heterosexual / straight","50","[c]","54570","53510"
"New entrant CS","2021","Mixed","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HEO","Heterosexual / straight","150","[c]","32530","32550"
"New entrant CS","2021","Mixed","HEO","LGBO","35","[c]","32770","32480"
"New entrant CS","2021","Mixed","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SEO","Heterosexual / straight","75","[c]","40260","40070"
"New entrant CS","2021","Mixed","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Heterosexual / straight","50","[c]","23740","22920"
"New entrant CS","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AO","Heterosexual / straight","85","[c]","22430","21050"
"New entrant CS","2021","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","EO","Heterosexual / straight","130","[c]","28940","29280"
"New entrant CS","2021","Other ethnicity","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HEO","Heterosexual / straight","50","[c]","33670","33040"
"New entrant CS","2021","Other ethnicity","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
