"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Female","35","[c]","37110","37350"
"Leaver CS","2021","Unknown","Communications","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
