"Status","Year","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","West Wales and The Valleys","30","[c]","27110","21030"
"New entrant CS","2021","60-64","West Yorkshire","50","[c]","31140","27570"
"New entrant CS","2021","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","31800","30460"
"New entrant CS","2021","65+","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Anglia","10","[c]","48120","27570"
"New entrant CS","2021","65+","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","35860","28590"
"New entrant CS","2021","65+","Greater Manchester","10","[c]","44580","32240"
"New entrant CS","2021","65+","Hampshire and Isle of Wight","20","[c]","26230","21010"
"New entrant CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Inner London - East","25","[c]","40700","31060"
"New entrant CS","2021","65+","Inner London - West","20","[c]","47090","40480"
"New entrant CS","2021","65+","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northumberland and Tyne and Wear","10","[c]","26070","21010"
"New entrant CS","2021","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Yorkshire","15","[c]","40050","24980"
"New entrant CS","2021","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
