"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Female","70","[c]","32610","32000"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Male","45","[c]","29820","31740"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Female","45","[c]","31720","30170"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Female","260","[c]","24930","22680"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Male","150","[c]","27540","24890"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","Female","35","[c]","27420","26680"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","Female","200","[c]","36100","33640"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","Male","145","[c]","36300","33210"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Female","45","[c]","30280","28670"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Male","40","[c]","30470","25560"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Female","600","[c]","31080","30300"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Male","445","[c]","31670","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","45","[c]","33910","32000"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","40","[c]","35850","34600"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","Female","110","[c]","24890","22680"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","Male","95","[c]","24670","21950"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Policy","Female","160","[c]","36400","33510"
"Leaver Dept.","2021","20-29","Unknown","Policy","Male","130","[c]","35840","33510"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","410","[c]","31600","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","375","[c]","32490","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Female","75","[c]","36580","32000"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Male","60","[c]","38560","35510"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Male","10","[c]","[c]","[c]"
