"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Female","225","[c]","21450","21010"
"Leaver CS","2021","40-49","Unknown","AA/AO","Male","200","[c]","21420","21010"
"Leaver CS","2021","40-49","Unknown","EO","Female","115","[c]","28090","27570"
"Leaver CS","2021","40-49","Unknown","EO","Male","85","[c]","27670","27570"
"Leaver CS","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","Female","70","[c]","60990","60000"
"Leaver CS","2021","40-49","Unknown","G6/G7","Male","65","[c]","60700","57800"
"Leaver CS","2021","40-49","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Female","115","[c]","37160","36960"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Male","85","[c]","38390","37900"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Female","180","[c]","21010","20920"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Male","135","[c]","22270","21010"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","EO","Female","140","[c]","27310","27570"
"Leaver CS","2021","50-59","Declared disabled","EO","Male","110","[c]","28760","27570"
"Leaver CS","2021","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Male","50","[c]","65070","59650"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Female","105","[c]","37640","37410"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Male","95","[c]","38880","38760"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Female","785","[c]","21100","21010"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Male","450","[c]","21980","21010"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Female","520","[c]","27320","27570"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Male","365","[c]","28220","27570"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Female","220","[c]","61500","59500"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Male","225","[c]","62750","61290"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Male","60","[c]","114020","104150"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Female","445","[c]","37490","36560"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Male","415","[c]","38470","37890"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Male","120","[c]","23980","21510"
"Leaver CS","2021","50-59","Undeclared","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Female","50","[c]","37820","38020"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Male","80","[c]","39550","37120"
"Leaver CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Female","310","[c]","20870","21010"
"Leaver CS","2021","50-59","Unknown","AA/AO","Male","220","[c]","22440","21010"
"Leaver CS","2021","50-59","Unknown","EO","Female","130","[c]","27920","27570"
"Leaver CS","2021","50-59","Unknown","EO","Male","150","[c]","29970","29610"
"Leaver CS","2021","50-59","Unknown","G6/G7","Female","70","[c]","63870","60220"
"Leaver CS","2021","50-59","Unknown","G6/G7","Male","80","[c]","61410","57760"
"Leaver CS","2021","50-59","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Female","115","[c]","36930","37000"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Male","140","[c]","39270","39160"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","65","[c]","40020","34160"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Female","145","[c]","20500","21010"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Male","80","[c]","21560","20650"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","EO","Female","95","[c]","27590","27570"
"Leaver CS","2021","60-64","Declared disabled","EO","Male","85","[c]","28480","27570"
"Leaver CS","2021","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Female","50","[c]","37130","37160"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Male","55","[c]","36680","35960"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Female","585","[c]","21020","21010"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Male","380","[c]","22310","21010"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Female","410","[c]","27460","27570"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Male","310","[c]","27960","27570"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Female","140","[c]","63620","61010"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Male","230","[c]","62410","60030"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Male","55","[c]","100150","95330"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Female","325","[c]","37740","35070"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Male","430","[c]","39350","38560"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","Male","60","[c]","38810","38390"
"Leaver CS","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Female","160","[c]","21140","21010"
"Leaver CS","2021","60-64","Unknown","AA/AO","Male","115","[c]","22660","20810"
"Leaver CS","2021","60-64","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Male","70","[c]","29350","28910"
"Leaver CS","2021","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","Female","45","[c]","62350","58850"
"Leaver CS","2021","60-64","Unknown","G6/G7","Male","55","[c]","62430","60380"
"Leaver CS","2021","60-64","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Female","70","[c]","36870","35110"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Male","115","[c]","39480","39500"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Male","50","[c]","43150","37300"
"Leaver CS","2021","65+","Declared disabled","AA/AO","Female","165","[c]","20490","20650"
"Leaver CS","2021","65+","Declared disabled","AA/AO","Male","115","[c]","21210","21010"
"Leaver CS","2021","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","EO","Female","105","[c]","27460","27570"
"Leaver CS","2021","65+","Declared disabled","EO","Male","60","[c]","27870","27470"
"Leaver CS","2021","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","AA/AO","Female","630","[c]","20750","20920"
"Leaver CS","2021","65+","Declared non-disabled","AA/AO","Male","465","[c]","20830","20650"
"Leaver CS","2021","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","EO","Female","290","[c]","27390","27570"
"Leaver CS","2021","65+","Declared non-disabled","EO","Male","270","[c]","27770","27570"
"Leaver CS","2021","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","G6/G7","Female","45","[c]","61640","61120"
"Leaver CS","2021","65+","Declared non-disabled","G6/G7","Male","100","[c]","63020","60980"
"Leaver CS","2021","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","SEO/HEO","Female","110","[c]","36330","34550"
"Leaver CS","2021","65+","Declared non-disabled","SEO/HEO","Male","270","[c]","39050","36460"
"Leaver CS","2021","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","AA/AO","Male","85","[c]","20910","20010"
"Leaver CS","2021","65+","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","Female","140","[c]","20860","21010"
"Leaver CS","2021","65+","Unknown","AA/AO","Male","115","[c]","21130","20180"
"Leaver CS","2021","65+","Unknown","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","Male","55","[c]","26600","26380"
"Leaver CS","2021","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Male","75","[c]","39430","39270"
"Leaver CS","2021","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Female","45","[c]","26500","27020"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Male","35","[c]","26330","27310"
