"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Delivery","Female","75","[c]","27850","25180"
"Leaver Dept.","2021","Black","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Policy","Female","45","[c]","38780","34950"
"Leaver Dept.","2021","Black","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","125","[c]","33180","30240"
"Leaver Dept.","2021","Black","Unknown","Male","85","[c]","33150","30350"
"Leaver Dept.","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","80","[c]","36080","32000"
"Leaver Dept.","2021","Mixed","Unknown","Male","60","[c]","39270","33160"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
