"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Swindon","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","AO","10","[c]","24850","22130"
"Leaver CS","2021","Telford and Wrekin","Outside London","EO","30","[c]","26900","27130"
"Leaver CS","2021","Telford and Wrekin","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","AO","10","[c]","20640","21010"
"Leaver CS","2021","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","AO","50","[c]","22270","22680"
"Leaver CS","2021","Tower Hamlets","London","EO","75","[c]","27420","27150"
"Leaver CS","2021","Tower Hamlets","London","G6","35","[c]","73140","73310"
"Leaver CS","2021","Tower Hamlets","London","G7","100","[c]","58550","57980"
"Leaver CS","2021","Tower Hamlets","London","HEO","75","[c]","34250","34210"
"Leaver CS","2021","Tower Hamlets","London","SCS level","35","[c]","101000","96340"
"Leaver CS","2021","Tower Hamlets","London","SEO","70","[c]","42560","41050"
"Leaver CS","2021","Tower Hamlets","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","AA","35","[c]","17280","17050"
"Leaver CS","2021","Tyneside","Outside London","AO","410","[c]","20750","21010"
"Leaver CS","2021","Tyneside","Outside London","EO","180","[c]","26510","27470"
"Leaver CS","2021","Tyneside","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","G7","35","[c]","52870","52390"
"Leaver CS","2021","Tyneside","Outside London","HEO","55","[c]","32790","33170"
"Leaver CS","2021","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","SEO","55","[c]","40420","40230"
"Leaver CS","2021","Tyneside","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","50","[c]","21140","21010"
"Leaver CS","2021","Unknown","Unknown","EO","35","[c]","27660","27570"
"Leaver CS","2021","Unknown","Unknown","G6","25","[c]","76080","70440"
"Leaver CS","2021","Unknown","Unknown","G7","25","[c]","53630","53060"
"Leaver CS","2021","Unknown","Unknown","HEO","45","[c]","31980","31440"
"Leaver CS","2021","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","480","[c]","34870","32400"
"Leaver CS","2021","Wakefield","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","EO","20","[c]","28270","27570"
"Leaver CS","2021","Wakefield","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","AO","10","[c]","20630","20760"
"Leaver CS","2021","Walsall","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","AO","55","[c]","24670","24210"
"Leaver CS","2021","Wandsworth","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","AO","55","[c]","20520","20500"
"Leaver CS","2021","Warrington","Outside London","EO","25","[c]","29120","27570"
"Leaver CS","2021","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","AO","20","[c]","20950","21010"
"Leaver CS","2021","Warwickshire","Outside London","EO","30","[c]","25530","26530"
"Leaver CS","2021","Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","AO","20","[c]","21050","21010"
"Leaver CS","2021","West Cumbria","Outside London","EO","20","[c]","25970","26890"
"Leaver CS","2021","West Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Unknown","20","[c]","41280","37900"
"Leaver CS","2021","West Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","EO","20","[c]","28450","29290"
"Leaver CS","2021","West Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","AA","20","[c]","17180","17180"
"Leaver CS","2021","West Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","HEO","10","[c]","28700","28650"
"Leaver CS","2021","West Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","AO","170","[c]","22110","21010"
"Leaver CS","2021","West Lothian","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","AO","125","[c]","19320","18880"
"Leaver CS","2021","West Northamptonshire","Outside London","EO","60","[c]","26040","26640"
"Leaver CS","2021","West Northamptonshire","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","AO","85","[c]","23880","24370"
"Leaver CS","2021","West Surrey","Outside London","EO","30","[c]","28810","29290"
"Leaver CS","2021","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","HEO","15","[c]","33530","33510"
"Leaver CS","2021","West Surrey","Outside London","SEO","20","[c]","41300","41050"
"Leaver CS","2021","West Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","AO","10","[c]","21910","21920"
"Leaver CS","2021","West Sussex (North East)","Outside London","EO","25","[c]","27060","27570"
"Leaver CS","2021","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","AO","35","[c]","20540","20650"
"Leaver CS","2021","West Sussex (South West)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","London","AA","55","[c]","20800","21770"
"Leaver CS","2021","Westminster","London","AO","310","[c]","23180","23670"
"Leaver CS","2021","Westminster","London","EO","390","[c]","27040","27650"
"Leaver CS","2021","Westminster","London","G6","210","[c]","70000","68690"
"Leaver CS","2021","Westminster","London","G7","525","[c]","56740","55000"
"Leaver CS","2021","Westminster","London","HEO","475","[c]","33590","33590"
"Leaver CS","2021","Westminster","London","SCS level","190","[c]","97790","89710"
"Leaver CS","2021","Westminster","London","SEO","305","[c]","41600","40940"
"Leaver CS","2021","Westminster","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","AA","55","[c]","18060","17180"
"Leaver CS","2021","Wiltshire","Outside London","AO","105","[c]","21810","20920"
"Leaver CS","2021","Wiltshire","Outside London","EO","55","[c]","26880","26670"
"Leaver CS","2021","Wiltshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","G7","45","[c]","53430","53170"
"Leaver CS","2021","Wiltshire","Outside London","HEO","75","[c]","31280","31920"
"Leaver CS","2021","Wiltshire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","SEO","70","[c]","40400","39510"
"Leaver CS","2021","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AO","40","[c]","21100","21010"
"Leaver CS","2021","Wirral","Outside London","EO","20","[c]","27070","27130"
"Leaver CS","2021","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AO","85","[c]","20250","20500"
"Leaver CS","2021","Wolverhampton","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AO","100","[c]","20410","20500"
"Leaver CS","2021","Worcestershire","Outside London","EO","30","[c]","26610","26890"
"Leaver CS","2021","Worcestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AO","40","[c]","21080","20860"
"Leaver CS","2021","York","Outside London","EO","20","[c]","26760","27230"
"Leaver CS","2021","York","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G7","30","[c]","58810","56960"
"Leaver CS","2021","York","Outside London","HEO","15","[c]","31780","32350"
"Leaver CS","2021","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SEO","10","[c]","43470","44720"
"Leaver CS","2021","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","90","[c]","23630","24110"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","15","[c]","63790","62430"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","50","[c]","51160","52320"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","150","[c]","29210","29230"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","90","[c]","38390","39740"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AO","120","[c]","20250","19930"
"Leaver Dept.","2021","Birmingham","Outside London","EO","80","[c]","24550","24110"
"Leaver Dept.","2021","Birmingham","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","G7","15","[c]","54670","53110"
"Leaver Dept.","2021","Birmingham","Outside London","HEO","35","[c]","29870","29960"
"Leaver Dept.","2021","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","SEO","15","[c]","39090","36740"
"Leaver Dept.","2021","Birmingham","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","EO","15","[c]","27190","27570"
"Leaver Dept.","2021","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","HEO","10","[c]","32520","31990"
"Leaver Dept.","2021","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Outside London","AO","30","[c]","20210","20050"
"Leaver Dept.","2021","Bristol, City of","Outside London","EO","40","[c]","26430","27570"
"Leaver Dept.","2021","Bristol, City of","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Outside London","G7","25","[c]","51040","50850"
"Leaver Dept.","2021","Bristol, City of","Outside London","HEO","30","[c]","31870","31510"
"Leaver Dept.","2021","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Outside London","SEO","20","[c]","39510","37040"
"Leaver Dept.","2021","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","AO","20","[c]","22770","22680"
"Leaver Dept.","2021","Camden and City of London","London","EO","35","[c]","27730","27650"
"Leaver Dept.","2021","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","AO","100","[c]","20820","21010"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","EO","70","[c]","26540","27460"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","G7","15","[c]","53230","52070"
