"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","AO","120","[c]","20890","21010"
"Leaver Dept.","2021","Declared disabled","White","EO","EO","185","[c]","26150","26890"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","G7","110","[c]","53690","53350"
"Leaver Dept.","2021","Declared disabled","White","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","HEO","185","[c]","32410","32360"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","SEO","100","[c]","39980","40220"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","AO","180","[c]","21500","21010"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","EO","210","[c]","27650","27570"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","G7","75","[c]","55430","54350"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","HEO","160","[c]","33110","33300"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","SEO","90","[c]","40920","40640"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","AO","70","[c]","22050","21430"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","EO","110","[c]","27230","27570"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","HEO","90","[c]","34190","33960"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","SEO","50","[c]","40230","40420"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","EO","50","[c]","27350","27500"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","G7","55","[c]","54360","54180"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","HEO","70","[c]","32750","32630"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","EO","40","[c]","27060","27570"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","AO","35","[c]","21380","21010"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","EO","60","[c]","27670","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","G7","45","[c]","54580","54400"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","HEO","45","[c]","32580","32610"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","AO","870","[c]","21030","21010"
"Leaver Dept.","2021","Declared non-disabled","White","EO","EO","1065","[c]","26540","27540"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","G6","275","[c]","65760","65370"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","G7","755","[c]","54520","54110"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","SCS level","185","[c]","88970","80390"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","HEO","1215","[c]","32550","32470"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","SEO","615","[c]","40250","40220"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","HEO","35","[c]","33350","34000"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","EO","EO","70","[c]","26880","27570"
"Leaver Dept.","2021","Undeclared","White","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","G6/G7","G7","35","[c]","54240","54300"
"Leaver Dept.","2021","Undeclared","White","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","SEO/HEO","HEO","50","[c]","32910","32830"
"Leaver Dept.","2021","Undeclared","White","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","SEO/HEO","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","AO","500","[c]","21140","21010"
"Leaver Dept.","2021","Unknown","Unknown","EO","EO","390","[c]","27020","27100"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","G6","125","[c]","65330","64620"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","G7","415","[c]","53750","53200"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","SCS level","65","[c]","85410","77900"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","HEO","930","[c]","32000","32000"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","SEO","290","[c]","40150","39420"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","EO","EO","60","[c]","26860","26670"
"Leaver Dept.","2021","Unknown","White","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","G6/G7","G7","75","[c]","53400","53350"
"Leaver Dept.","2021","Unknown","White","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","SEO/HEO","HEO","85","[c]","32300","31860"
"Leaver Dept.","2021","Unknown","White","SEO/HEO","SEO","50","[c]","41120","39850"
"Leaver Dept.","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","AA/AO","AO","55","[c]","21630","21010"
"New entrant CS","2021","Declared disabled","Asian","EO","EO","160","[c]","28730","27570"
"New entrant CS","2021","Declared disabled","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","SEO/HEO","HEO","30","[c]","31730","32330"
"New entrant CS","2021","Declared disabled","Asian","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","AA/AO","AO","45","[c]","23400","23100"
"New entrant CS","2021","Declared disabled","Black","EO","EO","150","[c]","29540","31060"
"New entrant CS","2021","Declared disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","AA/AO","AO","50","[c]","22190","21010"
"New entrant CS","2021","Declared disabled","Mixed","EO","EO","100","[c]","28320","27570"
"New entrant CS","2021","Declared disabled","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
