"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Attorney General's Departments","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Female","Heterosexual / straight","50","[c]","27210","27500"
"Leaver Dept.","2021","Cabinet Office","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Female","Heterosexual / straight","75","[c]","54840","54700"
"Leaver Dept.","2021","Cabinet Office","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Female","Unknown","40","[c]","54960","54700"
"Leaver Dept.","2021","Cabinet Office","G7","Male","Heterosexual / straight","60","[c]","55600","54700"
"Leaver Dept.","2021","Cabinet Office","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Male","Unknown","35","[c]","55670","54700"
"Leaver Dept.","2021","Cabinet Office","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Female","Heterosexual / straight","180","[c]","33450","32910"
"Leaver Dept.","2021","Cabinet Office","HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Female","Unknown","205","[c]","31160","32000"
"Leaver Dept.","2021","Cabinet Office","HEO","Male","Heterosexual / straight","110","[c]","33340","32320"
"Leaver Dept.","2021","Cabinet Office","HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Male","Unknown","185","[c]","31460","32000"
"Leaver Dept.","2021","Cabinet Office","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
