"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Debt Management Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Development","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Education Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Forestry and Land Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Forestry and Land Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Actuary's Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Prison and Probation Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Insolvency Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Insolvency Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Met Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Met Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Northern Ireland Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
