"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Female","180","[c]","33380","30190"
"Leaver Dept.","2021","Asian","No function","Male","110","[c]","33290","32000"
"Leaver Dept.","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Female","260","[c]","33870","30300"
"Leaver Dept.","2021","Asian","Unknown","Male","220","[c]","31720","28830"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Female","110","[c]","32550","32130"
"Leaver Dept.","2021","Black","No function","Male","40","[c]","35270","32880"
"Leaver Dept.","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","140","[c]","33770","29320"
"Leaver Dept.","2021","Black","Unknown","Male","95","[c]","31150","28030"
"Leaver Dept.","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Female","65","[c]","38220","33570"
"Leaver Dept.","2021","Mixed","No function","Male","65","[c]","41880","34080"
"Leaver Dept.","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","75","[c]","36720","30950"
"Leaver Dept.","2021","Mixed","Unknown","Male","55","[c]","35860","32550"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Female","65","[c]","34500","30360"
"Leaver Dept.","2021","Undeclared","No function","Male","100","[c]","37720","33930"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","75","[c]","33560","29640"
"Leaver Dept.","2021","Undeclared","Unknown","Male","95","[c]","33600","28670"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","40","[c]","39450","38150"
"Leaver Dept.","2021","Unknown","Communications","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","50","[c]","44820","40150"
"Leaver Dept.","2021","Unknown","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","40","[c]","41310","36480"
"Leaver Dept.","2021","Unknown","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Female","720","[c]","36340","32000"
"Leaver Dept.","2021","Unknown","No function","Male","605","[c]","37190","32240"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","40","[c]","44430","39580"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","[c]","41040","37610"
"Leaver Dept.","2021","Unknown","Property","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","665","[c]","34260","30300"
"Leaver Dept.","2021","Unknown","Unknown","Male","610","[c]","38030","34000"
"Leaver Dept.","2021","White","Analysis","Female","85","[c]","40390","34690"
"Leaver Dept.","2021","White","Analysis","Male","80","[c]","42500","38860"
"Leaver Dept.","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Female","45","[c]","40920","42270"
"Leaver Dept.","2021","White","Commercial","Male","35","[c]","41420","38700"
"Leaver Dept.","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Female","60","[c]","41340","36520"
"Leaver Dept.","2021","White","Communications","Male","50","[c]","45060","38560"
"Leaver Dept.","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Female","55","[c]","45140","39200"
"Leaver Dept.","2021","White","Digital, Data & Technology","Male","70","[c]","46560","42430"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Female","60","[c]","45680","45200"
"Leaver Dept.","2021","White","Finance","Male","55","[c]","45170","42140"
"Leaver Dept.","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Female","200","[c]","37440","32510"
"Leaver Dept.","2021","White","Human Resources","Male","105","[c]","40000","34400"
"Leaver Dept.","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Female","80","[c]","45050","41650"
"Leaver Dept.","2021","White","Legal","Male","45","[c]","46000","50000"
"Leaver Dept.","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Female","1075","[c]","39250","33100"
"Leaver Dept.","2021","White","No function","Male","840","[c]","40700","34240"
"Leaver Dept.","2021","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Female","175","[c]","40960","33930"
"Leaver Dept.","2021","White","Project Delivery","Male","190","[c]","40580","36000"
"Leaver Dept.","2021","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Female","35","[c]","38370","33300"
"Leaver Dept.","2021","White","Property","Male","30","[c]","38380","32540"
"Leaver Dept.","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Female","1755","[c]","34300","28670"
"Leaver Dept.","2021","White","Unknown","Male","1275","[c]","35250","29860"
"Leaver Dept.","2021","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Female","40","[c]","32310","31810"
"New entrant CS","2021","Asian","Analysis","Male","35","[c]","32750","31810"
