"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","London","Female","95","[c]","43150","39100"
"Leaver Dept.","2021","Attorney General's Departments","London","London","Male","55","[c]","47090","50000"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","London","Female","370","[c]","44700","38320"
"Leaver Dept.","2021","Cabinet Office","London","London","Male","290","[c]","47680","43200"
"Leaver Dept.","2021","Cabinet Office","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Female","350","[c]","34110","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Male","285","[c]","35290","32000"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","London","Female","210","[c]","46350","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","London","Male","225","[c]","47380","40880"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","London","Female","115","[c]","47670","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","London","Male","90","[c]","45880","49600"
"Leaver Dept.","2021","Department for Education","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","London","Female","115","[c]","46280","42660"
"Leaver Dept.","2021","Department for Education","London","London","Male","60","[c]","43330","37350"
"Leaver Dept.","2021","Department for Education","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","London","Female","175","[c]","41950","36190"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","London","Male","125","[c]","41450","35620"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Female","30","[c]","35050","35900"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","London","Female","110","[c]","42140","37410"
"Leaver Dept.","2021","Department for International Trade","London","London","Male","105","[c]","40580","37410"
"Leaver Dept.","2021","Department for International Trade","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","London","Female","85","[c]","46530","42680"
"Leaver Dept.","2021","Department for Transport","London","London","Male","110","[c]","44300","42460"
"Leaver Dept.","2021","Department for Transport","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Wales","Outside London","Female","65","[c]","26410","21590"
"Leaver Dept.","2021","Department for Transport","Wales","Outside London","Male","60","[c]","29610","25710"
"Leaver Dept.","2021","Department for Transport","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","East Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","London","Female","125","[c]","39990","31880"
"Leaver Dept.","2021","Department for Work and Pensions","London","London","Male","95","[c]","40640","32110"
"Leaver Dept.","2021","Department for Work and Pensions","North East (England)","Outside London","Female","120","[c]","26620","27570"
"Leaver Dept.","2021","Department for Work and Pensions","North East (England)","Outside London","Male","75","[c]","27890","27570"
"Leaver Dept.","2021","Department for Work and Pensions","North West (England)","Outside London","Female","140","[c]","29320","27570"
"Leaver Dept.","2021","Department for Work and Pensions","North West (England)","Outside London","Male","115","[c]","30020","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Scotland","Outside London","Female","85","[c]","26190","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Scotland","Outside London","Male","65","[c]","25700","27570"
"Leaver Dept.","2021","Department for Work and Pensions","South East (England)","Outside London","Female","35","[c]","27590","27570"
"Leaver Dept.","2021","Department for Work and Pensions","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","South West (England)","Outside London","Female","45","[c]","27980","27570"
"Leaver Dept.","2021","Department for Work and Pensions","South West (England)","Outside London","Male","30","[c]","26770","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Wales","Outside London","Female","55","[c]","26660","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands (England)","Outside London","Female","55","[c]","26760","27570"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands (England)","Outside London","Male","35","[c]","25230","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Female","105","[c]","33010","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Male","65","[c]","35670","31990"
"Leaver Dept.","2021","Department of Health and Social Care","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","London","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","London","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","London","Female","125","[c]","49630","51780"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","London","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","London","Female","205","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","London","Male","185","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North East (England)","Outside London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North East (England)","Outside London","Male","85","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North West (England)","Outside London","Female","180","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North West (England)","Outside London","Male","180","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Scotland","Outside London","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Scotland","Outside London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","Outside London","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","Outside London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Outside London","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","London","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","London","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","London","Female","360","[c]","44740","40640"
"Leaver Dept.","2021","Home Office","London","London","Male","230","[c]","42020","37310"
"Leaver Dept.","2021","Home Office","North East (England)","Outside London","Female","30","[c]","23230","21430"
"Leaver Dept.","2021","Home Office","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Outside London","Female","100","[c]","27320","24880"
"Leaver Dept.","2021","Home Office","North West (England)","Outside London","Male","75","[c]","26110","24890"
"Leaver Dept.","2021","Home Office","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
