"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Crown Prosecution Service","Legal","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Legal","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Other","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Other","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Digital, Data and Technology","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Finance","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Finance","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","South West (England)","Female","40","[c]","27690","22640"
"Leaver CS","2021","Defence Equipment and Support","Other","South West (England)","Male","45","[c]","38740","32960"
"Leaver CS","2021","Defence Equipment and Support","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","South West (England)","Male","55","[c]","43970","39980"
"Leaver CS","2021","Defence Equipment and Support","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","South West (England)","Male","90","[c]","35920","33610"
"Leaver CS","2021","Defence Equipment and Support","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Psychology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Psychology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","Male","40","[c]","26670","26480"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South West (England)","Male","60","[c]","29080","27240"
"Leaver CS","2021","Defence Science and Technology Laboratory","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","Female","50","[c]","51870","52780"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","Male","75","[c]","54200","52300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
