"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Staffordshire CC","SEO","45","45","40310","40580"
"In post","2021","Project Delivery","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","HEO","15","15","33210","33300"
"In post","2021","Project Delivery","Suffolk","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","HEO","15","15","31590","31810"
"In post","2021","Project Delivery","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","SEO","20","15","38210","38630"
"In post","2021","Project Delivery","Swansea","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Swansea","EO","20","20","26580","26700"
"In post","2021","Project Delivery","Swansea","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","Swansea","G7","25","25","51650","50610"
"In post","2021","Project Delivery","Swansea","HEO","30","30","32850","31620"
"In post","2021","Project Delivery","Swansea","SEO","35","35","40680","40080"
"In post","2021","Project Delivery","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Swindon","G7","15","15","51200","49310"
"In post","2021","Project Delivery","Swindon","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Swindon","SEO","15","15","40320","40580"
"In post","2021","Project Delivery","Telford and Wrekin","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Telford and Wrekin","EO","25","25","26170","25560"
"In post","2021","Project Delivery","Telford and Wrekin","G6","15","15","64860","64670"
"In post","2021","Project Delivery","Telford and Wrekin","G7","35","35","50900","52580"
"In post","2021","Project Delivery","Telford and Wrekin","HEO","25","25","32390","31810"
"In post","2021","Project Delivery","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Telford and Wrekin","SEO","60","55","38720","38630"
"In post","2021","Project Delivery","Tower Hamlets","AO","20","20","23290","22860"
"In post","2021","Project Delivery","Tower Hamlets","EO","75","70","29120","29440"
"In post","2021","Project Delivery","Tower Hamlets","G6","95","90","75930","75140"
"In post","2021","Project Delivery","Tower Hamlets","G7","160","155","57890","59160"
"In post","2021","Project Delivery","Tower Hamlets","HEO","130","130","35290","34870"
"In post","2021","Project Delivery","Tower Hamlets","SCS level","70","70","106040","99110"
"In post","2021","Project Delivery","Tower Hamlets","SEO","75","70","41920","41760"
"In post","2021","Project Delivery","Tyneside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tyneside","EO","55","45","25840","25560"
"In post","2021","Project Delivery","Tyneside","G6","55","50","61690","64670"
"In post","2021","Project Delivery","Tyneside","G7","205","200","49910","52580"
"In post","2021","Project Delivery","Tyneside","HEO","170","160","31350","31810"
"In post","2021","Project Delivery","Tyneside","SCS level","10","10","78480","75460"
"In post","2021","Project Delivery","Tyneside","SEO","265","255","37930","38630"
"In post","2021","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO","10","10","42950","44850"
"In post","2021","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warrington","EO","10","10","28070","27720"
"In post","2021","Project Delivery","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warrington","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Warrington","HEO","15","15","34960","36460"
"In post","2021","Project Delivery","Warrington","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","HEO","10","5","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","SEO","10","10","39630","37230"
"In post","2021","Project Delivery","West Cumbria","Unknown","45","45","45910","41920"
"In post","2021","Project Delivery","West Essex","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","G7","10","10","45580","46130"
"In post","2021","Project Delivery","West Kent","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","HEO","10","10","33360","33300"
"In post","2021","Project Delivery","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","EO","10","10","28540","28680"
"In post","2021","Project Delivery","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","HEO","10","10","35210","34350"
"In post","2021","Project Delivery","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","SEO","10","5","[c]","[c]"
"In post","2021","Project Delivery","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Westminster","AO","20","20","25380","25430"
"In post","2021","Project Delivery","Westminster","EO","185","180","28880","29090"
"In post","2021","Project Delivery","Westminster","G6","260","255","67980","67700"
"In post","2021","Project Delivery","Westminster","G7","615","600","56260","56380"
"In post","2021","Project Delivery","Westminster","HEO","505","500","35370","35060"
"In post","2021","Project Delivery","Westminster","SCS level","170","165","90500","84100"
"In post","2021","Project Delivery","Westminster","SEO","490","485","42430","42410"
"In post","2021","Project Delivery","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wiltshire","AO","20","20","20550","20920"
"In post","2021","Project Delivery","Wiltshire","EO","155","150","26500","26670"
"In post","2021","Project Delivery","Wiltshire","G6","40","40","65830","64220"
"In post","2021","Project Delivery","Wiltshire","G7","215","210","51040","53500"
"In post","2021","Project Delivery","Wiltshire","HEO","315","300","32580","33300"
"In post","2021","Project Delivery","Wiltshire","SCS level","10","10","88460","83780"
"In post","2021","Project Delivery","Wiltshire","SEO","300","285","40180","40580"
"In post","2021","Project Delivery","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wirral","AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wirral","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","HEO","10","10","29790","30040"
"In post","2021","Project Delivery","Worcestershire","SEO","15","10","36810","36520"
"In post","2021","Project Delivery","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","York","EO","10","10","26350","26670"
"In post","2021","Project Delivery","York","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","York","G7","15","15","49540","49360"
"In post","2021","Project Delivery","York","HEO","20","20","31520","30230"
"In post","2021","Project Delivery","York","SEO","20","20","37410","37100"
"In post","2021","Property","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Antrim and Newtownabbey","AA","10","10","[c]","[c]"
"In post","2021","Property","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ards and North Down","AA","10","10","18320","17980"
"In post","2021","Property","Armagh City, Banbridge and Craigavon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","15","15","52270","54540"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","50","50","31760","33300"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","45","45","39040","40580"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","AA","10","10","[c]","[c]"
"In post","2021","Property","Belfast","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire","AA","15","15","17890","17230"
"In post","2021","Property","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire","HEO","15","15","33730","33300"
"In post","2021","Property","Berkshire","SEO","10","10","[c]","[c]"
"In post","2021","Property","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Birmingham","AA","5","5","[c]","[c]"
"In post","2021","Property","Birmingham","AO","15","10","21260","21100"
"In post","2021","Property","Birmingham","EO","60","55","26110","26000"
"In post","2021","Property","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Birmingham","G7","20","20","55970","55930"
"In post","2021","Property","Birmingham","HEO","60","55","31660","32100"
"In post","2021","Property","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Birmingham","SEO","50","45","42320","42900"
"In post","2021","Property","Bournemouth and Poole","AA","5","5","[c]","[c]"
"In post","2021","Property","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","HEO","5","5","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brent","AO","15","15","25670","25000"
"In post","2021","Property","Brent","EO","45","40","29670","29450"
"In post","2021","Property","Brent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brent","G7","10","10","[c]","[c]"
"In post","2021","Property","Brent","HEO","30","25","36600","36400"
"In post","2021","Property","Brent","SEO","20","20","48900","50000"
"In post","2021","Property","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brighton and Hove","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bristol, City of","AA","5","5","[c]","[c]"
"In post","2021","Property","Bristol, City of","AO","10","5","[c]","[c]"
"In post","2021","Property","Bristol, City of","EO","40","35","25780","25930"
"In post","2021","Property","Bristol, City of","G6","20","20","65680","65120"
"In post","2021","Property","Bristol, City of","G7","25","25","52020","50630"
"In post","2021","Property","Bristol, City of","HEO","30","30","31190","31100"
"In post","2021","Property","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bristol, City of","SEO","35","35","41210","42000"
"In post","2021","Property","Buckinghamshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Buckinghamshire CC","EO","15","15","24900","26670"
"In post","2021","Property","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Buckinghamshire CC","HEO","10","10","34610","35000"
"In post","2021","Property","Buckinghamshire CC","SEO","5","5","[c]","[c]"
"In post","2021","Property","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Caithness and Sutherland and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","EO","15","15","26640","26020"
"In post","2021","Property","Calderdale and Kirklees","G7","5","5","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","HEO","5","5","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","AO","10","10","21140","21050"
"In post","2021","Property","Cambridgeshire CC","EO","45","45","26410","26500"
"In post","2021","Property","Cambridgeshire CC","G6","10","10","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","G7","25","25","54800","54540"
"In post","2021","Property","Cambridgeshire CC","HEO","65","60","33700","33300"
"In post","2021","Property","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","SEO","50","45","43040","42170"
"In post","2021","Property","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Camden and City of London","HEO","5","5","[c]","[c]"
"In post","2021","Property","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","AO","15","15","22670","23830"
"In post","2021","Property","Cardiff and Vale of Glamorgan","EO","30","30","27050","26500"
"In post","2021","Property","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","G7","10","10","55120","57130"
"In post","2021","Property","Cardiff and Vale of Glamorgan","HEO","35","30","32290","32100"
"In post","2021","Property","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","SEO","30","30","42190","42900"
"In post","2021","Property","Causeway Coast and Glens","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Causeway Coast and Glens","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Property","Central Hampshire","AA","20","20","17490","17230"
"In post","2021","Property","Central Hampshire","AO","10","10","[c]","[c]"
"In post","2021","Property","Central Hampshire","EO","25","25","26290","26670"
"In post","2021","Property","Central Hampshire","G6","10","10","[c]","[c]"
"In post","2021","Property","Central Hampshire","G7","30","25","53630","54540"
"In post","2021","Property","Central Hampshire","HEO","35","35","33570","33300"
"In post","2021","Property","Central Hampshire","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Central Hampshire","SEO","35","35","42180","40580"
"In post","2021","Property","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","City of Edinburgh","AA","5","5","[c]","[c]"
"In post","2021","Property","City of Edinburgh","AO","5","5","[c]","[c]"
"In post","2021","Property","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2021","Property","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","City of Edinburgh","G7","5","5","[c]","[c]"
"In post","2021","Property","City of Edinburgh","HEO","15","15","33550","33300"
"In post","2021","Property","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","City of Edinburgh","SEO","20","15","43040","42900"
"In post","2021","Property","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","AO","10","10","21240","21130"
"In post","2021","Property","Clackmannanshire and Fife","EO","10","10","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","G7","5","5","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","HEO","30","30","32990","33300"
"In post","2021","Property","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","SEO","25","25","41620","40580"
"In post","2021","Property","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","AO","10","10","21080","21130"
"In post","2021","Property","Cornwall and Isles of Scilly","EO","10","10","26560","26500"
"In post","2021","Property","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","HEO","10","10","31970","32550"
"In post","2021","Property","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2021","Property","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Property","Coventry","G6","15","15","66030","64920"
"In post","2021","Property","Coventry","G7","15","15","50670","50130"
"In post","2021","Property","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Coventry","SEO","5","5","[c]","[c]"
"In post","2021","Property","Croydon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Croydon","AO","10","10","25900","25720"
"In post","2021","Property","Croydon","EO","75","70","29730","29450"
"In post","2021","Property","Croydon","G6","5","5","[c]","[c]"
"In post","2021","Property","Croydon","G7","20","20","58800","60970"
"In post","2021","Property","Croydon","HEO","40","35","36160","36400"
"In post","2021","Property","Croydon","SEO","40","40","45670","47340"
"In post","2021","Property","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Darlington","EO","15","10","25400","25000"
"In post","2021","Property","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Darlington","G7","15","15","51550","50400"
"In post","2021","Property","Darlington","HEO","15","15","29910","29730"
"In post","2021","Property","Darlington","SEO","15","15","37410","36870"
"In post","2021","Property","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derry City and Strabane","AA","5","5","[c]","[c]"
"In post","2021","Property","Devon CC","AA","10","10","18600","18800"
"In post","2021","Property","Devon CC","AO","5","5","[c]","[c]"
"In post","2021","Property","Devon CC","EO","40","40","26040","26000"
"In post","2021","Property","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Devon CC","G7","10","10","[c]","[c]"
"In post","2021","Property","Devon CC","HEO","25","25","32510","32730"
"In post","2021","Property","Devon CC","SEO","30","30","41820","42000"
"In post","2021","Property","Dorset CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Property","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset CC","HEO","15","15","32940","33300"
"In post","2021","Property","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dudley","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","EO","10","10","25570","25860"
"In post","2021","Property","Durham CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Durham CC","SEO","10","10","42570","42080"
"In post","2021","Property","Ealing","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Ayrshire and North Ayrshire mainland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Ayrshire and North Ayrshire mainland","HEO","10","10","30810","32200"
"In post","2021","Property","East Ayrshire and North Ayrshire mainland","SEO","5","5","[c]","[c]"
"In post","2021","Property","East Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Property","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Cumbria","HEO","10","10","[c]","[c]"
"In post","2021","Property","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA","15","10","18570","18760"
"In post","2021","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
