"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Female","60","[c]","20670","21010"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Male","65","[c]","20710","21010"
"Leaver Dept.","2021","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","EO","Female","120","[c]","26080","26670"
"Leaver Dept.","2021","Declared disabled","White","EO","Male","70","[c]","26290","27300"
"Leaver Dept.","2021","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Female","70","[c]","55780","53660"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Male","60","[c]","57620","56270"
"Leaver Dept.","2021","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Female","150","[c]","35020","33740"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Male","130","[c]","35440","33960"
"Leaver Dept.","2021","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Female","95","[c]","21400","21010"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Male","90","[c]","21530","21010"
"Leaver Dept.","2021","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Female","135","[c]","27380","27570"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Male","75","[c]","28100","27570"
"Leaver Dept.","2021","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Female","50","[c]","57910","57250"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Male","40","[c]","57790","53910"
"Leaver Dept.","2021","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Female","130","[c]","35680","34550"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Male","115","[c]","36470","35050"
"Leaver Dept.","2021","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Female","50","[c]","22090","22680"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Female","65","[c]","27380","27570"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Male","45","[c]","27030","27570"
"Leaver Dept.","2021","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Female","90","[c]","36320","35650"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Male","50","[c]","36460","35060"
"Leaver Dept.","2021","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Male","35","[c]","56350","54700"
"Leaver Dept.","2021","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Female","55","[c]","34680","32970"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Male","40","[c]","35040","34110"
"Leaver Dept.","2021","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Female","35","[c]","27640","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Female","35","[c]","35650","35010"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Male","40","[c]","35920","34770"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Female","555","[c]","20860","21010"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Male","355","[c]","21070","21010"
"Leaver Dept.","2021","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Female","635","[c]","26530","27500"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Male","430","[c]","26560","27550"
"Leaver Dept.","2021","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Female","545","[c]","57480","55650"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Male","485","[c]","57600","55650"
"Leaver Dept.","2021","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Female","110","[c]","89450","80180"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Male","75","[c]","88340","82260"
"Leaver Dept.","2021","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Female","1000","[c]","35130","34110"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Male","830","[c]","35400","34140"
"Leaver Dept.","2021","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
