"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Development","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Development","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Female","70","[c]","26330","24640"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Male","55","[c]","27070","26890"
"Leaver CS","2021","Undeclared","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","Female","55","[c]","24300","20100"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Female","200","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Male","325","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Female","190","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Male","150","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Female","35","[c]","32120","27760"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Male","35","[c]","32520","29990"
"Leaver CS","2021","Undeclared","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Female","55","[c]","29260","26670"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Male","105","[c]","33210","29200"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","Female","60","[c]","34120","32420"
"Leaver CS","2021","Undeclared","Public Health England","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Female","75","[c]","28500","24370"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Male","55","[c]","29690","25900"
"Leaver CS","2021","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Female","95","[c]","42200","32000"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Male","100","[c]","47270","33470"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","Female","45","[c]","37350","26970"
"Leaver CS","2021","Unknown","Crown Prosecution Service","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Male","50","[c]","31810","24880"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","Male","30","[c]","29640","22780"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","40","[c]","47450","39250"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","140","[c]","35860","32240"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","125","[c]","40750","35900"
"Leaver CS","2021","Unknown","Department for International Development","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Development","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Female","55","[c]","29310","18200"
"Leaver CS","2021","Unknown","Department for International Trade","Male","45","[c]","34030","26120"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Female","410","[c]","27230","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Male","290","[c]","27220","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Female","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Female","200","[c]","21630","19930"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Male","115","[c]","22300","19930"
