"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Heterosexual / straight","105","[c]","41630","33760"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Heterosexual / straight","510","[c]","42630","34550"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","LGBO","75","[c]","40150","34550"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Undeclared","65","[c]","41770","33250"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","275","[c]","45190","40220"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","100","[c]","48980","49600"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Heterosexual / straight","130","[c]","43590","40510"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Education","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Heterosexual / straight","75","[c]","45550","39250"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for International Trade","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Heterosexual / straight","225","[c]","38590","34700"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","725","[c]","30430","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","LGBO","50","[c]","29950","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Undeclared","55","[c]","30790","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions","Unknown","210","[c]","29740","27570"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","40","[c]","52980","52190"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","40","[c]","36300","32050"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Revenue and Customs","Unknown","780","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Home Office","Heterosexual / straight","755","[c]","35640","29860"
"Leaver Dept.","2021","Declared non-disabled","Home Office","LGBO","50","[c]","33510","28740"
"Leaver Dept.","2021","Declared non-disabled","Home Office","Undeclared","65","[c]","41520","37670"
"Leaver Dept.","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Heterosexual / straight","510","[c]","36950","33300"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","LGBO","35","[c]","36180","33300"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Undeclared","30","[c]","34140","33460"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence","Unknown","30","[c]","41140","38530"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Heterosexual / straight","225","[c]","41460","34010"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","Heterosexual / straight","760","[c]","32770","26560"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","LGBO","60","[c]","30160","26410"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","Heterosexual / straight","40","[c]","43160","34850"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","30","[c]","48500","42350"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","Heterosexual / straight","35","[c]","39490","36840"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","Unknown","50","[c]","40800","42230"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","35","[c]","30820","27570"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
