"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Female","Heterosexual / straight","370","[c]","37260","32330"
"Leaver CS","2021","Public Health England","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Female","Undeclared","60","[c]","39500","35430"
"Leaver CS","2021","Public Health England","Female","Unknown","80","[c]","39800","34530"
"Leaver CS","2021","Public Health England","Male","Heterosexual / straight","155","[c]","45870","35610"
"Leaver CS","2021","Public Health England","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Male","Unknown","35","[c]","52350","41580"
"Leaver CS","2021","Public Health England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","Unknown","140","[c]","35640","32400"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","Unknown","50","[c]","25600","24920"
"Leaver CS","2021","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Male","Unknown","45","[c]","25740","21050"
"Leaver CS","2021","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","Undeclared","55","[c]","28260","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","Undeclared","50","[c]","27120","22370"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Heterosexual / straight","60","[c]","42060","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Unknown","65","[c]","37170","29190"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Heterosexual / straight","65","[c]","44090","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Unknown","60","[c]","43920","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Unknown","50","[c]","26670","25870"
"Leaver CS","2021","Scottish Prison Service","Male","Heterosexual / straight","50","[c]","37640","33650"
"Leaver CS","2021","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Male","Unknown","100","[c]","32980","33650"
"Leaver CS","2021","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
