"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","AA/AO","Female","40","[c]","20640","20230"
"Leaver CS","2021","Public Health England","East of England","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East of England","SEO/HEO","Female","35","[c]","36120","34530"
"Leaver CS","2021","Public Health England","East of England","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","AA/AO","Female","30","[c]","22230","23350"
"Leaver CS","2021","Public Health England","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","EO","Female","35","[c]","27200","27060"
"Leaver CS","2021","Public Health England","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","G6/G7","Female","50","[c]","56600","53170"
"Leaver CS","2021","Public Health England","London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","London","SEO/HEO","Female","90","[c]","36540","36330"
"Leaver CS","2021","Public Health England","London","SEO/HEO","Male","40","[c]","35850","33650"
"Leaver CS","2021","Public Health England","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","AA/AO","Female","30","[c]","19530","19470"
"Leaver CS","2021","Public Health England","South West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","South West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
