"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Declared disabled","Female","Heterosexual / straight","190","[c]","25000","22410"
"Leaver CS","2021","65+","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Female","Undeclared","35","[c]","23830","24500"
"Leaver CS","2021","65+","Declared disabled","Female","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Male","Heterosexual / straight","135","[c]","28820","24540"
"Leaver CS","2021","65+","Declared disabled","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Male","Undeclared","40","[c]","27670","26380"
"Leaver CS","2021","65+","Declared disabled","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Female","Heterosexual / straight","590","[c]","26070","21640"
"Leaver CS","2021","65+","Declared non-disabled","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Female","Undeclared","95","[c]","24470","21580"
"Leaver CS","2021","65+","Declared non-disabled","Female","Unknown","425","[c]","26940","24700"
"Leaver CS","2021","65+","Declared non-disabled","Male","Heterosexual / straight","660","[c]","31750","26890"
"Leaver CS","2021","65+","Declared non-disabled","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Male","Undeclared","125","[c]","32540","27230"
"Leaver CS","2021","65+","Declared non-disabled","Male","Unknown","340","[c]","32930","27130"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Male","Heterosexual / straight","65","[c]","29320","26930"
"Leaver CS","2021","65+","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Male","Undeclared","35","[c]","33850","29690"
"Leaver CS","2021","65+","Undeclared","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Unknown","195","[c]","34270","25100"
"Leaver CS","2021","65+","Unknown","Male","Heterosexual / straight","50","[c]","33750","25670"
"Leaver CS","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Unknown","210","[c]","36320","31970"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Female","Heterosexual / straight","100","[c]","31700","31060"
"Leaver Dept.","2021","20-29","Declared disabled","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Male","Heterosexual / straight","65","[c]","31000","30950"
"Leaver Dept.","2021","20-29","Declared disabled","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Female","Heterosexual / straight","975","[c]","30670","29250"
"Leaver Dept.","2021","20-29","Declared non-disabled","Female","LGBO","95","[c]","34120","32910"
"Leaver Dept.","2021","20-29","Declared non-disabled","Female","Undeclared","60","[c]","33030","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Female","Unknown","210","[c]","29640","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Male","Heterosexual / straight","645","[c]","32190","31520"
"Leaver Dept.","2021","20-29","Declared non-disabled","Male","LGBO","115","[c]","31750","31370"
"Leaver Dept.","2021","20-29","Declared non-disabled","Male","Undeclared","40","[c]","31330","31550"
"Leaver Dept.","2021","20-29","Declared non-disabled","Male","Unknown","190","[c]","30920","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Heterosexual / straight","40","[c]","32890","32560"
"Leaver Dept.","2021","20-29","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Heterosexual / straight","65","[c]","33890","32400"
"Leaver Dept.","2021","20-29","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","Unknown","740","[c]","32300","32000"
"Leaver Dept.","2021","20-29","Unknown","Male","Heterosexual / straight","45","[c]","33910","31620"
"Leaver Dept.","2021","20-29","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Male","Unknown","655","[c]","32300","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Female","Heterosexual / straight","110","[c]","36360","32000"
"Leaver Dept.","2021","30-39","Declared disabled","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Male","Heterosexual / straight","85","[c]","36560","32560"
"Leaver Dept.","2021","30-39","Declared disabled","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Female","Heterosexual / straight","870","[c]","38700","34110"
"Leaver Dept.","2021","30-39","Declared non-disabled","Female","LGBO","60","[c]","38250","34450"
"Leaver Dept.","2021","30-39","Declared non-disabled","Female","Undeclared","75","[c]","41750","39490"
"Leaver Dept.","2021","30-39","Declared non-disabled","Female","Unknown","225","[c]","41840","35720"
"Leaver Dept.","2021","30-39","Declared non-disabled","Male","Heterosexual / straight","705","[c]","39160","34700"
"Leaver Dept.","2021","30-39","Declared non-disabled","Male","LGBO","75","[c]","41400","39850"
"Leaver Dept.","2021","30-39","Declared non-disabled","Male","Undeclared","55","[c]","39640","35570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Male","Unknown","200","[c]","36860","31810"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Heterosexual / straight","40","[c]","36300","31580"
"Leaver Dept.","2021","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Heterosexual / straight","35","[c]","43900","39250"
"Leaver Dept.","2021","30-39","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Unknown","410","[c]","39620","35800"
"Leaver Dept.","2021","30-39","Unknown","Male","Heterosexual / straight","45","[c]","41830","40220"
"Leaver Dept.","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Unknown","395","[c]","41250","38610"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Female","Heterosexual / straight","95","[c]","37310","33090"
"Leaver Dept.","2021","40-49","Declared disabled","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Male","Heterosexual / straight","65","[c]","39330","34780"
"Leaver Dept.","2021","40-49","Declared disabled","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Female","Heterosexual / straight","580","[c]","44040","37030"
"Leaver Dept.","2021","40-49","Declared non-disabled","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Female","Undeclared","45","[c]","50890","50370"
"Leaver Dept.","2021","40-49","Declared non-disabled","Female","Unknown","190","[c]","40980","31990"
"Leaver Dept.","2021","40-49","Declared non-disabled","Male","Heterosexual / straight","380","[c]","43960","38550"
"Leaver Dept.","2021","40-49","Declared non-disabled","Male","LGBO","30","[c]","45690","40260"
"Leaver Dept.","2021","40-49","Declared non-disabled","Male","Undeclared","40","[c]","39900","36780"
"Leaver Dept.","2021","40-49","Declared non-disabled","Male","Unknown","95","[c]","40670","37530"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Heterosexual / straight","35","[c]","49900","45200"
"Leaver Dept.","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","Unknown","220","[c]","44760","41090"
"Leaver Dept.","2021","40-49","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","Unknown","190","[c]","46280","41340"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Female","Heterosexual / straight","60","[c]","36160","32370"
"Leaver Dept.","2021","50-59","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Male","Heterosexual / straight","60","[c]","38540","34550"
"Leaver Dept.","2021","50-59","Declared disabled","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Female","Heterosexual / straight","345","[c]","40140","33660"
"Leaver Dept.","2021","50-59","Declared non-disabled","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Female","Undeclared","30","[c]","37410","32000"
