"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Black","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","HEO","Heterosexual / straight","40","[c]","32910","32910"
"Leaver Dept.","2021","20-29","Mixed","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Unknown","245","[c]","20950","20920"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","225","[c]","27490","27500"
"Leaver Dept.","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Unknown","100","[c]","53480","53100"
"Leaver Dept.","2021","20-29","Unknown","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Unknown","640","[c]","31900","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Unknown","110","[c]","39870","39420"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AO","Heterosexual / straight","235","[c]","21140","21010"
"Leaver Dept.","2021","20-29","White","AO","LGBO","40","[c]","21470","21010"
"Leaver Dept.","2021","20-29","White","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","AO","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","EO","Heterosexual / straight","360","[c]","26480","27350"
"Leaver Dept.","2021","20-29","White","EO","LGBO","55","[c]","26630","26970"
"Leaver Dept.","2021","20-29","White","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","EO","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G7","Heterosexual / straight","125","[c]","53860","53500"
"Leaver Dept.","2021","20-29","White","G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","HEO","Heterosexual / straight","535","[c]","32120","32320"
"Leaver Dept.","2021","20-29","White","HEO","LGBO","100","[c]","33010","32490"
"Leaver Dept.","2021","20-29","White","HEO","Undeclared","35","[c]","33190","32690"
"Leaver Dept.","2021","20-29","White","HEO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","SEO","Heterosexual / straight","135","[c]","40310","40480"
"Leaver Dept.","2021","20-29","White","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AO","Heterosexual / straight","50","[c]","21750","20880"
"Leaver Dept.","2021","30-39","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","EO","Heterosexual / straight","60","[c]","27250","27570"
"Leaver Dept.","2021","30-39","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G7","Heterosexual / straight","35","[c]","55780","55500"
"Leaver Dept.","2021","30-39","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","HEO","Heterosexual / straight","45","[c]","33130","33960"
"Leaver Dept.","2021","30-39","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SEO","Heterosexual / straight","40","[c]","40610","40640"
"Leaver Dept.","2021","30-39","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","EO","Heterosexual / straight","35","[c]","27330","27570"
"Leaver Dept.","2021","30-39","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
