"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Female","45","[c]","26500","27020"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Male","35","[c]","26330","27310"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","HEO","Female","60","[c]","32040","32000"
"Leaver Dept.","2021","20-29","Declared disabled","HEO","Male","45","[c]","32540","32320"
"Leaver Dept.","2021","20-29","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AO","Female","310","[c]","21370","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AO","Male","185","[c]","21240","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Female","340","[c]","26860","27500"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Male","260","[c]","26880","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","Female","90","[c]","54340","54070"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","Male","75","[c]","53510","53250"
"Leaver Dept.","2021","20-29","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Female","450","[c]","32450","32560"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Male","360","[c]","32840","32830"
"Leaver Dept.","2021","20-29","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Female","115","[c]","40040","40470"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Male","85","[c]","40140","40140"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","HEO","Male","45","[c]","32530","33570"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Female","165","[c]","21280","21010"
"Leaver Dept.","2021","20-29","Unknown","AO","Male","115","[c]","21000","20840"
"Leaver Dept.","2021","20-29","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Female","125","[c]","27390","27260"
"Leaver Dept.","2021","20-29","Unknown","EO","Male","125","[c]","27220","27310"
"Leaver Dept.","2021","20-29","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Female","60","[c]","53440","52920"
"Leaver Dept.","2021","20-29","Unknown","G7","Male","55","[c]","53530","53310"
"Leaver Dept.","2021","20-29","Unknown","HEO","Female","370","[c]","31790","32000"
"Leaver Dept.","2021","20-29","Unknown","HEO","Male","325","[c]","31910","32000"
"Leaver Dept.","2021","20-29","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Female","65","[c]","39750","39120"
"Leaver Dept.","2021","20-29","Unknown","SEO","Male","55","[c]","39700","39250"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Female","45","[c]","26330","26890"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Male","35","[c]","32760","32390"
"Leaver Dept.","2021","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Female","210","[c]","20990","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Male","165","[c]","21420","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Female","255","[c]","26480","26970"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Male","190","[c]","26760","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Female","70","[c]","66360","65210"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Male","65","[c]","65280","64860"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Female","245","[c]","54380","54240"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Male","215","[c]","54240","53760"
"Leaver Dept.","2021","30-39","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Female","235","[c]","32660","32620"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Male","225","[c]","32740","32560"
"Leaver Dept.","2021","30-39","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Female","150","[c]","40540","40640"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Male","150","[c]","40920","40640"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Female","60","[c]","27160","27190"
"Leaver Dept.","2021","30-39","Unknown","EO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G7","Female","100","[c]","53200","52680"
"Leaver Dept.","2021","30-39","Unknown","G7","Male","110","[c]","53710","53600"
"Leaver Dept.","2021","30-39","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HEO","Female","120","[c]","32330","32280"
"Leaver Dept.","2021","30-39","Unknown","HEO","Male","115","[c]","32150","32000"
"Leaver Dept.","2021","30-39","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","Female","65","[c]","40100","39270"
"Leaver Dept.","2021","30-39","Unknown","SEO","Male","70","[c]","40810","39910"
"Leaver Dept.","2021","30-39","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Female","115","[c]","21020","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Male","80","[c]","21590","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Female","185","[c]","26980","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Male","100","[c]","26920","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Female","75","[c]","66320","66560"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Male","60","[c]","65730","65430"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Female","130","[c]","54850","54700"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Male","95","[c]","55130","54540"
"Leaver Dept.","2021","40-49","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Female","120","[c]","33100","32470"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Male","80","[c]","33160","32970"
"Leaver Dept.","2021","40-49","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
