"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","London","Heterosexual / straight","35","[c]","59500","45640"
"Leaver Dept.","2021","50-59","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Policy","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Heterosexual / straight","30","[c]","51800","51580"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Heterosexual / straight","80","[c]","48210","38580"
"Leaver Dept.","2021","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Heterosexual / straight","185","[c]","33470","27570"
"Leaver Dept.","2021","50-59","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Unknown","245","[c]","29260","27570"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Operational Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","Heterosexual / straight","125","[c]","21040","20680"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","Unknown","130","[c]","20870","20810"
"New entrant CS","2021","16-19","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","Unknown","40","[c]","16910","16780"
"New entrant CS","2021","16-19","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","Outside London","Heterosexual / straight","35","[c]","20620","20140"
"New entrant CS","2021","16-19","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","Outside London","Unknown","75","[c]","20280","20140"
"New entrant CS","2021","16-19","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Outside London","Heterosexual / straight","165","[c]","21970","21010"
"New entrant CS","2021","16-19","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Outside London","Unknown","40","[c]","20930","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","LGBO","5","[c]","[c]","[c]"
