"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Declared non-disabled","Project Delivery","Outside London","245","[c]","28080","27540"
"New entrant CS","2021","20-29","Declared non-disabled","Property","London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Property","Outside London","120","[c]","25970","24500"
"New entrant CS","2021","20-29","Declared non-disabled","Security","London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Security","Outside London","100","[c]","22780","20920"
"New entrant CS","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","London","1230","[c]","30070","31060"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Outside London","3910","[c]","24890","26350"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Unknown","70","[c]","26980","27570"
"New entrant CS","2021","20-29","Undeclared","Analysis","London","30","[c]","31030","29970"
"New entrant CS","2021","20-29","Undeclared","Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Communications","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","No function","London","200","[c]","32330","32320"
"New entrant CS","2021","20-29","Undeclared","No function","Outside London","140","[c]","24080","22350"
"New entrant CS","2021","20-29","Undeclared","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","London","65","[c]","28240","31060"
"New entrant CS","2021","20-29","Undeclared","Unknown","Outside London","190","[c]","25170","27570"
"New entrant CS","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Analysis","London","180","[c]","33090","32540"
"New entrant CS","2021","20-29","Unknown","Analysis","Outside London","160","[c]","27680","29540"
"New entrant CS","2021","20-29","Unknown","Commercial","London","40","[c]","42010","40650"
"New entrant CS","2021","20-29","Unknown","Commercial","Outside London","70","[c]","27090","26670"
"New entrant CS","2021","20-29","Unknown","Communications","London","115","[c]","30450","28500"
"New entrant CS","2021","20-29","Unknown","Communications","Outside London","260","[c]","25960","25560"
"New entrant CS","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Counter Fraud","Outside London","30","[c]","25360","25560"
"New entrant CS","2021","20-29","Unknown","Debt","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Debt","Outside London","315","[c]","20210","20140"
"New entrant CS","2021","20-29","Unknown","Digital, Data & Technology","London","115","[c]","33920","32790"
"New entrant CS","2021","20-29","Unknown","Digital, Data & Technology","Outside London","205","[c]","30030","28840"
"New entrant CS","2021","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Finance","London","65","[c]","32620","32790"
"New entrant CS","2021","20-29","Unknown","Finance","Outside London","75","[c]","26200","23440"
"New entrant CS","2021","20-29","Unknown","Human Resources","London","50","[c]","28870","27270"
"New entrant CS","2021","20-29","Unknown","Human Resources","Outside London","60","[c]","24370","23250"
"New entrant CS","2021","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Legal","London","145","[c]","27570","26410"
"New entrant CS","2021","20-29","Unknown","Legal","Outside London","285","[c]","24460","21000"
"New entrant CS","2021","20-29","Unknown","No function","London","1760","[c]","29970","28000"
"New entrant CS","2021","20-29","Unknown","No function","Outside London","3030","[c]","22890","21590"
"New entrant CS","2021","20-29","Unknown","No function","Unknown","90","[c]","28230","28000"
"New entrant CS","2021","20-29","Unknown","Project Delivery","London","35","[c]","32700","31880"
"New entrant CS","2021","20-29","Unknown","Project Delivery","Outside London","140","[c]","25940","24830"
"New entrant CS","2021","20-29","Unknown","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Property","Outside London","80","[c]","23610","23320"
"New entrant CS","2021","20-29","Unknown","Security","London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Security","Outside London","105","[c]","23260","23540"
"New entrant CS","2021","20-29","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","London","680","[c]","32990","31060"
"New entrant CS","2021","20-29","Unknown","Unknown","Outside London","1245","[c]","25320","24880"
"New entrant CS","2021","20-29","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","120","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Analysis","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","No function","London","80","[c]","37400","33750"
"New entrant CS","2021","30-39","Declared disabled","No function","Outside London","195","[c]","25530","22920"
"New entrant CS","2021","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","London","85","[c]","31950","31060"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Outside London","440","[c]","26540","27570"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Analysis","London","50","[c]","41820","38160"
"New entrant CS","2021","30-39","Declared non-disabled","Analysis","Outside London","60","[c]","33760","31700"
"New entrant CS","2021","30-39","Declared non-disabled","Commercial","London","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Commercial","Outside London","40","[c]","36030","36030"
"New entrant CS","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Communications","London","50","[c]","42580","40330"
"New entrant CS","2021","30-39","Declared non-disabled","Communications","Outside London","100","[c]","28580","25560"
"New entrant CS","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Debt","Outside London","55","[c]","20360","20140"
"New entrant CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","London","105","[c]","50110","52850"
"New entrant CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Outside London","150","[c]","38240","36030"
"New entrant CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Finance","London","35","[c]","44690","36800"
"New entrant CS","2021","30-39","Declared non-disabled","Finance","Outside London","65","[c]","35340","34590"
"New entrant CS","2021","30-39","Declared non-disabled","Grants Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Human Resources","London","40","[c]","40410","37300"
"New entrant CS","2021","30-39","Declared non-disabled","Human Resources","Outside London","95","[c]","30130","29000"
"New entrant CS","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Legal","London","85","[c]","47320","50500"
"New entrant CS","2021","30-39","Declared non-disabled","Legal","Outside London","35","[c]","34380","32540"
"New entrant CS","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","No function","London","690","[c]","39020","34710"
"New entrant CS","2021","30-39","Declared non-disabled","No function","Outside London","1595","[c]","26420","22920"
"New entrant CS","2021","30-39","Declared non-disabled","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","London","65","[c]","45820","42000"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","Outside London","275","[c]","35290","33300"
"New entrant CS","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Property","Outside London","95","[c]","30070","28120"
"New entrant CS","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Security","Outside London","85","[c]","26490","24540"
"New entrant CS","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","London","695","[c]","31770","31060"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Outside London","2725","[c]","27050","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","55","[c]","29000","27570"
"New entrant CS","2021","30-39","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","No function","London","80","[c]","43940","40350"
"New entrant CS","2021","30-39","Undeclared","No function","Outside London","90","[c]","29340","24120"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","London","40","[c]","31610","31060"
"New entrant CS","2021","30-39","Undeclared","Unknown","Outside London","150","[c]","25850","27570"
"New entrant CS","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Analysis","London","50","[c]","44750","40480"
"New entrant CS","2021","30-39","Unknown","Analysis","Outside London","50","[c]","34310","36030"
"New entrant CS","2021","30-39","Unknown","Commercial","London","55","[c]","65400","67000"
"New entrant CS","2021","30-39","Unknown","Commercial","Outside London","60","[c]","43250","40000"
"New entrant CS","2021","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","London","40","[c]","45690","45250"
"New entrant CS","2021","30-39","Unknown","Communications","Outside London","145","[c]","28050","25560"
"New entrant CS","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Counter Fraud","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Debt","Outside London","150","[c]","20360","20140"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","London","95","[c]","49710","49700"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Outside London","170","[c]","36710","34550"
"New entrant CS","2021","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Outside London","50","[c]","33280","29360"
"New entrant CS","2021","30-39","Unknown","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Outside London","60","[c]","32220","30130"
"New entrant CS","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","London","65","[c]","44270","50510"
"New entrant CS","2021","30-39","Unknown","Legal","Outside London","165","[c]","38320","38000"
"New entrant CS","2021","30-39","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","No function","London","515","[c]","37270","32870"
"New entrant CS","2021","30-39","Unknown","No function","Outside London","1525","[c]","25260","22350"
"New entrant CS","2021","30-39","Unknown","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","London","30","[c]","49100","43980"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Outside London","100","[c]","36290","36500"
"New entrant CS","2021","30-39","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Outside London","45","[c]","31030","27450"
"New entrant CS","2021","30-39","Unknown","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","Outside London","60","[c]","26580","24620"
"New entrant CS","2021","30-39","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","London","310","[c]","38440","31060"
"New entrant CS","2021","30-39","Unknown","Unknown","Outside London","920","[c]","30420","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Debt","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","No function","London","30","[c]","43660","40000"
"New entrant CS","2021","40-49","Declared disabled","No function","Outside London","140","[c]","27670","22920"
"New entrant CS","2021","40-49","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","London","65","[c]","31590","31060"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Outside London","400","[c]","27190","27570"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Analysis","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","London","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Outside London","40","[c]","37680","36500"
"New entrant CS","2021","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Communications","Outside London","60","[c]","30600","27350"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Debt","Outside London","35","[c]","20440","20140"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","London","50","[c]","53100","50000"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","Outside London","135","[c]","43200","40000"
"New entrant CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Finance","Outside London","60","[c]","40190","36260"
"New entrant CS","2021","40-49","Declared non-disabled","Grants Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Outside London","75","[c]","37590","31810"
"New entrant CS","2021","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","London","40","[c]","51230","50500"
"New entrant CS","2021","40-49","Declared non-disabled","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","No function","London","345","[c]","43070","39500"
"New entrant CS","2021","40-49","Declared non-disabled","No function","Outside London","980","[c]","29720","24250"
"New entrant CS","2021","40-49","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","London","30","[c]","54240","51730"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Outside London","220","[c]","39610","40000"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
