"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Female","Heterosexual / straight","35","[c]","30310","27570"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Male","Heterosexual / straight","35","[c]","31710","27570"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Female","Heterosexual / straight","40","[c]","34180","28990"
"Leaver Dept.","2021","Black","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Female","Heterosexual / straight","60","[c]","27750","26410"
"Leaver Dept.","2021","Black","Ministry of Justice","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
