"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Defence","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Ministry of Justice","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Office for Standards in Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","45","[c]","26340","25070"
"Leaver Dept.","2021","Unknown","Human Resources","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for International Trade","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Defence","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","National Crime Agency","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","United Kingdom Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Scottish Government","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cabinet Office","Unknown","440","[c]","34970","32000"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","65","[c]","28600","24250"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Policy","85","[c]","44940","39250"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","Policy","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","50","[c]","24520","21050"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Policy","325","[c]","40900","36030"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","International Trade","70","[c]","43530","38540"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Transport","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Transport","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","HM Treasury","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Policy","35","[c]","41230","39600"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Operational Delivery","95","[c]","25090","19930"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","National Crime Agency","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","United Kingdom Statistics Authority","Operational Delivery","70","[c]","30820","26530"
"Leaver Dept.","2021","Unknown","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Ministry of Justice","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Scotland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HM Revenue and Customs","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Defence","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Work and Pensions","Unknown","115","[c]","30250","27570"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HM Revenue and Customs","Unknown","690","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland Office","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scottish Government","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Welsh Government","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
