"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Female","Heterosexual / straight","40","[c]","40170","40450"
"Leaver Dept.","2021","Black","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Female","Heterosexual / straight","35","[c]","32340","32560"
"Leaver Dept.","2021","Mixed","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
