"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","45","[c]","35620","33570"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","110","[c]","36610","32560"
"New entrant CS","2021","Declared disabled","Department for International Trade","Department for International Trade","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1990","[c]","26680","27570"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Forestry and Land Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","Attorney General's Departments","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","135","[c]","22030","19060"
"New entrant CS","2021","Declared disabled","HM Land Registry","HM Land Registry","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","320","[c]","24310","22920"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","135","[c]","26230","22130"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","35","[c]","31520","28500"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Home Office","50","[c]","33150","28650"
"New entrant CS","2021","Declared disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","145","[c]","26750","25390"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","40","[c]","32440","30190"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","55","[c]","36330","33930"
"New entrant CS","2021","Declared disabled","National Crime Agency","National Crime Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Public Health England","Department of Health and Social Care","135","[c]","31470","28590"
"New entrant CS","2021","Declared disabled","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","55","[c]","34570","30650"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Scottish Government","50","[c]","23030","20060"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","75","[c]","30770","29540"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","35","[c]","26700","24250"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","350","[c]","25340","24370"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","565","[c]","38310","34550"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Charity Commission","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","35","[c]","36800","35570"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","70","[c]","49720","53530"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Other Cabinet Office Agencies","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","140","[c]","25120","20760"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","500","[c]","33490","30000"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","150","[c]","32940","28650"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","440","[c]","38630","33570"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","300","[c]","39040","34020"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","615","[c]","36840","32560"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Department for International Trade","170","[c]","35720","31800"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","320","[c]","36580","34710"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","12470","[c]","26690","27570"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","35","[c]","37140","32790"
"New entrant CS","2021","Declared non-disabled","Disclosure Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","180","[c]","25100","21590"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","95","[c]","29000","26130"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Food Standards Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Forestry and Land Scotland","Scottish Government","85","[c]","27700","25140"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Internal Audit Agency","HM Treasury","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Legal Department","Attorney General's Departments","200","[c]","42370","43920"
"New entrant CS","2021","Declared non-disabled","Government Property Agency","Other Cabinet Office Agencies","35","[c]","44890","43890"
"New entrant CS","2021","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","145","[c]","31410","26370"
"New entrant CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","900","[c]","22450","19930"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","3160","[c]","23850","22920"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","1560","[c]","25620","20140"
"New entrant CS","2021","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","265","[c]","31750","28500"
"New entrant CS","2021","Declared non-disabled","Home Office (incl. agencies)","Home Office","400","[c]","31760","24890"
"New entrant CS","2021","Declared non-disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","40","[c]","27170","20880"
"New entrant CS","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","40","[c]","40920","40430"
"New entrant CS","2021","Declared non-disabled","Legal Aid Agency","Ministry of Justice","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","85","[c]","35000","31040"
"New entrant CS","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","75","[c]","38670","32960"
"New entrant CS","2021","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","130","[c]","33780","30930"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","2035","[c]","29020","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","200","[c]","40040","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","390","[c]","37270","33930"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","National Crime Agency","65","[c]","38030","36200"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Chancellor's other departments","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","150","[c]","50010","46360"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","260","[c]","34910","27000"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","30","[c]","36470","31500"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","30","[c]","44440","50810"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","60","[c]","29940","26050"
"New entrant CS","2021","Declared non-disabled","Public Health England","Department of Health and Social Care","1605","[c]","34510","31370"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","55","[c]","23860","21050"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","30","[c]","23590","20850"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","270","[c]","36060","30650"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","Attorney General's Departments","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","Scottish Government","195","[c]","25380","20060"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","145","[c]","38290","35700"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","The National Archives","50","[c]","33690","33000"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","UK Export Finance","85","[c]","46370","44080"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","Ministry of Defence","35","[c]","27590","20170"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","45","[c]","31700","29890"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","UK Supreme Court","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","360","[c]","32690","29540"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","125","[c]","25660","24500"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","Department for Transport","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Wales Office","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","145","[c]","27890","25030"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","30","[c]","40020","36900"
"New entrant CS","2021","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","35","[c]","38590","32560"
"New entrant CS","2021","Undeclared","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","190","[c]","37290","34710"
"New entrant CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","640","[c]","26810","27570"
"New entrant CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","65","[c]","34680","32350"
"New entrant CS","2021","Undeclared","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","50","[c]","21380","19930"
"New entrant CS","2021","Undeclared","HM Land Registry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","110","[c]","23690","22850"
"New entrant CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","70","[c]","27260","25560"
"New entrant CS","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","100","[c]","34720","32320"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Home Office","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","110","[c]","28620","25920"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Department of Health and Social Care","250","[c]","39450","32330"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","110","[c]","26100","24250"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","75","[c]","25040","24370"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","1060","[c]","40840","28000"
"New entrant CS","2021","Unknown","Charity Commission","Charity Commission","35","[c]","34510","29160"
"New entrant CS","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","40","[c]","32700","32640"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","135","[c]","34810","29950"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","690","[c]","33250","26970"
"New entrant CS","2021","Unknown","Debt Management Office","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","180","[c]","28400","25000"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","30","[c]","[c]","[c]"
